고객번호,가공식품_구매지수,신선식품_구매지수,일상용품_구매지수,의약품/의료기기_구매지수,교육/문화용품_구매지수,외식_구매지수,기타_구매지수,디지털/가전_구매지수,가구/인테리어_구매지수,의류_구매지수,전문스포츠/레저_구매지수,패션잡화_구매지수,유아동_구매지수,명품_구매지수
03815,0.0,0.0,-0.6000000000000001,2.4000000000000004,1.6,5.0,0.0,2.0,2.4000000000000004,5.6000000000000005,0.0,0.0,0.0,0.0
03816,1.4000000000000001,0.4,0.0,9.8,1.6,0.4,2.4000000000000004,0.0,-3.6000000000000005,2.4000000000000004,1.2000000000000002,-3.2000000000000006,4.4,0.0
03817,1.0,0.0,0.4,0.0,0.0,1.4000000000000001,0.0,0.0,2.8000000000000003,-0.6000000000000001,4.800000000000001,0.8,0.0,0.0
03818,1.4000000000000001,0.4,0.4,8.0,1.6,0.0,0.0,4.4,-0.8000000000000007,0.0,7.4,-0.8,0.0,6.000000000000001
03819,1.0,1.0,1.0,-3.6000000000000005,4.0,2.0,0.0,0.0,5.6000000000000005,1.8,0.0,-0.8000000000000007,0.0,4.6000000000000005
03820,0.4,0.0,0.0,2.8000000000000003,0.0,8.0,0.0,7.0,2.4000000000000004,0.0,0.0,2.4000000000000004,0.0,0.0
03821,1.0,0.4,1.0,1.6,3.0,0.0,0.0,7.0,0.0,0.4,0.0,7.4,2.0,0.0
03822,1.0,0.6000000000000001,0.0,1.6,4.800000000000001,0.4,0.0,0.4,-3.0,0.4,0.0,0.4,0.0,1.6
03823,0.8,0.19999999999999996,2.4000000000000004,6.800000000000001,2.0,2.8000000000000003,2.4000000000000004,-2.2,6.000000000000001,0.4,5.8,0.8,1.0,-1.0
03824,1.4000000000000001,0.0,1.4000000000000001,0.8,-0.3999999999999999,1.0,0.0,2.0,2.0,-0.19999999999999996,3.6,6.800000000000001,-1.0,-4.2
03825,0.0,0.4,1.4000000000000001,2.2,-0.19999999999999996,0.4,2.4000000000000004,0.0,-2.2,0.19999999999999996,5.0,0.4,2.0,5.2
03826,0.4,0.0,0.0,7.4,2.2,0.0,0.0,6.4,3.4000000000000004,0.0,-3.0,0.4,8.0,-1.8000000000000003
03827,0.0,0.8,0.4,4.4,1.8,1.0,0.0,0.4,2.2,0.4,0.0,0.4,5.2,9.0
03828,-0.8,-2.5999999999999996,0.4,0.0,0.0,1.4000000000000001,0.0,-2.8000000000000007,-3.2000000000000006,0.0,2.4000000000000004,0.19999999999999996,2.0,-3.6000000000000005
03829,1.0,1.0,3.4000000000000004,0.0,0.0,2.4000000000000004,0.0,5.0,8.0,1.0,0.0,2.4000000000000004,2.4000000000000004,0.0
03830,0.0,-0.6000000000000001,0.0,4.4,0.0,0.0,0.0,0.0,-1.4,-0.19999999999999996,2.0,1.8,-1.2000000000000002,0.0
03831,1.0,0.0,-0.19999999999999996,0.0,0.0,1.4000000000000001,0.0,2.0,4.2,0.4,0.0,-0.19999999999999996,2.0,2.8000000000000003
03832,0.0,0.0,1.4000000000000001,2.8000000000000003,6.4,1.0,-2.2,8.0,4.0,0.8,2.8000000000000003,-0.19999999999999996,5.0,7.4
03833,1.2000000000000002,0.0,1.0,-3.6000000000000005,1.6,1.8,0.0,6.800000000000001,0.0,-0.6000000000000001,2.0,1.0,9.4,6.000000000000001
03834,1.4000000000000001,1.0,1.4000000000000001,0.0,-2.0,2.4000000000000004,0.0,1.0,1.8,0.4,1.4000000000000001,0.4,1.2000000000000002,2.8000000000000003
03835,0.0,0.0,0.0,-3.6000000000000005,2.0,0.4,0.0,4.4,-1.2000000000000006,0.4,2.8000000000000003,0.4,-2.0,5.2
03836,1.4000000000000001,1.0,0.0,0.8,1.2000000000000002,0.0,-2.6000000000000005,8.4,4.4,-0.6000000000000001,2.2,-0.3999999999999999,0.4,2.4000000000000004
03837,1.0,1.0,0.0,0.8000000000000003,-2.0,0.0,2.4000000000000004,1.8,-1.2000000000000002,0.4,0.0,1.4000000000000001,0.0,0.0
03838,0.0,0.0,1.4000000000000001,0.19999999999999996,0.0,2.0,0.0,5.0,0.0,0.19999999999999996,1.6,-0.8000000000000007,0.0,0.0
03839,0.0,0.4,2.0,7.000000000000001,1.0,-0.6000000000000001,0.4,0.0,0.0,0.8,1.4000000000000001,0.8,3.0,0.0
03840,0.8,1.4000000000000001,0.4,0.0,0.0,0.0,0.0,9.8,2.4000000000000004,0.0,0.0,0.19999999999999996,8.4,6.4
03841,1.0,0.4,1.0,-2.2,-3.2000000000000006,-0.19999999999999996,2.4000000000000004,2.0,6.800000000000001,0.8,7.4,0.4,-3.6000000000000005,0.0
03842,0.0,0.0,0.8,2.8000000000000003,2.0,1.4000000000000001,0.0,-3.6000000000000005,8.8,-0.6000000000000001,2.4000000000000004,1.8,0.0,0.0
03843,0.4,0.0,0.0,3.4000000000000004,2.0,6.000000000000001,0.0,0.0,-3.6000000000000005,1.0,1.6,-1.4,6.000000000000001,0.0
03844,1.0,0.4,1.4000000000000001,4.0,0.0,2.0,0.0,1.6,0.0,0.0,0.0,1.6,2.0,0.0
03845,0.4,0.4,0.0,2.6000000000000005,0.0,2.0,0.0,-2.8000000000000007,0.0,1.6,-0.3999999999999999,2.8000000000000003,-2.5999999999999996,0.0
03846,0.4,0.4,0.4,4.800000000000001,1.6,-3.0,2.8000000000000003,-2.4000000000000004,-3.0,1.4000000000000001,2.0,-3.0,1.2000000000000002,0.0
03847,0.0,1.0,0.0,0.0,2.0,0.4,2.4000000000000004,3.4000000000000004,0.0,-0.6000000000000001,5.2,-3.0,2.4000000000000004,7.000000000000001
03848,0.0,0.0,0.0,2.4000000000000004,2.0,-2.0000000000000004,0.0,0.0,1.6,-0.6000000000000001,-0.5999999999999996,1.8,-0.5999999999999996,0.0
03849,0.4,0.4,0.0,8.4,5.6000000000000005,1.8,6.000000000000001,1.0,8.0,0.4,1.4000000000000001,1.2000000000000002,-3.0,2.4000000000000004
03850,0.0,1.0,1.0,5.4,0.4,7.0,0.0,-3.6000000000000005,-1.2000000000000006,0.4,-0.5999999999999996,0.19999999999999996,-1.7999999999999998,0.0
03851,0.0,0.4,1.0,-0.6000000000000005,3.2,0.0,2.2,11.200000000000001,7.4,0.4,-3.6000000000000005,0.19999999999999996,1.4000000000000001,4.0
03852,0.0,0.0,0.4,2.8000000000000003,0.8,0.4,7.0,0.0,2.0,-3.6000000000000005,2.8000000000000003,-1.7999999999999998,0.0,0.0
03853,0.4,0.0,0.0,4.800000000000001,2.0,3.4000000000000004,0.0,0.0,0.0,0.4,1.6,8.0,-2.4000000000000004,0.0
03854,0.0,0.0,0.4,2.4000000000000004,5.0,2.4000000000000004,2.8000000000000003,1.6,5.2,2.2,1.4000000000000001,3.4000000000000004,6.6,0.0
03855,3.0000000000000004,0.8,0.19999999999999996,0.0,0.0,1.0,0.0,-1.8000000000000003,3.2,0.4,5.0,1.2000000000000002,1.8,2.8000000000000003
03856,0.4,-0.19999999999999996,0.4,0.0,1.6,0.0,0.0,0.0,0.0,-2.2,0.0,1.4000000000000001,0.0,0.0
03857,0.0,0.4,1.2000000000000002,0.8,0.0,0.4,0.0,5.8,2.4000000000000004,1.8,7.0,4.800000000000001,2.4000000000000004,8.8
03858,0.0,0.0,2.2,8.0,0.0,2.0,7.000000000000001,0.0,1.4000000000000004,5.4,7.0,-1.2000000000000002,2.4000000000000004,0.0
03859,0.4,0.19999999999999996,2.8000000000000003,0.0,6.6,1.0,0.0,9.200000000000001,1.6,-0.6000000000000001,-4.2,0.19999999999999996,1.6,2.8000000000000003
03860,0.8,0.0,0.0,1.8,-1.0,1.8,-4.2,5.2,2.8000000000000003,0.8,2.0,2.4000000000000004,2.4000000000000004,2.8000000000000003
03861,1.0,0.0,1.0,5.0,6.6,0.0,2.4000000000000004,-1.4,1.2000000000000002,0.0,7.4,-0.19999999999999996,4.4,0.0
03862,-0.19999999999999996,0.19999999999999996,0.0,3.6,1.4000000000000001,1.0,0.0,-3.4000000000000004,-0.8000000000000007,0.4,2.4000000000000004,0.0,-3.6000000000000005,8.0
03863,0.4,0.0,0.4,8.8,4.0,5.0,0.0,0.0,-3.6000000000000005,0.8,-0.7999999999999998,-0.19999999999999996,3.6,5.2
03864,0.0,1.0,0.4,0.4,-3.0,8.8,0.0,6.000000000000001,-0.8000000000000007,1.4000000000000001,6.800000000000001,-1.2000000000000002,1.6,2.2
03865,0.8,1.4000000000000001,-0.19999999999999996,-1.4000000000000004,3.2,1.4000000000000001,-1.4000000000000004,2.0,3.8,0.4,3.2,-0.8,3.6,1.4000000000000001
03866,0.4,0.4,0.8,8.0,0.0,0.8,0.0,5.0,-4.2,-0.6000000000000001,0.0,-0.19999999999999996,2.0,0.0
03867,0.0,0.8,0.4,1.2000000000000002,0.0,0.0,0.0,0.0,-1.2000000000000006,2.4000000000000004,0.0,-1.4,0.0,0.0
03868,0.0,0.4,0.0,2.4000000000000004,0.0,0.4,0.0,4.0,-1.0,0.4,0.0,1.8,0.0,0.0
03869,0.4,0.4,1.0,0.8,-3.0,1.0,2.8000000000000003,2.0,10.600000000000001,1.4000000000000001,7.0,1.4000000000000001,2.8000000000000003,2.4000000000000004
03870,1.4000000000000001,0.0,0.0,0.4,1.6,5.0,0.0,0.0,4.0,4.0,0.0,4.6000000000000005,0.3999999999999999,0.0
03871,0.4,-0.6000000000000001,-0.19999999999999996,0.0,2.0,1.6,0.0,0.0,7.0,-1.4,2.0,1.6,0.0,0.0
03872,0.0,0.0,0.0,6.000000000000001,1.6,1.4000000000000001,0.0,0.0,-0.5999999999999996,2.4000000000000004,0.0,-0.19999999999999996,0.0,2.4000000000000004
03873,1.4000000000000001,0.0,1.0,0.0,0.0,0.0,0.0,8.2,1.8,1.4000000000000001,0.0,0.19999999999999996,6.4,2.0
03874,0.4,0.4,1.0,8.2,2.4000000000000004,0.4,2.0,2.0,-0.8,-1.2000000000000002,2.0,0.8,5.4,-3.0
03875,1.4000000000000001,0.0,0.0,6.4,2.0,2.8000000000000003,0.0,0.0,7.4,0.8,5.4,4.0,4.0,0.0
03876,0.6000000000000001,-3.2000000000000006,2.4000000000000004,0.0,0.0,1.8,0.0,7.000000000000001,3.0,0.8,4.4,0.4,-2.0000000000000004,0.0
03877,0.0,1.4000000000000001,2.2,0.0,2.0,2.0,8.8,0.0,0.0,0.4,-3.6000000000000005,0.3999999999999999,2.0,6.000000000000001
03878,1.0,0.4,0.8,0.0,0.0,1.4000000000000001,0.0,7.4,-1.0,0.0,-3.0,1.4000000000000001,3.8,0.0
03879,2.0,0.0,7.800000000000001,0.0,0.0,1.0,0.0,6.000000000000001,0.0,-0.6000000000000001,8.4,-0.8,0.0,0.0
03880,1.0,0.8,1.4000000000000001,6.000000000000001,2.4000000000000004,0.4,0.0,1.2000000000000002,13.600000000000001,0.0,7.6000000000000005,0.0,8.0,-2.0
03881,0.4,1.0,1.0,0.0,1.6,0.4,0.0,3.4000000000000004,7.800000000000001,1.0,0.0,0.4,0.0,3.4000000000000004
03882,1.0,0.0,1.0,2.4000000000000004,6.4,0.0,2.0,4.4,-0.6000000000000001,0.8,0.0,-0.6000000000000001,3.8,-3.0
03883,1.0,1.4000000000000001,0.4,0.0,2.4000000000000004,1.0,0.0,-3.0,7.000000000000001,0.8,4.4,2.6000000000000005,0.0,0.4
03884,0.0,0.0,-0.19999999999999996,-1.2000000000000006,0.0,7.0,0.0,5.0,0.0,0.0,2.0,6.000000000000001,2.4000000000000004,0.0
03885,0.0,0.4,1.0,1.0,-0.8,0.4,0.0,0.0,-1.2000000000000002,0.4,7.800000000000001,0.8,3.0,0.0
03886,1.0,2.4000000000000004,0.0,-2.5999999999999996,5.4,-0.6000000000000001,0.0,6.0,2.8000000000000003,0.8,2.0,-0.19999999999999996,4.0,0.0
03887,0.8,0.0,0.4,0.0,0.0,1.4000000000000001,0.0,7.000000000000001,-2.0,0.0,-3.6000000000000005,-0.19999999999999996,0.8,7.800000000000001
03888,1.0,0.0,1.0,5.0,1.0,3.2,-4.2,0.0,2.8000000000000003,-0.6000000000000001,-0.6000000000000001,6.800000000000001,2.0,0.0
03889,1.0,0.4,1.8,4.0,-3.0,0.0,0.0,0.0,2.4000000000000004,2.0,0.0,2.0,0.0,0.0
03890,0.8,5.0,0.0,0.0,0.0,2.0,2.8000000000000003,9.8,1.8,0.4,4.800000000000001,0.19999999999999996,-0.8000000000000007,5.6000000000000005
03891,0.0,0.4,0.0,8.0,0.0,1.8,0.0,6.0,2.4000000000000004,-0.19999999999999996,2.0,0.19999999999999996,0.0,0.0
03892,0.0,0.4,1.4000000000000001,0.0,0.0,0.0,0.0,4.4,4.4,0.8,8.4,0.0,0.8,2.4000000000000004
03893,1.0,1.4000000000000001,2.8000000000000003,0.0,0.0,3.4000000000000004,0.0,0.0,0.0,0.4,4.4,0.4,0.0,7.0
03894,1.0,0.0,0.0,8.8,1.6,1.0,0.0,0.19999999999999973,-3.0,1.4000000000000001,2.4000000000000004,-1.7999999999999998,2.4000000000000004,0.0
03895,0.4,0.4,2.4000000000000004,2.8000000000000003,-1.2000000000000006,0.0,-3.6000000000000005,0.0,-2.4000000000000004,1.0,4.800000000000001,-0.6000000000000001,3.6,1.4000000000000001
03896,-0.19999999999999996,0.0,0.4,0.8,0.4,1.8,0.0,2.2,-1.7999999999999998,0.0,4.800000000000001,1.8,1.0,2.8000000000000003
03897,0.0,0.0,1.0,-1.2000000000000006,6.0,1.6,0.0,0.0,6.0,-0.3999999999999999,0.0,0.6000000000000001,-0.7999999999999998,0.0
03898,1.8,-0.19999999999999996,1.0,0.0,5.4,0.4,1.6,5.6000000000000005,2.8000000000000003,0.0,1.8,6.4,1.4000000000000001,2.2
03899,0.0,0.4,0.0,2.4000000000000004,0.0,1.4000000000000001,6.000000000000001,2.2,11.600000000000001,0.0,2.4000000000000004,0.4,2.0,2.0
03900,0.0,0.4,0.4,4.800000000000001,0.0,2.4000000000000004,7.000000000000001,0.0,-1.6000000000000005,2.0,0.39999999999999947,3.6,-3.0,0.0
03901,0.0,0.0,1.0,8.0,4.0,-3.0,2.0,-2.4000000000000004,4.800000000000001,6.4,1.6,2.4000000000000004,1.6,0.0
03902,1.0,0.4,1.0,0.19999999999999996,2.2,1.0,0.0,-4.0,5.8,0.4,6.4,0.4,1.6,2.0
03903,0.4,0.0,0.0,2.4000000000000004,1.6,6.000000000000001,0.0,2.0,0.0,2.4000000000000004,1.6,6.4,1.6,2.4000000000000004
03904,1.0,0.0,1.0,1.6,-0.8,-0.19999999999999996,2.0,2.0,1.6,0.4,0.4,1.4000000000000001,2.2,0.0
03905,1.4000000000000001,1.4000000000000001,1.0,4.2,7.4,1.0,0.0,0.0,8.4,6.800000000000001,2.8000000000000003,4.4,0.0,7.0
03906,1.0,0.0,3.0000000000000004,0.0,0.0,0.0,0.0,2.0,6.000000000000001,1.8,2.0,0.4,0.0,6.000000000000001
03907,0.4,0.0,1.0,5.2,0.19999999999999996,0.0,2.4000000000000004,-1.0,2.2,-0.19999999999999996,0.8,-0.6000000000000001,1.6,0.0
03908,0.4,1.8,1.0,4.800000000000001,0.0,1.4000000000000001,0.0,6.2,8.0,0.0,2.4000000000000004,0.4,7.4,3.4000000000000004
03909,0.8,0.0,2.2,0.0,0.0,1.4000000000000001,0.0,-3.0,7.000000000000001,0.4,7.4,4.800000000000001,0.0,2.4000000000000004
03910,1.0,1.0,-0.19999999999999996,8.4,-0.19999999999999996,5.0,5.0,-3.0,1.8,1.4000000000000001,4.4,6.800000000000001,2.0,0.0
03911,0.0,-0.19999999999999996,0.0,2.6000000000000005,2.0,0.8,0.0,4.0,1.0,6.4,2.0,2.0,-2.0,2.4000000000000004
03912,1.8,0.4,0.4,2.4000000000000004,-3.0,2.2,6.000000000000001,-3.2000000000000006,3.6,0.0,0.0,-0.19999999999999996,2.0,-4.2
03913,0.0,0.4,0.0,5.8,2.0,2.4000000000000004,9.200000000000001,1.6,2.4000000000000004,0.19999999999999996,6.000000000000001,-0.3999999999999999,7.600000000000001,0.0
03914,0.0,0.0,1.4000000000000001,0.19999999999999996,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
03915,1.0,1.0,0.0,5.8,-0.6000000000000001,1.4000000000000001,4.4,7.4,2.4000000000000004,-0.19999999999999996,8.0,2.8000000000000003,2.4000000000000004,0.0
03916,0.0,0.0,1.4000000000000001,1.4000000000000001,0.0,0.8,5.2,1.6,2.4000000000000004,0.4,3.8,-0.6000000000000001,2.6,-0.19999999999999973
03917,2.4000000000000004,1.2000000000000002,2.8000000000000003,2.8000000000000003,6.6,2.4000000000000004,0.0,2.0,0.0,7.0,0.0,2.4000000000000004,2.4000000000000004,0.0
03918,0.4,1.0,1.0,2.2,0.0,1.0,0.0,6.000000000000001,8.4,0.4,0.0,2.8000000000000003,1.6,5.0
03919,0.4,-0.19999999999999996,0.0,0.0,1.2000000000000002,0.0,0.0,2.0,-1.4000000000000004,-0.19999999999999996,10.0,-0.6000000000000001,3.0,-3.0
03920,0.0,0.4,0.4,-3.6000000000000005,0.0,0.8,0.0,0.0,0.0,-0.6000000000000001,6.000000000000001,-0.7999999999999998,0.0,0.0
03921,0.0,-0.6000000000000001,1.4000000000000001,8.4,2.4000000000000004,-4.2,0.0,0.0,-1.8000000000000003,-3.2000000000000006,4.6000000000000005,0.8000000000000003,3.6,0.0
03922,1.0,0.4,1.4000000000000001,5.6000000000000005,2.6000000000000005,0.19999999999999996,0.0,2.0,1.8,0.0,0.8,0.8,-3.0,3.2
03923,0.0,0.0,1.4000000000000001,1.2000000000000002,1.8,3.0,2.4000000000000004,-3.0,-3.6000000000000005,0.8,1.6,-0.6000000000000001,4.800000000000001,0.0
03924,1.4000000000000001,1.4000000000000001,2.0,0.0,0.0,1.0,0.0,2.4000000000000004,2.8000000000000003,0.19999999999999996,2.8000000000000003,-0.19999999999999996,2.8000000000000003,2.8000000000000003
03925,0.0,0.4,0.0,0.8,0.0,-0.3999999999999999,0.0,0.0,5.0,3.4000000000000004,0.0,0.19999999999999996,2.0,2.4000000000000004
03926,0.4,-0.19999999999999996,1.2000000000000002,0.0,0.0,0.8,0.0,-0.19999999999999973,3.4000000000000004,0.0,5.0,1.4000000000000001,6.6,1.6
03927,0.0,0.0,0.4,0.39999999999999947,0.0,0.0,0.0,0.0,0.0,2.0,1.6,0.0,0.0,0.0
03928,0.4,0.0,1.4000000000000001,3.8000000000000007,3.6,0.0,0.0,2.4000000000000004,-1.2000000000000006,6.800000000000001,1.6,4.6000000000000005,2.0,0.0
03929,0.4,0.0,1.0,2.0,0.5999999999999996,4.0,0.0,-3.6000000000000005,4.4,1.4000000000000001,1.2000000000000002,1.4000000000000001,0.0,0.0
03930,0.4,0.0,0.0,0.8,1.6,6.000000000000001,0.0,1.6,2.4000000000000004,5.4,0.0,-2.0,1.6,0.0
03931,0.0,0.0,1.0,2.0,0.0,0.0,0.0,2.0,7.4,1.4000000000000001,0.0,1.8,3.4000000000000004,8.0
03932,0.0,1.0,0.4,9.4,2.0,0.0,0.0,5.0,1.4000000000000001,0.4,1.4000000000000001,3.6,8.0,0.0
03933,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5.4,2.8000000000000003,2.0,0.0,2.4000000000000004,2.0,0.0
03934,1.8,0.8,0.8,0.0,0.0,0.0,0.0,7.000000000000001,2.4000000000000004,0.19999999999999996,0.0,-0.6000000000000001,0.0,4.800000000000001
03935,-0.6000000000000001,0.0,0.8,-1.2000000000000006,2.4000000000000004,2.8000000000000003,0.0,4.4,0.0,-2.2,2.0,2.4000000000000004,6.000000000000001,0.0
03936,0.4,0.0,1.0,0.0,2.8000000000000003,1.0,0.0,8.0,1.8,0.0,5.2,1.4000000000000001,4.800000000000001,0.0
03937,0.0,0.8,1.0,6.000000000000001,5.4,7.800000000000001,8.8,2.4000000000000004,5.8,7.4,5.4,2.4000000000000004,7.0,2.8000000000000003
03938,0.0,1.0,1.4000000000000001,1.8,4.0,5.4,0.0,0.0,4.0,1.4000000000000001,2.4000000000000004,0.4,2.4000000000000004,0.0
03939,1.0,5.4,0.4,6.000000000000001,0.0,0.4,0.0,-3.6000000000000005,8.600000000000001,0.4,2.4000000000000004,0.4,-3.6000000000000005,-4.0
03940,0.4,0.0,0.4,2.0,4.4,0.0,0.0,5.2,1.2000000000000002,0.0,7.4,0.4,2.0,2.8000000000000003
03941,0.0,0.0,0.4,4.800000000000001,0.0,2.4000000000000004,0.0,-1.0,1.2000000000000002,-0.19999999999999996,1.6,2.4000000000000004,0.0,0.0
03942,1.0,0.0,1.8,0.0,0.0,1.0,0.0,0.8,3.8000000000000007,-0.19999999999999996,6.2,-0.6000000000000001,-1.4,0.0
03943,1.0,0.0,0.0,1.8,0.8,0.0,0.0,0.0,7.4,0.19999999999999996,3.6,1.8,2.4000000000000004,0.0
03944,1.0,1.0,1.8,6.000000000000001,5.4,1.4000000000000001,0.0,-3.6000000000000005,5.0,7.0,2.4000000000000004,2.8000000000000003,1.6,0.0
03945,0.4,0.4,0.8,4.800000000000001,0.0,2.4000000000000004,0.0,0.0,0.0,-3.6000000000000005,0.0,8.4,6.000000000000001,2.0
03946,0.4,0.0,1.0,2.4000000000000004,4.0,-0.6000000000000001,5.0,0.0,0.0,-1.0,4.800000000000001,-1.4,0.0,0.0
03947,0.0,0.0,1.4000000000000001,3.8000000000000007,5.6000000000000005,-0.5999999999999996,-3.6000000000000005,0.0,1.4000000000000001,0.19999999999999996,-3.0,-0.5999999999999996,-0.3999999999999999,2.4000000000000004
03948,0.8,0.4,1.4000000000000001,8.4,0.0,0.0,2.0,2.4000000000000004,8.4,0.8,0.0,-3.2000000000000006,-0.19999999999999973,2.8000000000000003
03949,0.0,0.0,1.4000000000000001,1.8,1.2000000000000002,-3.2000000000000006,4.0,2.0,-3.2000000000000006,0.8,8.4,0.8,5.4,0.0
03950,1.4000000000000001,-0.6000000000000001,1.0,2.4000000000000004,2.4000000000000004,1.4000000000000001,0.0,7.4,2.8000000000000003,0.0,2.4000000000000004,0.8,8.4,0.8
03951,0.0,0.4,0.4,5.8,2.4000000000000004,0.0,5.4,-1.6,7.000000000000001,0.4,3.8,1.8,3.2,2.4000000000000004
03952,0.0,0.4,0.4,-2.2,2.0,-2.2,-3.0,2.0,2.4000000000000004,6.0,8.8,5.0,6.000000000000001,0.0
03953,1.4000000000000001,0.0,0.8,6.6,0.20000000000000018,0.4,0.0,4.6000000000000005,8.4,0.8,8.4,0.4,-0.8000000000000007,3.2
03954,0.0,1.0,1.0,8.8,6.4,6.000000000000001,0.0,0.0,2.0,1.0,0.0,9.0,4.0,5.0
03955,0.4,-0.19999999999999996,2.8000000000000003,0.0,4.0,0.4,0.0,2.8000000000000003,3.2,0.4,-1.0,3.2,7.4,0.0
03956,1.0,0.0,0.0,1.6,0.0,0.4,0.0,2.0,1.8,1.8,0.0,-0.19999999999999996,0.0,0.0
03957,0.0,0.4,1.4000000000000001,3.2,-0.7999999999999998,2.8000000000000003,0.0,-4.2,0.0,1.8,2.4000000000000004,4.0,2.6,0.0
03958,0.4,0.0,1.0,0.8,0.19999999999999996,0.0,0.0,0.0,3.4000000000000004,0.4,2.2,1.2000000000000002,0.4,0.0
03959,-3.6000000000000005,-2.5999999999999996,-0.19999999999999996,2.4000000000000004,0.0,-2.8000000000000007,0.0,-2.4000000000000004,-4.2,-3.2000000000000006,2.0,-3.2000000000000006,1.6,1.6
03960,0.0,0.0,1.4000000000000001,2.8000000000000003,-0.19999999999999996,2.4000000000000004,0.0,-3.0,4.800000000000001,-0.19999999999999996,4.0,0.19999999999999996,1.2000000000000002,0.0
03961,0.0,0.0,0.4,1.2000000000000002,1.4000000000000001,0.0,0.0,2.4000000000000004,-2.2,1.8,-3.6000000000000005,-0.8,0.0,0.0
03962,0.0,0.4,0.4,-0.6000000000000001,7.600000000000001,1.8,0.0,0.0,5.0,2.0,0.0,2.4000000000000004,7.800000000000001,2.4000000000000004
03963,1.0,1.8,1.4000000000000001,0.0,2.0,1.0,0.0,6.000000000000001,2.4000000000000004,0.4,7.4,8.4,2.0,11.8
03964,0.4,0.8,0.0,-3.6000000000000005,5.6000000000000005,2.4000000000000004,0.0,2.2,2.4000000000000004,0.4,0.0,0.3999999999999999,0.0,2.4000000000000004
03965,4.6000000000000005,3.0,0.0,0.0,-2.5999999999999996,1.0,0.0,0.8,0.3999999999999999,0.0,2.8000000000000003,0.0,7.000000000000001,7.4
03966,2.0,0.0,1.2000000000000002,2.0,0.0,0.4,0.0,2.8000000000000003,9.0,0.4,2.4000000000000004,-0.8,2.0,5.2
03967,0.0,0.0,0.4,0.0,-0.7999999999999998,1.1999999999999993,-1.4000000000000004,0.0,-1.6000000000000005,1.4000000000000001,2.4000000000000004,0.4,6.000000000000001,0.0
03968,0.0,1.0,0.4,6.000000000000001,1.6,0.0,0.0,0.0,5.8,7.0,0.0,1.2000000000000002,6.6,0.0
03969,0.4,0.0,1.0,2.2,-0.19999999999999996,1.8,2.0,0.0,5.0,0.4,-1.8000000000000003,-0.5999999999999996,4.0,0.0
03970,0.0,1.0,0.4,-1.6000000000000005,-2.4000000000000004,2.0,0.0,0.0,4.0,4.6000000000000005,5.0,0.6000000000000001,5.0,0.0
03971,0.0,0.4,1.0,-0.19999999999999996,5.4,2.4000000000000004,0.0,0.0,-0.8000000000000007,3.4000000000000004,7.4,0.4,-0.3999999999999999,0.0
03972,0.4,0.4,0.0,2.0,0.0,1.0,0.0,6.2,3.2,0.0,-0.3999999999999999,-0.6000000000000001,0.0,2.2
03973,0.0,0.0,2.8000000000000003,0.0,0.0,1.0,0.0,8.4,11.8,0.8,0.0,1.8,4.0,2.8000000000000003
03974,0.8,2.8000000000000003,0.0,0.0,0.0,3.8,0.0,0.0,3.2,4.4,-3.6000000000000005,4.4,0.0,0.0
03975,1.0,0.0,0.0,6.0,1.4000000000000001,0.0,5.0,8.4,8.4,0.4,0.8,-0.19999999999999996,1.6,2.0
03976,0.4,0.4,0.0,2.2,0.0,2.8000000000000003,0.0,2.0,7.800000000000001,-1.2000000000000006,3.2,-4.2,2.0,0.0
03977,0.0,1.0,1.0,7.800000000000001,0.0,2.4000000000000004,0.0,0.0,0.0,-0.19999999999999996,2.4000000000000004,1.4000000000000001,4.0,0.0
03978,1.4000000000000001,-0.19999999999999996,0.4,0.0,0.0,1.4000000000000001,0.0,3.8000000000000007,-0.19999999999999973,1.4000000000000001,-4.2,2.2,0.0,0.0
03979,0.4,1.4000000000000001,0.0,4.2,1.6,0.0,0.0,0.0,2.0,1.8,0.0,2.2,-0.5999999999999996,0.0
03980,0.4,-0.6000000000000001,0.0,-0.40000000000000036,1.4000000000000001,0.4,0.0,2.8000000000000003,6.4,-0.6000000000000001,0.0,0.4,4.4,0.0
03981,1.4000000000000001,2.8000000000000003,0.4,0.0,0.0,1.0,-4.2,1.6,10.8,0.8,7.4,0.4,4.4,2.4000000000000004
03982,1.0,0.4,1.4000000000000001,2.8000000000000003,0.8,-1.0,2.8000000000000003,1.6,-0.5999999999999996,0.4,8.0,1.0,6.6,0.0
03983,2.0,0.4,1.8,6.800000000000001,0.0,6.2,0.0,2.0,2.4000000000000004,0.0,4.800000000000001,7.2,0.0,0.0
03984,0.0,0.8,0.4,1.4000000000000001,2.2,-0.6000000000000001,0.0,2.0,6.4,1.0,8.4,0.0,2.4000000000000004,8.8
03985,1.0,0.4,1.0,4.4,0.4,-0.19999999999999996,5.8,0.0,3.2,0.0,1.6,-2.2,-1.0,-3.6000000000000005
03987,0.4,1.0,-0.6000000000000001,0.6000000000000001,-0.5999999999999996,2.4000000000000004,0.0,4.0,0.0,3.8000000000000007,2.0,-1.4000000000000004,0.0,0.0
