고객번호,A_count지수,B_count지수,C_count지수,D_count지수
03711,0.4,1.8,0.0,0.0
03712,1.4000000000000001,1.6,0.0,0.0
03713,0.8,1.4000000000000001,-1.0000000000000002,0.0
03714,0.4,0.6000000000000001,1.0,0.0
03715,2.8000000000000003,-0.6000000000000001,1.4000000000000001,0.0
03716,-0.8,0.5999999999999996,-0.19999999999999996,0.0
03717,-0.8,0.4,0.8,0.0
03718,0.8,1.6,1.0,0.0
03719,2.4000000000000004,1.0,4.2,0.0
03720,0.4,4.4,-0.3999999999999999,0.0
03721,0.19999999999999996,0.5999999999999996,3.0000000000000004,0.0
03722,0.8,0.4,0.0,0.4
03723,-0.6000000000000001,3.0,0.0,2.2
03724,0.4,1.8,-0.3999999999999999,0.0
03725,0.4,2.8000000000000003,1.2000000000000002,0.0
03726,-0.6000000000000001,5.6000000000000005,3.0000000000000004,0.0
03727,1.4000000000000001,2.4000000000000004,-0.19999999999999996,0.0
03728,1.6,0.0,-0.6000000000000001,0.0
03729,-1.2000000000000002,5.0,0.0,5.8
03730,1.8,0.8,0.0,0.0
03731,1.6,1.8,0.0,0.0
03732,-0.6000000000000001,1.0,0.8,0.0
03733,2.4000000000000004,1.8,0.0,0.0
03734,0.8,1.4000000000000001,0.8,0.0
03735,5.4,1.0,-0.8,0.0
03736,1.2000000000000002,1.4000000000000001,0.0,0.0
03737,1.8,1.4000000000000001,-0.6000000000000001,0.0
03738,2.8000000000000003,0.0,0.8,0.4
03739,0.8,0.8,0.0,3.0000000000000004
03740,-0.8,0.4,0.0,0.0
03741,-0.6000000000000003,1.4000000000000001,3.4000000000000004,0.0
03742,2.2,-0.3999999999999999,0.8,0.0
03743,1.4000000000000001,4.6000000000000005,0.6000000000000001,0.0
03744,0.0,0.19999999999999996,0.0,3.2
03745,-0.6000000000000001,0.8000000000000003,2.2,0.0
03746,2.4000000000000004,0.8,0.4,0.0
03747,-0.19999999999999996,6.800000000000001,0.0,2.0
03748,-0.19999999999999996,0.4,0.4,0.0
03749,2.8000000000000003,1.0,3.6,1.2000000000000002
03750,0.4,0.0,0.0,0.0
03751,0.6000000000000001,1.4000000000000001,-0.6000000000000001,0.0
03752,2.4000000000000004,0.8,0.0,0.8
03754,1.6,1.4000000000000001,-0.8,0.0
03755,0.8,0.4,0.3999999999999999,1.2000000000000002
03756,2.8000000000000003,1.2000000000000002,3.2,0.0
03757,1.4000000000000001,1.2000000000000002,0.0,0.0
03758,1.4000000000000001,0.8,1.4000000000000001,0.0
03759,0.4,1.6,0.8,0.0
03760,-1.6,0.8,2.6,0.0
03761,0.4,1.6,1.0,0.0
03762,1.0,5.8,0.0,0.0
03763,-0.19999999999999996,1.4000000000000001,0.8,0.0
03764,3.8000000000000007,0.8,0.8,0.0
03765,0.8,3.6,-1.0000000000000002,0.0
03766,1.0,0.8,-0.19999999999999996,0.0
03767,-0.3999999999999999,2.0,0.0,0.0
03768,0.0,0.4,1.0,0.0
03769,0.4,-1.0000000000000002,0.4,0.0
03770,1.4000000000000001,5.0,0.8,0.8
03771,0.4,2.4000000000000004,0.6000000000000001,0.0
03772,2.8000000000000003,2.0,0.4,0.0
03773,0.4,1.6,0.19999999999999996,0.0
03774,-0.19999999999999996,0.0,0.4,0.0
03775,0.8,0.4,0.4,0.0
03776,-0.19999999999999996,-0.19999999999999996,2.0,0.0
03777,0.8,0.8,2.4000000000000004,0.0
03778,1.8,0.4,3.0000000000000004,0.0
03779,0.8,1.4000000000000001,0.8,0.0
03780,-1.4000000000000004,1.8,0.8,0.0
03781,-0.6000000000000001,3.0000000000000004,0.0,0.0
03782,-0.8,0.4,1.0,0.0
03783,-0.19999999999999996,1.0,0.0,1.4000000000000001
03784,0.8,1.4000000000000001,-0.19999999999999996,0.0
03785,2.2,0.8,0.4,0.0
03786,0.8,1.4000000000000001,0.4,0.0
03787,1.4000000000000001,4.4,-0.8,-0.6000000000000003
03788,1.4000000000000001,1.0,1.6,0.0
03789,0.4,2.2,3.4000000000000004,0.0
03790,0.4,4.4,0.4,0.0
03791,1.4000000000000001,2.4000000000000004,0.0,0.0
03792,2.6,0.4,0.0,0.4
03793,1.6,-0.19999999999999996,0.0,0.0
03794,0.8,1.8,3.0000000000000004,0.0
03795,-0.19999999999999996,2.8000000000000003,-1.2000000000000002,0.0
03796,0.8,0.8,2.0,0.0
03797,-0.8,2.0,0.0,0.0
03798,0.4,1.8,-0.6000000000000001,0.0
03799,0.4,1.4000000000000001,-0.8,0.0
03800,1.8,2.4000000000000004,1.8,0.0
03801,-0.6000000000000003,2.2,0.0,0.0
03802,0.4,-0.6000000000000001,0.0,0.0
03803,1.2000000000000002,1.0,-0.6000000000000001,0.0
03804,5.800000000000001,0.4,2.2,0.4
03805,0.4,4.4,0.4,-2.0
03806,3.4000000000000004,-2.8000000000000007,7.4,0.0
03807,1.4000000000000001,1.2000000000000002,1.2000000000000002,-0.6000000000000001
03808,-0.19999999999999996,1.6,0.0,0.0
03809,1.8,0.0,0.8,0.0
03810,0.4,0.4,4.2,0.0
03811,1.8,1.0,-1.4000000000000004,0.0
03812,0.4,1.8,0.0,0.4
03813,1.0,3.6,0.0,0.0
03814,1.4000000000000001,1.8,0.0,2.0
03815,0.8,0.0,0.4,0.0
03816,0.6000000000000001,1.8,0.8,0.0
03817,1.8,0.0,-0.6000000000000001,1.2000000000000002
03818,1.4000000000000001,3.6,4.4,0.4
03819,1.8,2.4000000000000004,0.6000000000000001,0.0
03820,4.6000000000000005,0.8,0.8,0.0
03821,2.2,1.6,0.8,0.0
03822,1.4000000000000001,0.8,0.0,0.0
03823,2.2,-0.19999999999999996,0.0,0.4
03824,0.19999999999999996,2.6,0.8,0.0
03825,0.8,-0.6000000000000001,0.3999999999999999,0.0
03826,-0.6000000000000001,0.4,0.0,0.0
03827,0.8,0.4,0.0,0.0
03828,1.2000000000000002,2.4000000000000004,3.2,0.0
03829,1.8,4.6000000000000005,0.0,0.4
03830,-0.3999999999999999,0.8,0.8,0.0
03831,-0.19999999999999996,1.6,0.0,0.4
03832,0.4,-0.19999999999999996,-1.0000000000000002,0.0
03833,0.4,0.4,0.19999999999999996,0.0
03834,1.8,2.8000000000000003,0.0,0.0
03835,0.4,4.2,2.2,0.0
03836,-0.6000000000000001,1.4000000000000001,2.4000000000000004,0.4
03837,-0.19999999999999996,0.4,0.0,0.0
03838,-1.4000000000000004,6.4,-0.19999999999999996,0.0
03839,1.2000000000000002,1.0,1.2000000000000002,0.0
03840,0.4,4.0,1.0,0.0
03841,0.8,1.4000000000000001,-0.8,0.4
03842,0.8,5.2,0.4,0.0
03843,0.4,1.6,0.19999999999999996,0.0
03844,0.8,0.0,1.4000000000000001,0.0
03845,0.8,0.8,0.4,0.0
03846,0.4,0.4,0.4,0.0
03847,1.4000000000000001,1.4000000000000001,0.4,-1.2000000000000002
03848,0.8,1.8,3.8000000000000007,0.0
03849,0.8,0.4,0.8,0.4
03850,1.4000000000000001,0.0,0.4,0.0
03851,0.8,2.0,2.0,0.8
03852,5.2,-0.19999999999999996,-0.8,0.0
03853,3.4000000000000004,3.8000000000000007,-0.19999999999999996,0.0
03854,1.0,1.4000000000000001,4.0,0.0
03855,0.4,0.8,-1.2000000000000002,0.0
03856,1.2000000000000002,0.4,4.0,0.0
03857,0.8,1.8,0.0,0.4
03858,2.0,1.4000000000000001,0.0,3.0000000000000004
03859,0.8,4.0,0.8,0.0
03860,-0.19999999999999996,0.4,0.8,0.0
03861,-0.6000000000000001,1.4000000000000001,2.2,0.4
03862,1.0,-3.2000000000000006,0.4,-1.8000000000000003
03863,0.6000000000000001,0.0,-0.6000000000000001,0.0
03864,-0.19999999999999996,1.4000000000000001,-0.19999999999999996,0.0
03865,0.4,3.0,-0.6000000000000001,0.8
03866,-0.19999999999999996,0.0,-0.3999999999999999,0.8
03867,-0.3999999999999999,1.6,-0.6000000000000001,0.0
03868,0.6000000000000001,2.4000000000000004,1.4000000000000001,0.0
03869,0.4,0.4,0.0,0.4
03870,0.4,2.4000000000000004,-0.6000000000000001,0.8
03871,-0.19999999999999996,1.0,-3.6000000000000005,0.0
03872,0.4,-1.2000000000000002,0.8,0.0
03873,0.4,-1.8000000000000003,0.4,0.0
03874,-1.2000000000000002,1.8,-1.8000000000000003,0.0
03875,3.0,1.8,0.4,0.0
03876,1.4000000000000001,0.0,5.2,0.0
03877,-0.19999999999999996,1.4000000000000001,4.4,0.0
03878,1.8,3.4000000000000004,0.8,4.0
03879,2.0,0.19999999999999996,-0.8,0.0
03880,-0.8,0.0,4.2,0.0
03881,0.4,4.4,1.6,0.0
03882,1.8,-0.19999999999999996,-0.8,1.0
03883,1.8,2.4000000000000004,0.0,0.0
03884,0.8,0.8,0.8,0.0
03885,1.8,1.4000000000000001,2.0,0.0
03886,0.19999999999999996,8.0,-2.4000000000000004,0.0
03887,0.0,1.2000000000000002,1.8,0.0
03888,2.6,1.4000000000000001,3.2,0.0
03889,-0.6000000000000001,-1.2000000000000002,0.4,0.0
03890,1.4000000000000001,0.8,0.0,0.0
03891,1.2000000000000002,0.4,2.2,0.4
03892,0.8,1.2000000000000002,0.0,0.0
03893,2.4000000000000004,0.0,0.0,0.0
03894,2.4000000000000004,2.8000000000000003,0.6000000000000001,0.0
03895,1.8,-3.2000000000000006,0.4,0.0
03896,0.19999999999999996,1.4000000000000001,1.6,0.0
03897,0.4,0.0,0.0,0.4
03898,1.4000000000000001,1.4000000000000001,1.4000000000000001,0.4
03899,-0.19999999999999996,2.8000000000000003,1.8,0.0
03900,0.4,1.4000000000000001,-1.2000000000000002,0.0
03901,1.6,1.4000000000000001,0.0,0.0
03902,1.0,5.0,0.8,0.0
03903,1.6,0.4,0.0,0.0
03904,2.0,0.8,0.3999999999999999,0.0
03905,4.4,1.8,0.4,0.0
03906,-0.19999999999999996,0.0,0.0,4.0
03907,0.0,1.4000000000000001,1.4000000000000001,0.0
03908,0.8,7.0,2.2,0.0
03909,-0.19999999999999996,0.4,0.0,0.0
03910,0.19999999999999996,0.4,-0.6000000000000001,0.0
03911,-0.19999999999999996,0.8,1.2000000000000002,0.0
03912,-0.19999999999999996,4.0,1.2000000000000002,0.0
03913,4.800000000000001,1.8,0.8,3.8000000000000007
03914,0.4,4.6000000000000005,0.0,0.0
03915,0.4,1.4000000000000001,1.0,0.0
03916,1.2000000000000002,0.19999999999999996,0.4,0.0
03917,1.0,0.0,2.8000000000000003,0.0
03918,1.0,1.0,2.8000000000000003,0.0
03919,-1.2000000000000002,0.0,1.4000000000000001,0.0
03920,0.8,0.0,-0.3999999999999999,0.0
03921,-3.2000000000000006,1.0,0.0,0.0
03922,-0.6000000000000001,0.4,0.8,0.0
03923,0.19999999999999996,0.4,0.4,0.0
03924,1.4000000000000001,0.0,0.0,0.4
03925,1.8,0.8,2.0,0.0
03926,0.19999999999999996,3.6,-0.6000000000000001,0.0
03927,-0.19999999999999996,0.0,1.2000000000000002,0.0
03928,2.8000000000000003,1.0,0.19999999999999996,0.0
03929,0.0,1.0,0.0,0.0
03930,1.6,3.2,0.4,0.0
03931,0.0,-0.3999999999999999,1.8,0.8
03932,0.8,1.0,1.8,0.0
03933,-1.8000000000000003,2.0,-1.0000000000000002,0.0
03934,0.4,0.0,1.2000000000000002,0.4
03935,5.4,-2.5999999999999996,4.6000000000000005,0.0
03936,0.8,3.6,2.4000000000000004,0.0
03937,3.2,1.8,5.4,0.0
03938,1.2000000000000002,1.4000000000000001,0.4,1.0
03939,0.4,4.6000000000000005,0.4,0.3999999999999999
03940,-0.19999999999999996,2.4000000000000004,1.0,0.0
03941,1.4000000000000001,0.0,0.4,0.0
03942,0.4,0.8000000000000003,0.0,0.0
03943,0.0,0.8,1.0,0.0
03944,1.2000000000000002,1.4000000000000001,1.0,0.0
03945,0.6000000000000001,-0.3999999999999999,0.0,0.0
03946,0.4,1.0,2.0,0.0
03947,0.3999999999999999,0.0,-1.2000000000000002,0.0
03948,0.8,4.2,-0.3999999999999999,1.8
03949,-0.6000000000000003,1.0,0.0,0.4
03950,0.0,-3.0,0.0,0.0
03951,0.4,0.8,0.0,0.0
03952,1.8,0.4,0.19999999999999996,0.0
03953,-0.6000000000000001,2.8000000000000003,2.0,0.0
03954,2.8000000000000003,1.4000000000000001,0.0,0.4
03955,-0.19999999999999996,3.8,0.0,0.8
03956,0.4,6.800000000000001,2.2,0.0
03957,1.0,1.0,0.0,0.0
03958,1.8,0.0,0.8,0.0
03959,3.2,1.2000000000000002,0.19999999999999973,0.0
03960,1.4000000000000001,-0.19999999999999996,1.2000000000000002,0.0
03961,2.2,2.8000000000000003,-0.8,0.0
03962,0.8,2.2,0.8,0.0
03963,1.4000000000000001,4.0,0.4,0.0
03964,2.4000000000000004,0.0,4.4,0.0
03965,1.4000000000000001,2.0,0.0,1.6
03966,-0.6000000000000001,4.4,4.4,0.0
03967,0.8,0.8,2.2,0.0
03968,0.4,2.8000000000000003,3.0000000000000004,0.0
03969,-0.19999999999999996,0.8,4.2,0.0
03970,3.0,1.4000000000000001,5.0,0.0
03971,2.4000000000000004,1.0,0.0,0.0
03972,-0.6000000000000001,1.0,1.0,0.0
03973,-1.2000000000000002,1.6,0.4,0.0
03974,3.8,0.0,0.0,0.0
03975,2.4000000000000004,3.0000000000000004,0.0,3.6
03976,1.4000000000000001,2.0,0.0,0.0
03977,1.0,1.8,2.6,0.0
03978,-0.6000000000000001,0.4,0.4,0.0
03979,2.8000000000000003,1.4000000000000001,0.0,0.0
03980,1.8,0.6000000000000001,-0.8,0.0
03981,0.8,6.800000000000001,0.0,0.0
03982,1.0,1.0,0.8,0.0
03983,0.8,2.0,1.0,0.0
03984,0.8,0.4,-0.3999999999999999,0.0
03985,1.4000000000000001,1.0,0.8,0.0
03987,2.4000000000000004,0.4,0.0,0.0
03988,0.4,1.4000000000000001,1.8,0.0
03989,3.4000000000000004,2.8000000000000003,-0.6000000000000001,0.0
03990,0.8,0.4,-0.3999999999999999,0.0
03991,0.8,6.4,-1.8000000000000003,3.2
03992,-0.6000000000000001,4.4,2.0,0.0
03993,0.19999999999999996,0.8,-1.8000000000000003,0.0
03994,-0.19999999999999996,4.800000000000001,2.2,0.0
03995,4.2,0.8,2.0,0.0
03996,0.4,2.0,-1.2000000000000002,0.0
03997,0.0,1.4000000000000001,-1.8000000000000003,1.4000000000000001
03998,0.4,1.4000000000000001,-3.0,0.0
03999,1.4000000000000001,0.8,1.2000000000000002,1.2000000000000002
04000,2.0,4.6000000000000005,0.0,0.0
04001,0.0,0.6000000000000001,0.4,0.0
04002,1.2000000000000002,0.4,1.2000000000000002,0.0
04003,-0.19999999999999996,1.4000000000000001,6.6,0.0
04004,0.4,1.0,0.4,0.0
04005,1.4000000000000001,0.8,-1.0000000000000002,0.0
04006,1.8,7.000000000000001,3.0000000000000004,0.0
04007,-1.2000000000000002,0.4,-2.0,0.0
04008,0.0,1.0,0.0,1.0
04009,1.8,0.8,3.0000000000000004,0.0
04010,1.2000000000000002,1.0,0.8,0.0
04011,0.4,0.8,-1.8000000000000003,0.0
04012,0.6000000000000001,1.4000000000000001,0.0,0.8
04013,1.2000000000000002,1.0,0.4,0.0
04014,-0.19999999999999996,1.0,0.0,0.0
04015,1.2000000000000002,1.2000000000000002,0.8,0.0
04016,0.8,0.0,0.0,0.0
04017,2.2,1.0,0.0,0.0
04018,0.0,1.6,0.8,0.0
04019,1.4000000000000001,0.19999999999999996,-1.8000000000000003,0.0
04020,0.0,1.8,0.8,0.0
04021,-0.19999999999999996,1.4000000000000001,0.0,2.0
04022,1.8,1.4000000000000001,0.4,0.0
04023,-0.8,2.0,1.4000000000000001,0.0
04024,-1.2000000000000002,0.8,0.8,0.0
04025,-0.3999999999999999,1.4000000000000001,-0.6000000000000001,0.0
04026,-0.6000000000000001,-1.8000000000000003,0.0,0.0
04027,0.4,1.0,0.0,1.0
04028,3.8,1.4000000000000001,3.6,0.0
04029,0.4,0.0,1.0,0.0
04030,2.0,1.0,0.0,0.0
04031,2.2,1.2000000000000002,0.0,0.0
04032,2.0,3.0000000000000004,0.0,0.8
04033,0.4,1.2000000000000002,-0.19999999999999996,-0.3999999999999999
04034,-0.19999999999999996,1.2000000000000002,-0.6000000000000001,0.0
04035,1.2000000000000002,1.4000000000000001,-0.8,0.0
04036,-0.3999999999999999,1.4000000000000001,1.2000000000000002,-0.6000000000000001
04037,-0.19999999999999996,3.0000000000000004,-0.6000000000000001,0.0
04038,3.0,2.2,-0.6000000000000001,0.0
04039,-0.6000000000000001,-0.19999999999999996,0.19999999999999996,0.0
04040,6.0,1.2000000000000002,0.0,0.0
04041,1.2000000000000002,-1.2000000000000002,0.3999999999999999,0.0
04042,3.2,0.8,2.4000000000000004,2.8000000000000003
04043,-0.19999999999999996,7.0,0.8,0.0
04044,0.4,8.0,0.4,0.0
04045,0.8,3.8,2.0,0.0
04046,1.8,-1.8000000000000003,0.0,0.0
04047,1.6,1.0,6.4,0.0
04048,2.4000000000000004,1.8,1.4000000000000001,0.0
04049,0.8,3.0,0.0,2.0
04050,3.0,0.0,0.4,0.0
04051,-0.8,-1.0000000000000002,1.6,0.0
04052,-0.6000000000000001,2.4000000000000004,0.0,0.0
04053,0.0,1.4000000000000001,3.0,0.0
04054,0.8,2.4000000000000004,1.2000000000000002,0.0
04055,1.4000000000000001,3.8000000000000007,4.0,0.0
04056,0.4,8.4,-0.8,0.0
04057,-0.19999999999999996,0.0,0.4,0.4
04058,1.2000000000000002,1.0,0.0,0.0
04059,0.0,-0.19999999999999996,1.2000000000000002,2.0
04060,0.4,1.0,3.4000000000000004,0.0
04061,-0.8,0.8,1.2000000000000002,0.0
04062,1.6,3.2,0.0,0.0
04063,3.4000000000000004,0.19999999999999996,0.19999999999999996,0.0
04064,0.19999999999999996,-1.8000000000000003,-1.2000000000000002,2.0
04065,0.8,2.2,0.8,0.0
04066,0.8,5.4,-2.4000000000000004,0.0
04067,2.4000000000000004,1.4000000000000001,1.2000000000000002,0.0
04068,-0.8,-0.3999999999999999,1.4000000000000001,0.0
04069,0.4,0.4,-0.6000000000000001,0.0
04070,1.2000000000000002,1.4000000000000001,1.0,0.0
04071,1.0,2.4000000000000004,0.4,0.0
04072,0.4,4.6000000000000005,0.0,1.2000000000000002
04073,0.8,-0.7999999999999998,0.0,0.0
04074,3.4000000000000004,0.4,1.4000000000000001,0.0
04075,0.8,0.8,0.0,0.0
04076,1.8,1.4000000000000001,0.0,0.8
04077,2.4000000000000004,3.6,1.2000000000000002,0.0
04078,0.8000000000000003,0.4,0.8,0.0
04079,0.4,-1.8000000000000003,0.0,0.0
04080,2.4000000000000004,2.4000000000000004,4.2,0.0
04081,0.4,1.0,0.8,0.0
04082,-0.19999999999999996,2.0,-0.6000000000000001,-1.0000000000000002
04083,1.4000000000000001,1.4000000000000001,0.8,0.0
04084,1.4000000000000001,2.0,5.2,0.0
04085,0.4,0.0,0.0,-0.6000000000000001
04086,1.4000000000000001,0.4,-1.0000000000000002,0.0
04087,2.4000000000000004,1.8,4.800000000000001,0.0
04088,-0.20000000000000018,0.0,0.0,0.0
04089,0.19999999999999996,0.4,4.0,0.0
04090,0.0,2.2,0.4,0.0
04091,4.0,0.8,2.0,0.0
04092,0.8,0.8,2.0,0.0
04093,2.4000000000000004,0.0,7.000000000000001,0.8
04094,0.4,0.8,0.8,0.0
04095,1.4000000000000001,2.4000000000000004,0.8,0.0
04096,4.2,2.4000000000000004,-1.2000000000000002,0.0
04097,1.4000000000000001,3.4000000000000004,1.0,0.0
04098,0.8,6.4,-2.4000000000000004,0.8
04099,1.4000000000000001,0.4,-0.19999999999999996,0.0
04100,-0.6000000000000001,0.4,-0.6000000000000001,0.0
04101,0.8,0.4,0.0,0.0
04102,3.8000000000000007,2.0,0.0,-0.19999999999999996
04103,1.0,0.4,-0.19999999999999996,0.0
04104,-0.6000000000000001,0.0,3.6,0.0
04105,-1.0000000000000002,0.3999999999999999,-0.6000000000000001,0.8
04106,1.4000000000000001,0.4,0.0,0.0
04107,2.2,0.8,0.4,0.0
04108,1.6,3.2,0.19999999999999996,0.0
04109,-0.6000000000000001,1.6,0.0,0.0
04110,-0.3999999999999999,-0.19999999999999996,0.19999999999999996,0.0
04111,-0.6000000000000001,1.0,0.6000000000000001,0.0
04112,1.4000000000000001,1.4000000000000001,0.0,0.8
04113,3.4000000000000004,1.4000000000000001,1.2000000000000002,0.0
04114,1.6,1.2000000000000002,0.4,0.0
04115,2.4000000000000004,0.8,2.0,-0.19999999999999996
04116,0.0,0.4,-0.6000000000000001,0.0
04117,-0.19999999999999996,0.8,0.8,0.0
04118,1.4000000000000001,0.0,-0.19999999999999996,0.0
04119,0.0,6.000000000000001,-2.4000000000000004,-0.3999999999999999
04120,-0.6000000000000001,1.2000000000000002,0.0,0.4
04121,-0.6000000000000001,6.800000000000001,0.3999999999999999,0.4
04122,0.4,-1.4000000000000004,3.0000000000000004,0.8
04123,2.8000000000000003,1.4000000000000001,0.4,0.8
04124,1.2000000000000002,0.4,0.4,0.0
04125,1.8,1.2000000000000002,1.6,0.0
04126,-0.6000000000000001,1.0,0.0,0.0
04127,0.0,0.4,0.0,0.0
04128,2.0,0.8,-0.6000000000000001,0.0
04129,-0.19999999999999996,3.0,0.4,2.0
04130,0.4,0.4,-1.8000000000000003,0.0
04131,-0.19999999999999996,-1.7999999999999998,4.0,0.0
04132,0.8,0.4,0.0,0.0
04133,1.0,3.8000000000000007,0.0,0.0
04134,-0.19999999999999996,2.0,0.8,0.0
04135,-0.6000000000000001,0.0,0.0,0.0
04136,0.8,1.6,-0.19999999999999996,0.0
04137,0.4,1.0,0.8000000000000003,0.0
04138,0.19999999999999996,4.2,0.0,2.8000000000000003
04139,1.2000000000000002,4.4,0.4,1.0
04140,0.4,0.4,0.8,0.0
04141,-0.19999999999999996,0.0,-3.6000000000000005,0.0
04142,0.4,2.6,2.8000000000000003,0.0
04143,1.8,4.0,0.4,0.0
04144,2.0,0.8,0.8,0.0
04145,2.2,2.2,-3.8000000000000007,0.0
04146,-1.2000000000000002,1.4000000000000001,0.0,0.0
04147,-3.6000000000000005,0.0,0.0,0.0
04148,1.4000000000000001,7.0,4.6000000000000005,1.0
04149,0.0,1.2000000000000002,0.4,0.0
04150,0.19999999999999996,0.8,2.6,0.0
04151,0.8,0.0,0.8,0.0
04152,1.2000000000000002,0.4,1.4000000000000001,0.0
04153,0.0,-0.19999999999999996,0.0,5.2
04154,0.0,1.4000000000000001,0.4,0.0
04155,-0.19999999999999996,0.0,2.2,0.0
04156,2.0,-3.0,-1.2000000000000002,0.0
04157,1.0,0.0,0.4,0.0
04158,0.0,1.2000000000000002,0.0,0.8
04159,0.6000000000000001,0.0,0.4,0.0
04160,-0.3999999999999999,1.2000000000000002,-0.6000000000000001,0.0
04161,-0.19999999999999996,-0.6000000000000001,0.0,0.0
04162,0.19999999999999996,1.4000000000000001,0.0,0.8
04163,1.0,4.2,3.2,0.0
04164,0.8,-0.19999999999999996,-0.6000000000000001,0.0
04165,2.0,0.0,1.6,0.0
04166,-2.0,0.4,1.0,0.0
04167,-4.2,4.4,0.0,0.8
04168,-1.2000000000000002,-0.19999999999999996,0.0,0.0
04169,2.8000000000000003,4.0,0.0,0.8
04170,1.2000000000000002,0.0,0.0,0.0
04171,2.4000000000000004,-1.2000000000000002,0.0,0.0
04172,0.8000000000000003,1.0,-0.19999999999999996,0.4
04173,0.4,1.6,-0.6000000000000001,0.0
04174,-0.6000000000000001,1.8,0.8,2.0
04175,2.2,0.0,0.6000000000000001,0.0
04176,0.4,0.19999999999999996,1.2000000000000002,0.0
04177,1.0,2.6,0.0,0.8
04178,1.4000000000000001,3.8000000000000007,2.0,0.0
04179,0.6000000000000001,1.4000000000000001,-2.0000000000000004,0.0
04180,3.0000000000000004,5.800000000000001,-1.8000000000000003,0.0
04181,0.19999999999999996,3.2,1.6,0.0
04182,0.6000000000000001,0.3999999999999999,0.19999999999999973,0.4
04183,-0.6000000000000001,1.4000000000000001,0.0,0.0
04184,4.4,4.800000000000001,1.6,0.0
04185,0.6000000000000001,1.4000000000000001,1.8,0.0
04186,1.6,2.4000000000000004,0.4,0.0
04187,1.0,-2.2,3.4000000000000004,0.0
04188,3.0,-0.6000000000000001,0.4,0.0
04189,2.8000000000000003,0.8,0.0,2.0
04190,0.8,1.4000000000000001,1.0,0.0
04191,4.800000000000001,0.8,1.2000000000000002,0.0
04192,-0.19999999999999996,3.8000000000000007,0.4,0.0
04193,-0.19999999999999996,5.800000000000001,0.0,2.0
04194,0.4,0.4,0.0,0.0
04195,-0.6000000000000003,2.8000000000000003,0.0,0.4
04196,0.4,1.4000000000000001,0.0,0.0
04197,0.4,2.0,2.4000000000000004,0.0
04198,-0.19999999999999996,1.0,0.8,0.0
04199,-0.19999999999999996,2.2,-0.8,0.0
04200,-0.19999999999999996,5.8,0.8,1.4000000000000001
04201,-0.19999999999999996,2.4000000000000004,0.8,0.0
04202,0.4,3.4000000000000004,-0.6000000000000001,0.0
04203,0.4,1.4000000000000001,0.0,2.0
04204,0.19999999999999996,0.0,-1.8000000000000003,0.0
04205,-0.6000000000000001,0.0,1.2000000000000002,0.0
04206,0.4,1.4000000000000001,5.8,0.0
04207,0.6000000000000001,2.4000000000000004,-0.19999999999999996,0.0
04208,-0.19999999999999996,0.0,0.0,0.0
04209,1.8,0.0,0.0,-0.3999999999999999
04210,0.4,2.6,0.0,0.0
04211,2.6,0.19999999999999996,0.6000000000000001,0.0
04212,2.2,-0.19999999999999996,0.4,0.0
04213,0.0,2.0,-0.6000000000000001,0.0
04214,4.4,-0.6000000000000001,1.0,0.0
04215,0.8,3.0,3.4000000000000004,0.0
04216,0.19999999999999996,1.0,2.2,0.0
04217,0.8,1.4000000000000001,-1.4000000000000004,1.0
04218,0.4,0.4,-1.2000000000000002,0.0
04219,2.8000000000000003,1.8,1.0,0.0
04220,-0.19999999999999996,-0.3999999999999999,-0.6000000000000001,0.0
04221,3.2,0.8,2.2,0.0
04222,1.8,1.4000000000000001,1.2000000000000002,0.0
04223,0.4,1.2000000000000002,0.4,0.0
04224,0.8000000000000003,0.0,2.0,0.0
04225,1.0,1.8,2.4000000000000004,0.0
04226,-0.3999999999999999,0.4,0.0,0.0
04227,0.8,2.6,-0.6000000000000001,0.0
04228,2.4000000000000004,2.8000000000000003,-1.6,0.0
04229,0.4,0.0,2.0,0.0
04230,1.0,1.2000000000000002,0.6000000000000001,0.0
04231,0.19999999999999996,1.4000000000000001,0.0,0.0
04232,0.0,4.2,0.8,0.0
04233,2.0,0.4,1.2000000000000002,0.0
04234,2.0,2.4000000000000004,2.0,0.0
04235,0.0,1.6,-0.6000000000000001,0.0
04236,4.0,1.4000000000000001,0.4,1.6
04237,1.4000000000000001,-0.19999999999999996,0.0,0.0
04238,1.2000000000000002,4.2,0.4,0.0
04239,-0.3999999999999999,1.4000000000000001,2.8000000000000003,0.0
04241,2.4000000000000004,0.4,0.4,4.0
04242,0.8,-1.0000000000000002,0.4,0.0
04243,0.19999999999999996,1.4000000000000001,-1.2000000000000002,0.0
04244,0.4,1.0,0.8,0.0
04245,0.4,2.2,0.4,0.0
04246,0.8,-0.3999999999999999,2.0,0.0
04247,1.6,1.2000000000000002,0.4,0.0
04248,4.800000000000001,3.8000000000000007,0.0,0.0
04249,3.4000000000000004,1.0,0.4,0.0
04250,0.6000000000000001,1.4000000000000001,0.0,4.0
04251,7.0,6.000000000000001,-1.4000000000000004,0.0
04252,0.4,1.6,-0.8,0.8
04253,3.4000000000000004,1.0,0.0,0.0
04254,0.19999999999999996,1.8,1.6,0.0
04255,1.8,-2.2,1.0,0.0
04256,3.4000000000000004,0.8,2.6,0.0
04257,-1.2000000000000002,1.8,1.2000000000000002,0.0
04258,0.4,1.2000000000000002,1.0,1.0
