고객번호,분기_count지수
04263,1.6
04264,3.4000000000000004
04265,1.6
04266,4.6000000000000005
04267,1.6
04268,3.4000000000000004
04269,1.0
04270,3.6
04271,1.6
04272,2.4000000000000004
04273,1.0
04274,4.6000000000000005
04275,0.6000000000000001
04276,2.4000000000000004
04277,1.6
04278,3.6
04279,0.6000000000000001
04280,3.4000000000000004
04281,1.0
04282,3.6
04283,1.2000000000000002
04284,0.6000000000000001
04285,2.2
04286,2.0
04287,-0.6000000000000001
04288,2.6000000000000005
04289,1.2000000000000002
04291,1.8
04292,2.2
04293,1.6
04294,-0.19999999999999996
04295,3.8000000000000007
04296,1.2000000000000002
04297,0.6000000000000001
04298,1.6
04299,2.0
04300,-1.2000000000000002
04301,2.6000000000000005
04302,0.6000000000000001
04303,1.8
04304,1.6
04305,1.6
04306,-0.8
04307,3.8000000000000007
04308,0.6000000000000001
04309,0.6000000000000001
04310,1.6
04311,2.0
04312,0.19999999999999996
04313,1.7999999999999998
04314,1.0
04315,-1.0000000000000002
04316,2.2
04317,-1.0000000000000002
04318,0.19999999999999996
04319,1.7999999999999998
04320,1.0
04321,-1.0000000000000002
04322,2.2
04323,-1.0000000000000002
04324,0.19999999999999996
04325,1.7999999999999998
04326,-0.19999999999999996
04327,-0.7999999999999998
04328,0.19999999999999996
04329,-0.3999999999999999
04330,1.4000000000000001
04331,-0.7999999999999998
04332,-0.19999999999999996
04333,-0.7999999999999998
04334,0.19999999999999996
04335,-0.3999999999999999
04336,1.4000000000000001
04337,-0.7999999999999998
04338,-0.19999999999999996
04339,-0.7999999999999998
04340,-0.6000000000000003
04341,4.800000000000001
04342,4.6000000000000005
04343,2.6
04344,2.0
04345,5.4
04346,-0.6000000000000003
04347,4.800000000000001
04348,4.6000000000000005
04349,2.6
04350,2.0
04351,5.4
04352,-0.6000000000000003
04353,4.800000000000001
04354,3.4000000000000004
04355,1.8
04356,2.8000000000000003
04357,7.0
04358,1.0
04359,4.4
04360,3.4000000000000004
04361,1.8
04362,2.8000000000000003
04363,7.0
04364,1.0
04365,4.4
04366,3.4000000000000004
04367,1.8
04368,2.8000000000000003
04369,7.200000000000001
04370,-1.0
04371,2.8000000000000003
04372,8.4
04373,-1.4
04374,2.8000000000000003
04375,7.200000000000001
04376,-1.0
04377,2.8000000000000003
04378,8.4
04379,-1.4
04380,2.8000000000000003
04381,7.200000000000001
04382,0.8000000000000003
04383,0.0
04384,6.6
04385,-1.2000000000000006
04386,2.0
04387,3.0
04388,0.8000000000000003
04389,0.0
04390,6.6
04391,-1.2000000000000006
04392,2.0
04393,3.0
04394,0.8000000000000003
04396,0.0
04397,7.4
04398,-1.6000000000000005
04399,2.8000000000000003
04400,2.2
04401,1.6
04402,0.7999999999999998
04403,7.4
04404,-1.6000000000000005
04405,2.8000000000000003
04406,2.2
04407,1.6
04408,0.7999999999999998
04409,7.4
04410,-1.6000000000000005
04411,-2.0000000000000004
04412,3.2
04413,1.6
04414,1.2000000000000002
04415,0.0
04416,4.800000000000001
04417,-2.0000000000000004
04418,3.2
04420,1.6
04421,1.2000000000000002
04422,0.0
04423,4.800000000000001
04424,-2.0000000000000004
04426,3.2
04427,1.6
04428,1.2000000000000002
04429,0.0
04430,4.800000000000001
04431,-2.0000000000000004
04432,3.2
04433,1.6
04434,1.2000000000000002
04435,0.0
04436,4.800000000000001
04437,-2.0000000000000004
04438,3.2
04439,1.6
04440,1.2000000000000002
04441,2.0
04442,2.6
04443,-0.3999999999999999
04444,1.4000000000000001
04445,3.6
04446,-1.0
04447,2.0
04448,2.6
04449,-0.3999999999999999
04450,1.4000000000000001
04451,3.6
04452,-1.0
04453,2.0
04454,2.6
04455,2.6
04456,0.3999999999999999
04457,2.6
04458,0.3999999999999999
04459,2.6
04460,0.3999999999999999
04461,2.6
04462,0.3999999999999999
04463,2.6
04464,0.3999999999999999
04465,2.6
04466,0.3999999999999999
04467,2.6
04468,0.3999999999999999
04469,1.4000000000000001
04470,1.4000000000000001
04472,7.4
04473,-0.6000000000000003
04474,3.4000000000000004
04475,5.4
04476,1.4000000000000001
04477,1.4000000000000001
04478,7.4
04479,-0.6000000000000003
04480,3.4000000000000004
04481,5.4
04482,1.4000000000000001
04483,1.4000000000000001
04484,7.4
04485,0.19999999999999996
04486,5.4
04487,6.2
04488,2.2
04489,3.4000000000000004
04490,7.4
04491,0.19999999999999996
04492,5.4
04493,6.2
04494,2.2
04495,3.4000000000000004
04496,7.4
04497,0.19999999999999996
04498,4.2
04499,6.4
04500,1.8
04501,4.4
04502,5.0
04503,1.2000000000000002
04504,4.2
04505,6.4
04506,1.8
04507,4.4
04508,5.0
04509,1.2000000000000002
04510,4.2
04511,6.4
04512,2.4000000000000004
04513,6.4
04514,4.4
04515,2.2
04516,5.4
04517,5.4
04518,2.4000000000000004
04519,6.4
04520,4.4
04521,2.2
04522,5.4
04523,5.4
04524,2.4000000000000004
04525,6.4
04526,7.0
04527,3.8
04528,8.0
04529,5.8
04530,4.2
04531,8.4
04532,7.0
04533,3.8
04535,8.0
04536,5.8
04537,4.2
04538,8.4
04539,7.0
04540,3.8
04541,7.000000000000001
04542,4.6000000000000005
04543,-1.4
04544,7.800000000000001
04545,5.0
04546,0.20000000000000018
04547,7.000000000000001
04548,4.6000000000000005
04549,-1.4
04550,7.800000000000001
04551,5.0
04552,0.20000000000000018
04553,7.000000000000001
04554,4.6000000000000005
04555,-0.19999999999999973
04556,5.2
04557,1.8
04558,-0.19999999999999973
04559,5.2
04560,1.8
04561,-0.19999999999999973
04562,5.2
04563,1.8
04564,-0.19999999999999973
04565,5.2
04566,1.8
04567,-0.19999999999999973
04568,5.2
04569,1.6
04570,-0.8000000000000007
04571,1.0
04572,2.0
04573,-1.6000000000000005
04574,1.8
04575,1.6
04576,-0.8000000000000007
04577,1.0
04578,2.0
04579,-1.6000000000000005
04580,1.8
04581,1.6
04582,-0.8000000000000007
04583,-0.6000000000000003
04584,7.000000000000001
04585,4.0
04586,4.800000000000001
04587,0.8000000000000003
04588,9.8
04589,-0.6000000000000003
04590,7.000000000000001
04591,4.0
04592,4.800000000000001
04593,0.8000000000000003
04594,9.8
04595,-0.6000000000000003
04596,7.000000000000001
04597,4.0
04598,3.2
04599,0.0
04600,7.800000000000001
04601,-1.0000000000000002
04602,3.8000000000000007
04603,4.0
04604,3.2
04605,0.0
04606,7.800000000000001
04607,-1.0000000000000002
04608,3.8000000000000007
04609,4.0
04610,3.2
04611,2.8000000000000003
04612,6.0
04613,3.4000000000000004
04614,0.8
04615,8.0
04616,1.0
04617,2.8000000000000003
04618,6.0
04619,3.4000000000000004
04620,0.8
04621,8.0
04622,1.0
04623,2.8000000000000003
04624,6.0
04625,3.0
04626,3.2
04627,8.0
04628,1.4000000000000001
04629,4.0
04630,6.0
04631,3.0
04632,3.2
04633,8.0
04634,1.4000000000000001
04635,4.0
04636,6.0
04637,3.0
04638,3.2
04639,6.800000000000001
04640,-1.0
04641,1.6
04642,6.0
04643,-0.5999999999999996
04644,2.0
04645,6.800000000000001
04646,-1.0
04647,1.6
04648,6.0
04649,-0.5999999999999996
04650,2.0
04651,6.800000000000001
04652,-1.0
04653,3.2
04654,6.800000000000001
04655,-2.5999999999999996
04656,2.8000000000000003
04657,6.4
04658,-2.2
04659,3.2
04660,6.800000000000001
04661,-2.5999999999999996
04662,2.8000000000000003
04663,6.4
04664,-2.2
04665,3.2
04666,6.800000000000001
04667,-1.6
04668,1.8
04669,2.4000000000000004
04670,-0.6000000000000003
04671,1.2000000000000002
04672,3.8
04673,-1.6
04674,1.8
04675,2.4000000000000004
04676,-0.6000000000000003
04677,1.2000000000000002
04678,3.8
04679,-1.6
04680,1.8
04681,4.0
04682,4.2
04683,4.0
04684,6.200000000000001
04685,2.4000000000000004
04686,6.200000000000001
04687,4.0
04688,4.2
04689,4.0
04690,6.200000000000001
04691,2.4000000000000004
04692,6.200000000000001
04693,4.0
04694,4.2
04695,-0.19999999999999996
04696,1.0
04697,1.0
04698,0.19999999999999996
04699,0.6000000000000001
04700,1.4000000000000001
04701,-0.19999999999999996
04702,1.0
04703,1.0
04704,0.19999999999999996
04705,0.6000000000000001
04706,1.4000000000000001
04707,-0.19999999999999996
04708,1.0
04709,1.4000000000000001
04710,3.0
04711,1.0
04712,1.8
04713,0.19999999999999996
04714,2.2
04715,1.4000000000000001
04716,3.0
04717,1.0
04718,1.8
04719,0.19999999999999996
04720,2.2
04721,1.4000000000000001
04722,3.0
04723,1.2000000000000002
04724,4.800000000000001
04725,6.4
04726,2.8000000000000003
04727,5.6000000000000005
04728,7.200000000000001
04729,1.2000000000000002
04730,4.800000000000001
04731,6.4
04732,2.8000000000000003
04733,5.6000000000000005
04734,7.200000000000001
04735,1.2000000000000002
04736,4.800000000000001
04737,8.8
04738,1.2000000000000002
04739,6.800000000000001
04740,7.200000000000001
04741,2.8000000000000003
04742,5.2
04743,8.8
04744,1.2000000000000002
04745,6.800000000000001
04746,7.200000000000001
04747,2.8000000000000003
04748,5.2
04749,8.8
04750,1.2000000000000002
04751,5.4
04752,2.8000000000000003
04753,1.8
04754,3.8000000000000007
04755,4.0
04756,0.19999999999999996
04757,5.4
04758,2.8000000000000003
04759,1.8
04760,3.8000000000000007
04761,4.0
04762,0.19999999999999996
04763,5.4
04764,2.8000000000000003
04765,1.8
04766,1.6
04767,2.0
04768,3.0
04769,1.6
04770,1.6
04771,1.8
04772,1.6
04773,2.0
04774,3.0
04775,1.6
04776,1.6
04777,1.8
04778,1.6
04779,2.0
04780,4.6000000000000005
04781,1.2000000000000002
04782,0.3999999999999999
04783,1.4000000000000001
04784,2.8000000000000003
04785,2.0
04786,4.6000000000000005
04787,1.2000000000000002
04788,0.3999999999999999
04789,1.4000000000000001
04790,2.8000000000000003
04791,2.0
04792,4.6000000000000005
04793,0.6000000000000001
04794,4.800000000000001
04795,-1.0000000000000002
04796,1.0
04797,6.0
04798,0.5999999999999996
04799,0.6000000000000001
04800,4.800000000000001
04801,-1.0000000000000002
04802,1.0
04803,6.0
04804,0.5999999999999996
04805,0.6000000000000001
04806,4.800000000000001
04807,1.0
04808,2.0
04809,6.4
04810,0.20000000000000018
04811,2.8000000000000003
04812,4.800000000000001
04813,1.0
04814,2.0
04815,6.4
04816,0.20000000000000018
04817,2.8000000000000003
04818,4.800000000000001
04819,1.0
04820,2.0
04821,6.0
04823,-0.5999999999999996
04824,4.0
04826,4.800000000000001
04827,2.2
04828,1.2000000000000002
04829,6.0
04830,-0.5999999999999996
04831,4.0
04832,4.800000000000001
04833,2.2
04835,1.2000000000000002
04836,6.0
04837,-0.5999999999999996
04838,2.6
04839,4.800000000000001
04840,2.6
04841,3.6
04842,3.0
04843,3.6
04844,2.6
04845,4.800000000000001
04846,2.6
04847,3.6
04848,3.0
04849,3.6
04850,2.6
04851,4.800000000000001
04852,1.0
04853,3.6
04854,1.0
04855,3.6
04856,1.0
04857,3.6
04858,1.0
04859,3.6
04860,1.0
04861,3.6
04862,1.0
04863,3.6
04864,1.0
04865,3.6
04866,2.0
04867,4.2
04868,3.2
04869,4.2
04870,2.4000000000000004
04871,5.0
04872,2.0
04873,4.2
04874,3.2
04875,4.2
04876,2.4000000000000004
04877,5.0
04878,2.0
04879,4.2
04880,3.2
04881,4.2
04882,4.0
04883,5.0
04884,2.4000000000000004
04885,4.2
04886,3.2
04887,4.2
04888,4.0
04889,5.0
04890,2.4000000000000004
04891,4.2
04892,3.2
04893,4.2
04894,4.4
04895,5.2
04896,2.8000000000000003
04897,4.0
04898,3.6
04899,4.4
04900,4.4
04901,5.2
04902,2.8000000000000003
04903,4.0
04904,3.6
04905,4.4
04906,4.4
04907,5.2
04908,2.8000000000000003
04909,4.0
04910,2.4000000000000004
04911,3.2
04912,4.0
04913,3.2
04914,2.8000000000000003
04915,4.0
04916,2.4000000000000004
04917,3.2
04918,4.0
04919,3.2
04920,2.8000000000000003
04921,4.0
04922,1.4000000000000001
04923,0.3999999999999999
04924,-2.2
04925,1.0
04927,0.3999999999999999
04928,-2.2
04929,1.4000000000000001
04930,0.3999999999999999
04931,-2.2
04932,1.0
04933,0.3999999999999999
04934,-2.2
04935,1.4000000000000001
04936,0.3999999999999999
04937,-1.6
04938,3.6
04939,1.0
04940,0.0
04941,2.0
04942,3.4000000000000004
04943,-1.6
04944,3.6
04945,1.0
04946,0.0
04947,2.0
04948,3.4000000000000004
04949,-1.6
04950,3.6
04951,1.8
04952,2.0
04953,3.2
04954,3.0
04955,0.0
04956,4.4
04957,1.8
04958,2.0
04959,3.2
04960,3.0
04961,0.0
04962,4.4
04963,1.8
04964,2.0
04965,2.6
04966,-1.7999999999999998
04967,7.0
04968,-0.3999999999999999
04969,2.6
04970,-2.5999999999999996
04971,5.4
04972,-1.2000000000000002
04973,3.0
04974,-1.0
04975,5.8
04976,-2.0
04977,2.6
04978,-1.7999999999999998
04979,7.0
04980,-0.3999999999999999
04981,2.6
04982,-2.5999999999999996
04983,5.4
04984,-1.2000000000000002
04985,3.0
04986,-1.0
04987,5.8
04988,-2.0
04989,2.6
04990,-1.7999999999999998
04991,7.0
04992,-0.3999999999999999
04993,-1.2000000000000002
04994,-3.2000000000000006
04995,2.0
04996,-1.7999999999999998
04997,-2.0
04998,-2.0000000000000004
04999,2.0
05000,-2.5999999999999996
05001,-0.7999999999999998
05002,-2.4000000000000004
05003,2.0
05004,-1.4
05005,-1.2000000000000002
05006,-3.2000000000000006
05007,2.6
05008,2.0
05009,2.6
05010,-2.2
05011,6.2
05012,1.6
05013,-0.20000000000000018
05014,1.4000000000000001
05015,5.4
05016,-1.6
05017,3.4000000000000004
05018,1.0
05019,2.6
05020,2.0
05021,4.800000000000001
05022,1.8
05023,3.2
05024,4.4
05025,1.0
05026,2.0
05027,4.800000000000001
05028,1.8
05029,3.2
05030,4.4
05031,1.0
05032,2.0
05033,4.800000000000001
05034,1.8
05035,3.6
05036,4.4
05037,1.4000000000000001
05038,2.0
05039,6.0
05040,1.4000000000000001
05041,3.6
05042,4.4
05043,1.4000000000000001
05044,2.0
05045,6.0
05046,1.4000000000000001
05047,3.6
05048,4.4
05049,1.4000000000000001
05050,0.0
05051,2.0
05052,1.8
05053,-0.3999999999999999
05054,2.4000000000000004
05055,1.4000000000000001
05056,0.0
05057,2.0
05058,1.8
05059,-0.3999999999999999
05060,2.4000000000000004
05061,1.4000000000000001
05062,0.0
05063,0.19999999999999996
05064,0.6000000000000001
05065,-1.4
05066,2.6
05067,-1.0000000000000002
05068,-0.6000000000000003
05069,0.19999999999999996
05070,0.6000000000000001
05071,-1.4
05072,2.6
05073,-1.0000000000000002
05074,-0.6000000000000003
05075,0.19999999999999996
05076,0.6000000000000001
05078,0.5999999999999996
05079,0.0
05080,1.0
05081,-3.2000000000000006
05082,2.2
05083,-2.0
05084,0.5999999999999996
05085,0.0
05086,1.0
05087,-3.2000000000000006
05088,2.2
05089,-2.0
05090,0.5999999999999996
05091,0.0
05092,1.0
05093,-2.8000000000000007
05094,2.2
05095,-1.6
05096,1.0
05098,-0.8
05099,1.0
05100,-2.8000000000000007
05101,2.2
05102,-1.6
05103,1.0
05104,-0.8
05105,1.0
05106,-2.8000000000000007
05107,5.0
05108,-1.4
05109,5.4
05110,-2.5999999999999996
05111,5.4
05112,-1.0
05113,5.0
05114,-1.4
05115,5.4
05116,-2.5999999999999996
05117,5.4
05118,-1.0
05119,5.0
05120,-1.4
05121,6.200000000000001
05122,-2.5999999999999996
05123,4.2
05124,0.6000000000000005
05125,3.8000000000000007
05126,-1.0
05127,6.200000000000001
05128,-2.5999999999999996
05129,4.2
05130,0.6000000000000005
05131,3.8000000000000007
05132,-1.0
05133,6.200000000000001
05134,-2.5999999999999996
05135,5.2
05136,7.800000000000001
05137,0.6000000000000001
05138,6.0
05139,8.2
05140,0.6000000000000001
05141,5.2
05142,7.800000000000001
05143,0.6000000000000001
05144,6.0
05145,8.2
05146,0.6000000000000001
05147,5.2
05148,7.800000000000001
05149,0.8
05150,2.0
05151,3.8
05152,1.2000000000000002
05153,2.0
05154,2.6
05155,0.8
05156,2.0
05157,3.8
05158,1.2000000000000002
05159,2.0
05160,2.6
05161,0.8
05162,2.0
05163,3.8
05164,2.0
05165,3.6
05166,5.8
05167,3.6
05168,4.0
05169,3.8
05170,2.0
05171,3.6
05172,5.8
05173,3.6
05174,4.0
05175,3.8
05176,2.0
05177,0.3999999999999999
05178,2.8000000000000003
05179,6.2
05180,0.0
05181,0.8000000000000003
05182,8.2
05183,0.3999999999999999
05184,2.8000000000000003
05185,6.2
05186,0.0
05187,0.8000000000000003
05188,8.2
05189,0.3999999999999999
05190,2.8000000000000003
05191,3.2
05192,2.6
05193,1.4000000000000001
05194,2.4000000000000004
05195,3.8
05196,1.4000000000000001
05197,3.2
05198,2.6
05200,1.4000000000000001
05201,2.4000000000000004
05202,3.8
05203,1.4000000000000001
05204,3.2
05205,2.6
05206,1.4000000000000001
05207,3.2
05208,3.8
05209,1.4000000000000001
05210,3.6
05211,2.6
05212,1.4000000000000001
05213,3.2
05214,3.8
05215,1.4000000000000001
05216,3.6
05217,2.6
05218,1.4000000000000001
05219,3.2
05220,5.0
05221,-0.3999999999999999
05222,2.0
05223,3.2
05224,1.4000000000000001
05225,-1.0
05226,5.0
05227,-0.3999999999999999
05228,2.0
05229,3.2
05230,1.4000000000000001
05231,-1.0
05232,5.0
05233,-0.3999999999999999
05234,2.0
05235,2.2
05236,1.4000000000000001
05237,-1.0
05238,5.2
05239,-1.6
05240,2.0
05241,2.2
05242,1.4000000000000001
05243,-1.0
05244,5.2
05245,-1.6
05246,2.0
05247,2.2
05248,-0.7999999999999998
05249,2.0
05250,2.2
05251,1.8
05252,-0.5999999999999996
05253,4.800000000000001
05254,-0.7999999999999998
05255,2.0
05256,2.2
05257,1.8
05258,-0.5999999999999996
05259,4.800000000000001
05260,-0.7999999999999998
05261,2.0
05262,3.4000000000000004
05263,2.6000000000000005
05264,-2.2
05265,5.2
05266,0.7999999999999998
05267,0.8000000000000003
05268,3.4000000000000004
05269,2.6000000000000005
05270,-2.2
05271,5.2
05272,0.7999999999999998
05273,0.8000000000000003
05274,3.4000000000000004
05275,2.6000000000000005
05276,3.4000000000000004
05277,5.4
05278,3.8
05279,6.200000000000001
05280,3.4000000000000004
05281,5.4
05282,3.4000000000000004
05283,5.4
05284,3.8
05285,6.200000000000001
05286,3.4000000000000004
05287,5.4
05288,3.4000000000000004
05289,5.4
05290,4.2
05291,6.200000000000001
05292,3.8
05293,5.0
05294,3.4000000000000004
05295,5.0
05296,4.2
05297,6.200000000000001
05298,3.8
05299,5.0
05300,3.4000000000000004
05301,5.0
05302,4.2
05303,6.200000000000001
05304,3.6
05305,2.8000000000000003
05306,-0.5999999999999996
05307,3.6
05308,4.0
05309,0.20000000000000018
05310,3.6
05311,2.8000000000000003
05312,-0.5999999999999996
05313,3.6
05314,4.0
05315,0.20000000000000018
05316,3.6
05317,2.8000000000000003
05318,-1.2000000000000006
05319,3.0
05320,3.4000000000000004
05321,-0.8000000000000007
05322,2.6000000000000005
05323,1.8
05325,-1.2000000000000006
05326,3.0
05327,3.4000000000000004
05328,-0.8000000000000007
05329,2.6000000000000005
05330,1.8
05331,-1.2000000000000006
05332,3.0
05333,2.4
05334,-1.8000000000000003
05335,2.0
05336,2.4
05337,-1.8000000000000003
05338,2.0
05339,2.4
05340,-1.8000000000000003
05341,2.0
05342,2.4
05343,-1.8000000000000003
05344,2.0
05345,2.4
05346,-1.8000000000000003
05347,-0.3999999999999999
05348,1.8
05349,4.800000000000001
05350,3.6
05351,-0.5999999999999996
05352,8.0
05353,-0.3999999999999999
05354,1.8
05355,4.800000000000001
05356,3.6
05357,-0.5999999999999996
05358,8.0
05359,-0.3999999999999999
05360,1.8
05361,4.4
05362,4.800000000000001
05363,-1.0
05364,7.200000000000001
05365,1.2000000000000002
05366,1.0
05367,4.4
05368,4.800000000000001
05369,-1.0
05370,7.200000000000001
05371,1.2000000000000002
05372,1.0
05373,4.4
05374,4.800000000000001
05375,1.8
05376,6.000000000000001
05377,3.6
05378,2.6000000000000005
05379,7.600000000000001
05380,4.4
05381,1.8
05382,6.000000000000001
05383,3.6
05384,2.6000000000000005
05385,7.600000000000001
05386,4.4
05387,1.8
05388,6.000000000000001
05389,-1.0000000000000002
05390,6.800000000000001
05391,1.4
05392,0.5999999999999996
05393,5.6000000000000005
05394,-0.20000000000000018
05395,-1.0000000000000002
05396,6.800000000000001
05397,1.4
05398,0.5999999999999996
05399,5.6000000000000005
05400,-0.20000000000000018
05401,-1.0000000000000002
05402,6.800000000000001
05403,0.19999999999999973
05404,-1.4000000000000004
05405,5.6000000000000005
05406,1.0
05407,-0.6000000000000003
05408,5.2
05409,0.19999999999999973
05410,-1.4000000000000004
05411,5.6000000000000005
05412,1.0
05413,-0.6000000000000003
05414,5.2
05415,0.19999999999999973
05416,-1.4000000000000004
05417,4.800000000000001
05418,0.19999999999999973
05419,-0.20000000000000018
05420,5.2
05421,-0.20000000000000018
05422,-0.6000000000000003
05423,4.800000000000001
05424,0.19999999999999973
05425,-0.20000000000000018
05426,5.2
05427,-0.20000000000000018
05428,-0.6000000000000003
05429,4.800000000000001
05430,0.19999999999999973
05431,1.0
05432,1.8
05433,3.4000000000000004
05434,2.2
05435,0.19999999999999973
05436,5.4
05437,1.0
05438,1.8
05439,3.4000000000000004
05440,2.2
05441,0.19999999999999973
05442,5.4
05443,1.0
05444,1.8
05445,3.4000000000000004
05446,2.2
05447,0.19999999999999973
05448,5.4
05449,0.5999999999999996
05450,1.8
05451,3.4000000000000004
05452,2.2
05453,0.19999999999999973
05454,5.4
05455,0.5999999999999996
05456,1.8
05457,3.4000000000000004
05458,2.2
05459,5.2
05460,6.6000000000000005
05461,-1.0
05462,4.0
05463,5.4
05464,-1.0
05465,5.2
05466,6.6000000000000005
05467,-1.0
05468,4.0
05469,5.4
05470,-1.0
05471,5.2
05472,6.6000000000000005
05473,0.0
05474,5.0
05475,4.0
05476,0.7999999999999998
05477,6.6
05478,4.0
05479,0.0
05480,5.0
05481,4.0
05482,0.7999999999999998
05483,6.6
05484,4.0
05485,0.0
05486,5.0
05487,4.0
05488,-1.2000000000000002
05489,7.800000000000001
05490,4.0
05491,0.3999999999999999
05492,5.800000000000001
05493,4.0
05494,-1.2000000000000002
05495,7.800000000000001
05496,4.0
05497,0.3999999999999999
05498,5.800000000000001
05499,4.0
05500,-1.2000000000000002
05501,0.19999999999999973
05502,7.0
05503,-1.7999999999999998
05504,3.0
05505,3.0
05506,1.0
05507,0.19999999999999973
05508,7.0
05509,-1.7999999999999998
05510,3.0
05511,3.0
05512,1.0
05513,0.19999999999999973
05514,7.0
05515,-1.4
05516,3.4000000000000004
05517,3.0
05518,2.2
05519,0.5999999999999996
05520,7.0
05521,-1.4
05522,3.4000000000000004
05523,3.0
05524,2.2
05525,0.5999999999999996
05526,7.0
05527,-1.4
05528,3.4000000000000004
05529,2.8000000000000003
05530,0.0
05531,0.3999999999999999
05532,3.6
05533,-0.7999999999999998
05534,1.2000000000000002
05535,2.8000000000000003
05536,0.0
05537,0.3999999999999999
05538,3.6
05539,-0.7999999999999998
05540,1.2000000000000002
05541,2.8000000000000003
05542,0.0
05543,3.6
05544,0.8
05545,-0.7999999999999998
05546,2.8000000000000003
05547,1.2000000000000002
05548,-0.3999999999999999
05549,3.6
05550,0.8
05551,-0.7999999999999998
05552,2.8000000000000003
05553,1.2000000000000002
05554,-0.3999999999999999
05555,3.6
05556,0.8
05557,1.0
05558,5.6000000000000005
05559,2.2
05560,2.0
05561,4.6000000000000005
05562,3.2
05563,1.0
05564,5.6000000000000005
05565,2.2
05566,2.0
05567,4.6000000000000005
05568,3.2
05569,1.0
05570,5.6000000000000005
05571,3.4000000000000004
05572,0.8000000000000003
05573,5.4
05574,4.0
05575,-0.20000000000000018
05576,6.0
05577,3.4000000000000004
05579,0.8000000000000003
05580,5.4
05581,4.0
05582,-0.20000000000000018
05583,6.0
05584,3.4000000000000004
05585,0.8000000000000003
05586,3.8000000000000007
05587,2.2
05588,5.8
05589,5.0
05590,1.0
05591,7.0
05592,3.8000000000000007
05593,2.2
05594,5.8
05595,5.0
05596,1.0
05597,7.0
05598,3.8000000000000007
05599,2.2
05600,6.000000000000001
05601,1.6
05602,0.0
05603,4.0
05604,4.0
05605,-0.7999999999999998
05606,6.000000000000001
05607,1.6
05608,0.0
05609,4.0
05611,4.0
05612,-0.7999999999999998
05613,6.000000000000001
05614,1.6
05615,1.6
05616,3.6
05617,4.800000000000001
05618,-1.2000000000000002
05619,6.800000000000001
05620,1.6
05621,1.6
05622,3.6
05623,4.800000000000001
05624,-1.2000000000000002
05625,6.800000000000001
05626,1.6
05627,1.6
05628,3.6
05629,4.0
05630,0.3999999999999999
05631,4.800000000000001
05632,0.3999999999999999
05633,4.0
05634,0.3999999999999999
05635,4.0
05636,0.3999999999999999
05637,4.800000000000001
05638,0.3999999999999999
05639,4.0
05640,0.3999999999999999
05641,4.0
05642,0.3999999999999999
05643,5.2
05644,1.6
05645,4.800000000000001
05646,0.8000000000000003
05647,4.0
05648,2.0
05649,5.2
05650,1.6
05651,4.800000000000001
05652,0.8000000000000003
05653,4.0
05654,2.0
05655,5.2
05656,1.6
05657,-2.2
05658,4.4
05659,-1.2000000000000002
05660,1.0
05661,5.6
05662,0.7999999999999998
05663,-2.2
05664,4.4
05665,-1.2000000000000002
05666,1.0
05667,5.6
05668,0.7999999999999998
05669,-2.2
05670,4.4
05671,-0.7999999999999998
05672,1.4
05673,6.6000000000000005
05674,-0.3999999999999999
05675,-0.20000000000000018
05676,4.6000000000000005
05677,-0.7999999999999998
05678,1.4
05679,6.6000000000000005
05680,-0.3999999999999999
05681,-0.20000000000000018
05682,4.6000000000000005
05683,-0.7999999999999998
05684,1.4
05685,5.0
05686,-0.3999999999999999
05687,1.7999999999999998
05688,5.800000000000001
05689,0.3999999999999999
05690,0.19999999999999973
05691,5.0
05692,-0.3999999999999999
05693,1.7999999999999998
05694,5.800000000000001
05695,0.3999999999999999
05696,0.19999999999999973
05697,5.0
05698,-0.3999999999999999
05699,3.8
05700,2.2
05701,1.2000000000000002
05702,3.8
05703,0.6000000000000001
05705,0.7999999999999998
05706,3.8
05707,2.2
05708,1.2000000000000002
05709,3.8
05710,0.6000000000000001
05711,0.7999999999999998
05712,3.8
05713,2.2
05714,1.7999999999999998
05715,0.3999999999999999
05716,1.0
05717,-0.19999999999999973
05718,2.4000000000000004
05719,-0.20000000000000018
05720,1.7999999999999998
05721,0.3999999999999999
05722,1.0
05723,-0.19999999999999973
05724,2.4000000000000004
05725,-0.20000000000000018
05726,1.7999999999999998
05727,0.3999999999999999
05728,0.6000000000000001
05729,-0.19999999999999973
05730,0.8
05731,1.0
05732,0.19999999999999973
05733,0.3999999999999999
05734,0.6000000000000001
05735,-0.19999999999999973
05736,0.8
05737,1.0
05738,0.19999999999999973
05739,0.3999999999999999
05740,0.6000000000000001
05741,-0.19999999999999973
05742,5.6000000000000005
05743,4.6000000000000005
05744,6.4
05745,5.4
05746,4.800000000000001
05747,3.8
05748,7.2
05749,6.2
05750,4.800000000000001
05751,3.8
05752,6.4
05753,5.4
05754,5.6000000000000005
05755,4.6000000000000005
05756,4.0
05757,4.0
05758,1.4000000000000001
05759,0.19999999999999996
05760,6.200000000000001
05761,-0.3999999999999999
05762,2.8000000000000003
05763,2.4000000000000004
05764,1.4000000000000001
05765,1.8
05766,4.6000000000000005
05767,-1.2000000000000002
05768,4.0
05769,4.0
05770,4.4
05771,1.4000000000000001
05772,9.200000000000001
05773,4.800000000000001
05775,1.8
05776,7.600000000000001
05777,4.4
05778,3.0
05780,7.600000000000001
05781,4.0
05782,3.0
05783,9.200000000000001
05784,4.4
