고객번호,가공식품_구매지수,신선식품_구매지수,일상용품_구매지수,의약품/의료기기_구매지수,교육/문화용품_구매지수,외식_구매지수,기타_구매지수,디지털/가전_구매지수,가구/인테리어_구매지수,의류_구매지수,전문스포츠/레저_구매지수,패션잡화_구매지수,유아동_구매지수,명품_구매지수
00438,1.0,0.0,0.8,-3.8000000000000007,-0.7999999999999998,1.2000000000000002,0.0,5.6000000000000005,4.800000000000001,0.0,6.000000000000001,0.8,2.4000000000000004,4.0
00439,2.0,1.4000000000000001,0.0,2.0,-3.0,2.4000000000000004,0.0,7.0,2.0,0.0,0.0,-2.4000000000000004,0.0,0.0
00440,0.4,0.0,-0.19999999999999996,2.4000000000000004,-2.5999999999999996,0.0,7.000000000000001,8.8,2.8000000000000003,0.0,2.4000000000000004,0.8,-3.0,2.0
00441,1.4000000000000001,0.8,1.4000000000000001,-3.6000000000000005,3.6,1.4000000000000001,0.0,11.400000000000002,6.800000000000001,1.4000000000000001,0.0,0.4,1.6,13.200000000000001
00442,0.0,0.0,1.0,9.8,0.8,0.0,0.0,0.0,1.0,3.6,4.4,-0.19999999999999996,1.4000000000000001,0.0
00443,1.8,1.0,3.8,0.0,0.0,0.0,0.0,0.0,7.000000000000001,1.4000000000000001,0.0,3.8,2.0,2.8000000000000003
00444,1.4000000000000001,1.4000000000000001,1.8,4.0,2.0,0.4,0.0,6.200000000000001,9.200000000000001,0.8,4.4,0.4,2.0,2.4000000000000004
00445,0.0,1.8,0.4,0.0,1.6,4.4,1.8,0.0,2.0,7.0,0.0,10.0,7.600000000000001,0.0
00446,1.0,1.4000000000000001,0.4,0.0,-1.4,6.2,0.0,0.0,2.8000000000000003,3.4000000000000004,5.0,6.000000000000001,2.4000000000000004,2.4000000000000004
00447,0.4,0.8,2.0,2.4000000000000004,2.4000000000000004,0.8,-4.2,12.200000000000001,2.6000000000000005,0.8,4.800000000000001,1.0,-0.19999999999999973,2.4000000000000004
00448,1.4000000000000001,0.4,1.4000000000000001,0.0,7.0,-0.19999999999999996,0.0,9.200000000000001,-1.8000000000000003,0.8,7.0,1.4000000000000001,2.0,5.2
00449,0.0,0.0,1.4000000000000001,0.0,1.6,0.4,0.0,6.800000000000001,-0.5999999999999996,0.4,1.6,1.0,8.0,10.200000000000001
00450,-0.19999999999999996,0.4,-0.19999999999999996,2.4000000000000004,2.4000000000000004,0.8,0.0,8.8,8.600000000000001,0.8,0.0,0.0,1.4000000000000001,3.8000000000000007
00451,0.8,0.8,1.0,2.8000000000000003,2.4000000000000004,0.0,5.6000000000000005,2.0,5.8,-0.19999999999999996,2.4000000000000004,0.8,2.4000000000000004,2.4000000000000004
00452,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,2.8000000000000003,2.4000000000000004,0.0,-1.7999999999999998,-1.6,2.0
00453,1.8,1.4000000000000001,1.4000000000000001,2.4000000000000004,2.0,0.8,0.0,9.8,5.2,0.8,2.0,0.6000000000000001,8.0,-3.6000000000000005
00454,0.0,0.4,0.8,0.0,-0.7999999999999998,1.8,0.0,0.0,0.0,0.4,4.800000000000001,4.4,1.8,5.0
00455,0.4,0.8,-0.8,0.0,0.0,1.0,0.0,-0.8000000000000007,0.0,-2.8000000000000007,2.4000000000000004,-1.6000000000000005,0.0,0.0
00456,1.0,0.8,2.8000000000000003,2.4000000000000004,0.0,1.4000000000000001,0.0,2.4000000000000004,3.0,9.4,8.0,6.000000000000001,7.4,7.000000000000001
00457,0.0,1.0,0.19999999999999996,0.0,0.0,2.4000000000000004,0.0,8.8,-3.6000000000000005,0.4,0.0,-0.6000000000000001,6.6,6.800000000000001
00458,0.0,0.4,0.4,0.0,5.6000000000000005,2.8000000000000003,0.0,0.0,0.0,3.0,0.0,0.0,4.6000000000000005,4.0
00459,1.4000000000000001,0.0,0.4,2.0,0.0,1.0,0.0,0.0,-1.2000000000000006,0.4,0.0,1.8,2.0,2.4000000000000004
00461,1.4000000000000001,1.2000000000000002,0.8,0.0,2.0,1.4000000000000001,0.0,2.0,11.200000000000001,7.0,0.0,3.0,2.4000000000000004,2.4000000000000004
00462,1.4000000000000001,1.0,0.4,0.0,0.0,-0.19999999999999996,0.0,7.4,1.8,0.4,4.0,0.4,2.8000000000000003,3.6
00463,-0.6000000000000001,0.0,0.0,0.0,2.0,2.4000000000000004,0.0,5.2,8.8,0.0,1.4000000000000001,0.8,0.20000000000000018,3.8
00464,0.4,0.0,0.4,2.0,0.8,0.4,4.0,0.0,3.8000000000000007,-0.19999999999999996,5.0,2.8000000000000003,0.4,7.000000000000001
00465,1.0,0.4,0.4,-3.8000000000000007,1.0,0.4,0.0,-1.0,-2.2,0.4,4.0,1.2000000000000002,2.0,2.8000000000000003
00466,-0.6000000000000001,1.4000000000000001,1.8,-3.0,0.0,0.8,0.0,4.0,2.2,0.4,8.0,-0.3999999999999999,4.800000000000001,2.4000000000000004
00467,0.0,0.0,2.4000000000000004,3.6,0.0,1.2000000000000002,0.0,1.8,1.4,-0.6000000000000001,8.4,3.6,8.200000000000001,4.800000000000001
00468,0.4,0.0,1.0,0.0,1.6,0.8,0.0,0.0,-4.2,0.4,2.0,0.4,-1.0,0.0
00469,0.4,1.4000000000000001,1.2000000000000002,2.0,0.0,0.0,0.0,2.4000000000000004,-0.40000000000000036,0.4,0.0,2.2,8.8,5.2
00470,0.0,1.4000000000000001,0.0,7.200000000000001,0.0,2.0,0.0,0.0,-3.0,9.0,1.6,2.0,2.0,0.0
00471,0.8,-3.2000000000000006,1.4000000000000001,0.0,4.4,1.4000000000000001,0.0,1.5999999999999996,3.2,1.8,2.4000000000000004,2.4000000000000004,1.8,8.8
00472,0.0,0.0,0.8,-3.0,-1.0,-0.5999999999999996,0.0,5.0,6.4,2.8000000000000003,1.4000000000000001,5.4,5.6,0.0
00473,1.0,0.0,0.4,0.0,2.6,6.0,-3.0,0.0,7.600000000000001,0.8,1.8,-3.6000000000000005,7.0,0.0
00474,0.0,0.0,1.4000000000000001,5.8,0.19999999999999996,0.0,1.6,9.8,3.6,-0.6000000000000001,4.800000000000001,0.4,0.8,12.200000000000001
00475,0.4,1.0,0.4,-1.6000000000000005,-0.19999999999999973,2.4000000000000004,2.0,-2.0000000000000004,1.4000000000000004,0.6000000000000001,4.800000000000001,-0.19999999999999996,3.0000000000000004,2.8000000000000003
00476,0.0,0.0,1.0,8.4,0.0,0.0,0.0,2.4000000000000004,0.0,4.0,0.0,2.4000000000000004,0.0,0.0
00477,1.4000000000000001,0.0,2.4000000000000004,-0.8000000000000007,2.8000000000000003,1.6,2.0,8.200000000000001,-0.6000000000000005,-0.6000000000000001,5.2,-0.8,1.4000000000000001,1.6
00478,1.4000000000000001,-0.6000000000000001,1.0,0.0,-0.3999999999999999,0.6000000000000005,0.0,3.2,5.6000000000000005,0.4,4.4,0.6000000000000001,9.0,1.8
00479,0.0,1.0,1.4000000000000001,0.0,3.2,1.4000000000000001,7.4,2.4000000000000004,4.800000000000001,3.2,0.0,8.4,4.0,1.6
00480,1.4000000000000001,0.0,0.4,1.2000000000000002,3.6,0.0,0.0,2.4000000000000004,-1.2000000000000006,0.0,2.4000000000000004,-0.6000000000000001,9.4,0.0
00481,1.4000000000000001,-0.19999999999999996,2.6,2.8000000000000003,-0.19999999999999973,0.4,0.0,10.0,3.2,0.4,2.0,0.19999999999999996,1.6,5.8
00482,0.0,1.0,1.8,1.4000000000000001,0.0,3.4000000000000004,0.0,0.0,7.0,2.0,0.0,3.4000000000000004,0.0,0.0
00483,0.0,0.0,0.4,0.0,0.0,0.8,0.0,-3.6000000000000005,2.4000000000000004,-0.19999999999999996,2.0,10.400000000000002,2.0,2.0
00484,0.8,0.4,1.4000000000000001,0.0,0.0,1.0,0.0,11.200000000000001,-3.2000000000000006,-0.19999999999999996,0.8000000000000003,1.0,1.4000000000000001,2.4000000000000004
00485,1.2000000000000002,0.0,1.0,6.000000000000001,7.4,0.8,0.0,4.4,9.8,1.8,2.0,3.2,2.8000000000000003,0.0
00486,2.2,1.0,0.0,0.0,0.0,0.4,0.0,10.200000000000001,2.6000000000000005,0.19999999999999996,2.8000000000000003,-0.8,0.0,1.8
00487,0.0,1.0,0.0,4.800000000000001,5.6000000000000005,7.4,0.0,0.0,2.0,8.0,0.0,3.0,1.6,0.0
00488,0.4,0.0,0.4,-0.7999999999999998,0.0,0.0,0.0,2.0,0.0,6.0,0.0,1.6,0.0,0.0
00489,1.0,1.0,1.2000000000000002,2.4000000000000004,2.0,1.0,6.000000000000001,3.2,-4.2,-0.6000000000000001,2.4000000000000004,1.8,2.0,0.0
00490,0.0,0.0,1.0,0.0,5.4,1.4000000000000001,0.0,2.4000000000000004,0.0,0.8,2.0,3.8,7.000000000000001,2.4000000000000004
00491,0.0,0.4,1.0,3.2,-2.4000000000000004,3.4000000000000004,0.0,0.0,0.0,2.4000000000000004,0.0,8.8,-0.5999999999999996,0.0
00492,1.8,0.8,1.4000000000000001,0.0,0.0,0.4,0.0,5.6000000000000005,7.600000000000001,0.8,5.0,2.6,6.000000000000001,-1.4000000000000004
00493,0.4,0.0,1.4000000000000001,0.0,1.6,6.000000000000001,0.0,0.0,0.0,-0.19999999999999996,2.8000000000000003,4.0,0.0,0.0
00494,1.0,1.4000000000000001,0.4,2.0,6.000000000000001,1.0,0.0,5.6000000000000005,-1.4000000000000004,3.8,2.4000000000000004,2.2,6.000000000000001,0.0
00495,0.0,0.0,0.0,0.0,-2.5999999999999996,5.4,0.0,-4.2,0.0,2.4000000000000004,1.6,2.4000000000000004,-1.8000000000000003,2.4000000000000004
00496,0.0,0.0,0.4,0.0,0.0,1.4000000000000001,0.0,0.0,2.8000000000000003,3.6,2.4000000000000004,-0.3999999999999999,6.0,0.0
00497,1.4000000000000001,1.0,0.4,0.0,1.4000000000000001,-1.0,2.4000000000000004,0.0,3.4000000000000004,0.0,0.20000000000000018,0.4,3.0,0.0
00498,0.4,0.0,1.4000000000000001,0.0,0.0,4.800000000000001,0.0,2.0,4.4,0.4,-0.5999999999999996,0.19999999999999996,4.0,2.0
00499,0.4,1.4000000000000001,0.4,0.0,3.2,5.0,0.0,0.0,1.1999999999999993,1.8,0.0,0.3999999999999999,0.3999999999999999,0.0
00500,0.8,0.4,0.4,9.4,4.0,-0.19999999999999996,0.0,7.4,2.4000000000000004,-0.6000000000000001,-1.6000000000000005,1.8,2.4000000000000004,7.000000000000001
00501,4.800000000000001,2.8000000000000003,0.4,0.0,0.0,1.0,0.0,3.6,3.2,0.0,2.8000000000000003,7.0,1.4000000000000001,9.200000000000001
00502,1.0,0.0,0.4,0.0,2.0,-0.19999999999999996,0.0,5.2,6.4,-0.6000000000000001,6.800000000000001,2.6000000000000005,2.4000000000000004,4.6000000000000005
00503,1.0,0.0,1.4000000000000001,1.8,7.4,0.0,0.0,2.6,9.8,-0.19999999999999996,4.4,2.8000000000000003,1.0,4.6000000000000005
00504,1.4000000000000001,0.8,1.2000000000000002,0.0,2.0,0.8,-1.2000000000000006,9.200000000000001,5.000000000000001,-0.6000000000000001,4.4,-1.2000000000000002,1.0,3.4000000000000004
00505,0.0,0.8,0.4,0.0,-1.4,0.4,0.0,3.8000000000000007,0.6000000000000005,-0.6000000000000001,0.0,0.4,7.4,2.2
00506,1.4000000000000001,0.0,2.4000000000000004,9.4,3.6,0.8,0.0,2.4000000000000004,0.0,0.8,2.0,1.0,0.0,0.0
00507,0.0,0.0,0.0,0.0,0.0,1.4000000000000001,5.0,2.4000000000000004,-0.8000000000000007,1.4000000000000001,0.0,1.6,0.0,0.0
00508,0.4,1.4000000000000001,-0.8,2.0,-0.3999999999999999,1.4000000000000001,0.0,-2.6000000000000005,1.6,0.4,2.0,1.4000000000000001,4.800000000000001,2.8000000000000003
00509,-0.19999999999999996,0.0,1.4000000000000001,0.0,0.0,2.2,0.0,3.2,5.6000000000000005,-0.6000000000000001,0.0,0.4,1.0,4.800000000000001
00510,0.4,1.0,1.4000000000000001,6.000000000000001,2.0,1.8,0.0,2.4000000000000004,2.8000000000000003,-0.6000000000000001,0.0,1.2000000000000002,3.0000000000000004,10.200000000000001
00511,0.0,0.8,0.0,2.8000000000000003,-0.19999999999999996,-1.0,4.800000000000001,0.0,-1.6000000000000005,0.8,-1.6000000000000005,3.8,2.4000000000000004,0.0
00512,1.0,1.0,0.0,0.0,1.6,2.0,0.0,0.0,3.6,-2.2,0.4,-1.6000000000000005,4.4,0.0
00513,1.4000000000000001,0.0,3.2,0.0,0.0,0.8,0.0,13.200000000000001,10.8,0.4,0.0,0.8,0.0,4.800000000000001
00514,0.0,0.0,1.6,4.4,0.0,3.4000000000000004,0.0,0.0,4.4,-1.0,0.0,9.600000000000001,0.0,6.4
00515,1.0,0.0,0.8,0.0,1.6,1.8,0.0,11.4,-0.8000000000000007,2.2,0.0,3.2,0.0,0.0
00516,0.0,0.0,0.4,0.0,1.6,6.000000000000001,0.0,0.0,5.800000000000001,1.8,4.0,-3.2000000000000006,1.6,1.6
00517,0.0,0.8,1.2000000000000002,2.8000000000000003,3.6,0.0,2.8000000000000003,4.2,2.4000000000000004,0.4,0.0,2.8000000000000003,9.0,0.0
00518,1.4000000000000001,1.4000000000000001,0.8,2.0,1.6,0.0,0.0,0.19999999999999996,3.0,-0.6000000000000001,2.0,1.0,3.2,7.200000000000001
00519,3.6,3.4000000000000004,1.4000000000000001,2.0,5.0,1.4000000000000001,2.0,2.0,5.8,1.8,-1.2000000000000006,2.8000000000000003,4.4,2.4000000000000004
00520,1.0,0.8,-1.2000000000000002,0.0,10.400000000000002,1.4000000000000001,0.0,-4.4,8.8,1.4000000000000001,1.6,-0.6000000000000001,0.8,9.600000000000001
00521,0.0,1.2000000000000002,1.0,2.0,3.0,0.0,2.4000000000000004,1.2000000000000002,-3.0,0.8,5.0,0.8,2.0,4.2
00522,1.4000000000000001,1.4000000000000001,1.0,0.0,3.2,-0.8,0.0,9.8,5.2,0.8,2.8000000000000003,-2.2,2.0,2.4000000000000004
00523,0.0,0.0,0.4,0.0,2.0,0.0,0.0,1.6,0.0,7.0,0.0,4.0,0.0,0.0
00524,1.0,0.4,1.4000000000000001,4.2,0.0,0.4,2.8000000000000003,0.0,-2.0000000000000004,-0.19999999999999996,7.4,2.8000000000000003,3.2,4.0
00525,0.4,1.0,1.2000000000000002,0.0,7.4,0.0,0.0,2.8000000000000003,5.6000000000000005,2.2,2.0,2.4000000000000004,6.2,-4.2
00526,1.4000000000000001,1.0,1.2000000000000002,0.0,0.0,0.4,0.0,2.8000000000000003,1.0,2.8000000000000003,-2.2,0.19999999999999996,1.0,-0.8000000000000007
00527,2.0,6.000000000000001,6.000000000000001,6.000000000000001,0.0,0.0,0.0,0.0,2.0,-0.8000000000000007,2.4000000000000004,2.0,0.0,0.0
00528,1.0,0.0,0.4,2.0,0.0,2.0,0.0,0.0,4.0,7.0,1.6,-0.3999999999999999,2.0,0.0
00529,0.0,1.4000000000000001,0.4,0.0,1.6,0.4,0.0,0.0,2.0,0.8,-1.8000000000000003,-0.19999999999999996,2.4000000000000004,2.4000000000000004
00530,1.0,0.4,0.8,0.0,0.0,1.4000000000000001,0.0,4.4,2.4000000000000004,-3.2000000000000006,0.0,1.4000000000000001,0.0,0.0
00531,1.8,1.4000000000000001,0.8,0.0,0.0,1.4000000000000001,0.0,6.800000000000001,11.200000000000001,0.8,0.0,10.8,7.4,9.200000000000001
00532,2.4000000000000004,1.8,0.8,0.0,2.8000000000000003,0.4,2.0,8.8,9.200000000000001,0.4,3.8000000000000007,-0.19999999999999996,1.0,3.6
00533,0.0,0.4,0.0,0.39999999999999947,7.0,0.0,2.8000000000000003,0.0,2.8000000000000003,1.8,3.2,7.6000000000000005,4.2,0.0
00534,1.4000000000000001,1.4000000000000001,1.8,0.0,0.0,1.0,0.0,4.4,2.0,0.0,1.8,-0.19999999999999973,4.4,0.0
00535,0.8,5.0,0.8,0.0,0.0,0.4,0.0,11.600000000000001,5.6000000000000005,0.4,8.8,0.0,0.0,3.6
00536,0.4,1.0,0.19999999999999996,0.0,0.0,0.8,0.0,5.0,0.0,4.0,0.0,4.4,4.0,0.0
00537,0.0,1.0,1.0,-0.40000000000000036,6.6,0.0,0.0,2.4000000000000004,2.0,7.0,2.4000000000000004,2.0,0.0,0.0
00538,1.4000000000000001,0.4,0.8,0.0,2.0,0.8,0.0,3.2,8.8,1.4000000000000001,2.0,4.2,5.2,9.8
00539,1.0,1.0,2.0,0.0,9.0,0.0,0.0,11.400000000000002,11.400000000000002,-0.6000000000000001,7.4,-0.19999999999999996,3.4000000000000004,4.800000000000001
00540,0.0,1.0,2.2,0.0,0.0,1.4000000000000001,0.0,0.0,3.2,0.4,0.0,-0.19999999999999996,0.0,0.0
00541,1.0,0.0,1.0,8.0,4.0,0.0,0.0,0.0,-1.0,8.4,8.0,8.0,7.4,0.0
00542,1.0,0.0,2.0,0.0,-2.4000000000000004,1.0,0.0,2.4000000000000004,8.8,6.4,0.0,0.8,0.0,9.200000000000001
00543,0.0,0.0,1.4000000000000001,0.0,0.0,0.19999999999999996,0.0,0.0,0.20000000000000018,-0.6000000000000001,0.0,-2.0000000000000004,0.0,0.0
00544,0.4,0.8,1.6,0.0,0.0,-0.6000000000000001,0.0,-1.2000000000000006,-1.8000000000000003,0.0,5.2,0.19999999999999996,3.0000000000000004,-3.0000000000000004
00545,-0.8,0.0,0.0,8.4,0.0,0.8,0.0,4.800000000000001,7.6,0.4,2.8000000000000003,1.2000000000000002,8.8,9.8
00546,1.4000000000000001,0.8,1.2000000000000002,0.0,0.0,1.4000000000000001,0.0,13.600000000000001,10.8,0.4,0.0,8.8,0.0,3.2
00547,0.0,0.8,0.0,2.4000000000000004,4.4,0.4,0.0,0.0,2.4000000000000004,-0.19999999999999996,0.0,2.8000000000000003,-0.5999999999999996,3.6
00548,0.0,0.0,1.0,7.4,-3.2000000000000006,0.8,0.0,2.8000000000000003,-0.40000000000000036,0.4,-1.2000000000000006,1.2000000000000002,3.0000000000000004,0.0
00549,1.0,0.0,1.4000000000000001,0.0,7.000000000000001,0.8,0.0,0.0,0.0,0.19999999999999996,-4.2,10.200000000000001,0.8,2.4000000000000004
00550,1.4000000000000001,1.8,3.8000000000000007,2.0,-0.8,1.0,0.0,7.200000000000001,8.2,4.800000000000001,1.6,4.2,4.0,3.2
00551,0.0,0.0,2.0,0.0,3.2,3.6,0.0,2.0,7.0,4.800000000000001,4.0,8.4,-2.2,2.4000000000000004
00552,1.4000000000000001,0.0,1.8,0.0,2.0,0.0,0.0,-2.5999999999999996,2.8000000000000003,0.4,2.0,0.7999999999999998,6.800000000000001,4.4
00553,0.0,1.4000000000000001,1.4000000000000001,2.0,-1.4,1.0,0.0,5.0,3.6,-0.6000000000000001,0.0,7.800000000000001,9.4,1.5999999999999996
00554,0.8,0.8,1.4000000000000001,0.0,0.0,3.2,0.0,0.0,2.0,0.4,8.8,0.0,4.0,10.600000000000001
00555,1.0,1.4000000000000001,1.0,-1.2000000000000006,3.6,11.200000000000001,0.0,0.0,2.2,-0.19999999999999996,2.8000000000000003,6.800000000000001,2.6,7.000000000000001
00556,0.4,0.4,0.0,2.8000000000000003,-2.5999999999999996,2.4000000000000004,0.0,0.0,0.0,1.2000000000000002,4.0,-1.0,7.4,0.0
00557,0.0,0.0,0.0,0.0,3.6,0.0,0.0,0.0,7.4,-3.2000000000000006,8.4,2.8000000000000003,7.4,0.0
00558,0.0,0.4,0.4,0.0,0.0,1.8,0.0,7.0,2.4000000000000004,1.8,0.0,3.2,4.4,4.800000000000001
00559,1.0,0.4,-0.6000000000000001,0.0,0.0,1.0,0.0,-2.2,6.0,-0.19999999999999996,0.0,1.6,0.0,-0.8000000000000007
00560,0.4,3.4000000000000004,1.2000000000000002,0.0,0.0,0.4,0.0,9.0,3.2,0.4,0.0,1.2000000000000002,7.000000000000001,4.4
00561,0.4,1.4000000000000001,1.8,-2.8000000000000007,-2.0,1.4000000000000001,6.000000000000001,6.000000000000001,8.8,0.4,0.0,1.4000000000000001,1.0,2.8000000000000003
00562,1.8,0.0,0.19999999999999996,0.0,0.0,0.4,0.0,2.0,5.6000000000000005,-0.19999999999999996,-2.0000000000000004,1.2000000000000002,7.000000000000001,2.0
00563,1.0,0.8,1.0,0.0,5.0,1.4000000000000001,0.0,0.0,4.4,0.4,0.0,3.8,1.6,0.0
00564,0.4,0.4,1.4000000000000001,2.8000000000000003,-3.6000000000000005,1.0,0.0,0.0,5.2,-0.19999999999999996,2.4000000000000004,1.2000000000000002,-2.8000000000000007,1.4000000000000001
00565,1.8,-0.6000000000000001,0.8,0.0,0.0,0.0,0.0,6.0,-1.5999999999999996,0.8,-4.2,-0.6000000000000001,7.000000000000001,2.4000000000000004
00566,0.4,0.4,2.2,0.0,0.0,0.0,0.0,2.2,2.8000000000000003,0.4,10.4,0.8000000000000003,8.0,-3.6000000000000005
00567,1.4000000000000001,1.0,0.4,0.0,1.6,0.4,0.0,-2.5999999999999996,-3.8000000000000007,0.19999999999999996,0.0,2.2,2.4000000000000004,4.4
00568,1.0,1.0,1.0,0.0,-3.0,0.0,0.0,0.0,6.0,5.8,0.0,2.2,0.0,0.0
00569,0.4,1.4000000000000001,1.4000000000000001,0.0,0.0,1.0,0.0,9.4,7.6000000000000005,0.4,0.0,0.4,8.0,2.4000000000000004
00570,0.0,-0.19999999999999996,1.0,0.0,0.0,0.0,0.0,4.0,0.0,5.0,-2.5999999999999996,3.2,0.0,0.0
00571,0.4,1.0,0.8,0.0,6.000000000000001,0.4,0.0,7.800000000000001,10.8,0.4,5.0,0.8,5.8,2.4000000000000004
00572,2.4000000000000004,0.4,1.4000000000000001,0.0,1.6,1.4000000000000001,2.8000000000000003,9.4,2.6,0.8,-3.0,3.2,7.000000000000001,3.4000000000000004
00573,7.000000000000001,2.0,2.4000000000000004,6.4,2.0,8.4,0.0,0.0,7.200000000000001,2.2,7.800000000000001,2.4000000000000004,1.6,0.0
00574,0.0,0.4,0.0,3.2,6.2,1.0,0.0,2.8000000000000003,7.0,0.19999999999999996,0.0,1.2000000000000002,4.0,10.2
00575,0.4,0.0,1.4000000000000001,0.0,1.4000000000000001,0.0,6.000000000000001,9.8,6.800000000000001,0.4,4.4,-3.8000000000000007,1.4000000000000001,0.0
00576,0.4,0.8,0.4,6.000000000000001,0.19999999999999996,0.4,1.6,10.4,3.2000000000000006,0.0,-1.4000000000000004,0.4,2.4000000000000004,2.0
00577,1.0,0.0,1.8,0.0,3.2,0.8,0.0,2.4000000000000004,0.0,0.4,0.0,1.6,0.0,5.2
00578,0.0,0.0,0.4,2.4000000000000004,2.0,0.4,0.0,2.4000000000000004,2.4000000000000004,-0.6000000000000001,0.0,1.2000000000000002,0.0,0.8
00579,-0.19999999999999996,-1.6,0.8,0.0,3.2,2.0,0.0,0.0,3.6,3.2,5.4,2.0,2.4000000000000004,0.0
00580,0.0,0.8,0.0,0.0,0.7999999999999998,1.4000000000000001,0.0,2.8000000000000003,0.0,0.4,2.4000000000000004,2.4000000000000004,-0.3999999999999999,0.0
00581,1.0,0.8,1.4000000000000001,0.0,0.0,1.2000000000000002,0.0,0.0,0.0,6.0,0.0,-3.0,0.0,0.0
00582,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0,7.4,1.2000000000000002,2.4000000000000004,2.2,2.0,0.0
00583,0.0,0.4,3.0,2.0,1.6,0.0,0.0,0.0,0.0,2.0,2.0,1.6,0.0,2.0
00584,1.0,0.0,0.0,2.8000000000000003,0.0,0.0,0.0,2.4000000000000004,2.4000000000000004,-0.6000000000000001,2.4000000000000004,-1.8000000000000003,1.2000000000000002,2.8000000000000003
00585,2.0,1.0,-0.19999999999999996,5.0,5.0,-0.19999999999999996,0.0,-1.2000000000000006,7.4,1.4000000000000001,0.0,-0.6000000000000001,2.0,4.6000000000000005
00586,2.4000000000000004,0.0,0.8,2.4000000000000004,2.0,0.0,2.0,0.0,0.6000000000000001,0.4,5.0,2.2,2.8000000000000003,-0.5999999999999996
00587,1.8,1.0,1.4000000000000001,0.0,0.0,1.4000000000000001,0.0,6.6000000000000005,2.4000000000000004,1.8,0.0,-4.2,0.0,5.2
00588,0.0,0.0,0.0,-1.2000000000000006,2.8000000000000003,0.0,0.0,1.8,-2.5999999999999996,-0.19999999999999996,4.0,-3.8000000000000007,0.0,-3.8000000000000007
00589,0.4,0.0,1.4000000000000001,0.0,-0.7999999999999998,1.0,0.0,-2.2,3.2,0.19999999999999996,4.4,-1.2000000000000002,2.4000000000000004,6.6
00590,1.0,1.4000000000000001,1.8,4.4,6.000000000000001,0.4,0.0,-2.4000000000000004,0.0,6.4,0.0,2.4000000000000004,2.0,2.4000000000000004
00591,0.0,0.0,1.0,4.0,-2.0,2.0,0.0,2.0,0.0,9.4,0.0,4.0,1.6,0.0
00592,1.0,0.8,3.4000000000000004,0.0,0.0,-1.6,0.0,0.0,2.4000000000000004,5.8,0.0,0.19999999999999996,0.0,2.4000000000000004
00593,5.2,0.6000000000000001,2.8000000000000003,0.0,2.0,0.0,0.0,0.0,7.6000000000000005,1.8,-3.6000000000000005,-3.2000000000000006,1.0,6.000000000000001
00594,0.4,-2.2,-3.0000000000000004,0.0,5.2,1.4000000000000001,0.0,5.2,10.600000000000001,0.4,7.000000000000001,0.8,3.0000000000000004,10.600000000000001
00595,1.0,-1.4,1.4000000000000001,0.0,0.0,1.0,0.0,0.0,0.0,2.8000000000000003,0.0,1.2000000000000002,0.0,-3.0
00596,-0.19999999999999996,-0.19999999999999996,0.0,0.0,-3.6000000000000005,0.0,0.0,0.0,-2.0,-0.19999999999999996,0.0,0.0,2.2,2.8000000000000003
00597,0.0,0.4,1.0,0.0,6.000000000000001,0.0,0.0,2.0,8.4,0.4,0.0,1.8,-0.5999999999999996,-1.8000000000000003
00598,0.4,0.0,0.4,-3.0,0.0,1.4000000000000001,0.0,0.0,0.0,0.8,0.0,3.8000000000000007,0.0,6.6
00599,1.4000000000000001,1.0,0.8,2.4000000000000004,0.0,0.4,0.0,5.4,0.8,-0.6000000000000001,0.3999999999999999,2.2,-3.0,0.0
00600,1.0,1.0,1.0,0.0,3.8000000000000007,0.8,12.8,2.0,4.800000000000001,0.4,8.4,8.8,1.4000000000000004,2.8000000000000003
00601,1.8,1.0,6.4,0.0,0.0,-0.6000000000000001,0.0,4.800000000000001,8.8,0.4,2.4000000000000004,0.8,2.0,2.4000000000000004
00602,0.0,4.0,0.4,0.0,0.0,2.4000000000000004,0.0,4.4,0.0,1.4000000000000001,0.0,0.19999999999999996,0.0,10.200000000000001
00603,1.0,1.0,0.4,4.0,1.6,0.4,0.0,2.4000000000000004,5.2,0.19999999999999996,7.0,-0.19999999999999996,4.0,-2.4000000000000004
00604,0.4,0.4,0.8,0.0,0.0,2.0,0.0,2.8000000000000003,2.4000000000000004,-0.19999999999999996,7.0,0.8,4.4,2.8000000000000003
00605,0.0,0.4,1.0,0.0,5.6000000000000005,0.0,0.0,0.0,0.0,4.0,-0.3999999999999999,5.0,0.0,0.0
00606,1.0,1.6,1.8,2.0,4.0,-0.6000000000000001,3.4000000000000004,5.0,-4.2,-0.19999999999999996,10.2,-1.2000000000000006,2.8000000000000003,-3.4000000000000004
00607,1.0,1.0,0.4,0.0,0.0,1.0,0.0,-0.8000000000000007,4.800000000000001,6.800000000000001,1.6,9.4,-2.4000000000000004,2.0
00608,1.0,0.8,1.8,2.4000000000000004,2.8000000000000003,1.8,2.0,11.0,-1.2000000000000002,0.19999999999999996,5.0,1.4000000000000001,3.4000000000000004,2.2
00609,0.0,1.0,0.4,5.2,3.2,5.0,0.0,0.0,5.0,3.0,2.8000000000000003,6.0,3.6,0.0
00610,0.4,0.0,7.8,0.0,0.0,0.8,0.0,0.0,0.0,7.800000000000001,0.0,2.4000000000000004,0.0,8.200000000000001
