,고객번호,성별,CAT연령대,지역,경쟁사이용횟수,채널이용횟수,멤버십가입개수,RECENCY6,고객구분1_7,편의품구매비중,선매품구매비중,전문품구매비중,주말방문비중,주말구매비중
4011,4051,F,장년층,경기,0,0,0,7,감소,0.8271822376115047,0.1728177623884953,0.0,0.4083333333333333,0.4176190224339687
4012,4052,F,장년층,서울,0,0,1,0,증가,0.5852688972117523,0.37355518302517154,0.04117591976307612,0.2934362934362934,0.2886840867684496
4013,4053,F,장년층,전북,1,26,0,0,증가,0.8119914366261237,0.18800856337387628,0.0,0.2514056224899598,0.3090318960267564
4014,4054,F,장년층,경남,0,0,0,0,감소,0.3262791958729037,0.6197660847805864,0.05395471934650993,0.3319148936170212,0.3054452000616875
4015,4055,M,장년층,경기,0,2,0,1,증가,0.33171539696431745,0.663585722725159,0.004698880310523491,0.2775974025974026,0.1745754416197908
4016,4056,F,장년층,경북,0,0,0,0,증가,0.712139041504884,0.28786095849511595,0.0,0.2652733118971061,0.3140254350277098
4017,4057,F,장년층,서울,0,0,0,3,증가,0.98314103688985,0.016858963110149998,0.0,0.2259459459459459,0.2031178125194943
4018,4058,F,장년층,경북,4,0,0,1,감소,0.8042517540824006,0.1957482459175994,0.0,0.4036786060019361,0.3844503297365456
4019,4059,F,장년층,경기,1,9,1,0,감소,0.6165619054797715,0.3834380945202285,0.0,0.2750611246943765,0.2871199169982154
4020,4060,F,장년층,전북,0,0,1,0,증가,0.8215710811063051,0.178428918893695,0.0,0.2259294566253575,0.2437298742843365
4021,4061,F,장년층,서울,1,0,0,0,감소,0.33402668574535266,0.662142375549827,0.0038309387048203318,0.3314238952536825,0.3684057585068839
4022,4062,F,장년층,인천,1,4,1,0,감소,0.9315301743371817,0.06846982566281838,0.0,0.3522194153735113,0.3654847618294712
4023,4063,F,장년층,부산,0,117,0,1,감소,0.35632373364975756,0.6436762663502424,0.0,0.2244094488188976,0.3313205688775337
4024,4064,F,장년층,서울,6,0,0,0,감소,0.11592977521230843,0.8840702247876916,0.0,0.2451653150343106,0.4058743672689773
4025,4065,M,장년층,서울,0,0,0,3,감소,0.23701524372803892,0.762984756271961,0.0,0.3310745401742497,0.6186744453576994
4026,4066,F,장년층,경기,10,0,1,2,증가,0.8358836216657212,0.1641163783342788,0.0,0.3222222222222222,0.3085661755954669
4027,4067,M,장년층,서울,0,11,0,2,감소,0.021737079513816728,0.9649398878421731,0.013323032644010113,0.3920454545454545,0.4832918018155505
4028,4068,F,장년층,서울,0,44,0,0,감소,0.39648354676347813,0.4942284525187688,0.10928800071775306,0.2763157894736842,0.3578215018676149
4029,4069,F,장년층,경기,0,0,0,0,감소,0.9850090689955011,0.01499093100449893,0.0,0.1602209944751381,0.1514020249837844
4030,4070,F,장년층,서울,8,7,0,0,증가,0.946661029362489,0.053338970637511064,0.0,0.2887700534759358,0.3078328756247389
4031,4071,M,장년층,서울,3,0,0,0,증가,0.9563638174939928,0.04363618250600726,0.0,0.1833473507148864,0.2114559781358572
4032,4072,F,장년층,경남,2,0,0,3,감소,0.2954466662741943,0.4762784808470581,0.22827485287874766,0.2896,0.4049770134557582
4033,4073,M,장년층,경기,3,0,0,1,감소,0.38530925276454564,0.5465643204568458,0.06812642677860858,0.3956043956043956,0.4906306949840973
4034,4074,F,장년층,경기,1,27,1,0,증가,0.41504937302875167,0.5849506269712483,0.0,0.3255813953488372,0.2365988751915466
4035,4075,F,장년층,부산,0,0,1,0,증가,0.14500201489009065,0.8523828587324067,0.0026151263775026153,0.4159132007233273,0.4326409286051989
4036,4076,F,장년층,서울,0,0,1,0,증가,0.814399939144307,0.185600060855693,0.0,0.1073253833049403,0.1284533498176976
4037,4077,F,장년층,경기,1,0,0,1,증가,0.38759499012887866,0.6124050098711213,0.0,0.345707656612529,0.4647043454768051
4038,4078,F,장년층,경기,0,3,1,3,증가,0.8417341085011772,0.15826589149882278,0.0,0.3337856173677069,0.3001128733411709
4039,4079,F,장년층,울산,0,0,1,11,증가,0.14007971277890016,0.6561522327257748,0.20376805449532498,0.1020881670533642,0.2724828353269097
4040,4080,F,장년층,인천,0,0,0,0,증가,0.9102313545641373,0.08976864543586273,0.0,0.1123313460935048,0.1238534301953977
4041,4081,F,장년층,대구,0,4,1,0,증가,0.8245125949447539,0.17548740505524604,0.0,0.3134517766497462,0.3111667262257376
4042,4082,F,장년층,서울,13,0,0,1,감소,0.47484401332513587,0.5207601326978069,0.004395853977057306,0.5413223140495868,0.5149052215215313
4043,4083,F,장년층,서울,1,17,0,6,감소,0.297169138528713,0.6641264693370397,0.038704392134247326,0.2196639701306783,0.2221160115399155
4044,4084,F,장년층,서울,2,0,0,6,증가,0.2986645756997753,0.6293772016454117,0.07195822265481308,0.123046875,0.0912552575161203
4045,4085,F,장년층,서울,0,0,0,1,감소,0.34252305013882883,0.6574769498611711,0.0,0.4127906976744186,0.5106748557889498
4046,4086,F,장년층,경기,0,0,1,0,증가,0.42550488220030436,0.5744951177996956,0.0,0.3917396745932415,0.4177486258431709
4047,4087,F,장년층,서울,0,0,0,0,증가,0.7045493479493455,0.2954506520506545,0.0,0.2848180677540778,0.4063996426689634
4048,4088,F,장년층,전남,11,12,1,1,감소,0.8449844111674052,0.15501558883259478,0.0,0.3908382066276803,0.4857850841720778
4049,4089,F,장년층,서울,10,0,0,8,증가,0.225901499028631,0.7666985143029377,0.007399986668431328,0.2342342342342342,0.3243807341443693
4050,4090,M,장년층,경남,0,0,0,3,감소,0.1553484194247542,0.5731760683235745,0.2714755122516714,0.9277929155313352,0.7029398541228924
4051,4091,F,장년층,경기,0,0,1,5,감소,0.49486077851445126,0.3820441894219194,0.12309503206362934,0.337609723160027,0.4952678367438192
4052,4092,M,장년층,충남,0,38,0,0,증가,0.7757875584829859,0.20650843097439392,0.01770401054262025,0.3393393393393393,0.3029254166033994
4053,4093,F,장년층,서울,7,0,1,0,증가,0.41736263352444963,0.5826373664755503,0.0,0.3733602421796165,0.4278274104920663
4054,4094,F,장년층,서울,0,37,0,3,감소,0.24894240362897482,0.7510575963710252,0.0,0.5740740740740741,0.6541797607193676
4055,4095,F,장년층,경기,0,16,0,0,증가,0.21226134175677144,0.5716392042139841,0.2160994540292445,0.1909307875894988,0.1244936705748451
4056,4096,M,장년층,서울,0,19,1,0,증가,0.9640883250814111,0.03591167491858895,0.0,0.3577235772357723,0.4189270512063828
4057,4097,M,장년층,서울,0,9,0,2,증가,0.16400258334951806,0.6782400313825437,0.1577573852679382,0.4926315789473684,0.4628305357210239
4058,4098,F,장년층,부산,0,25,0,6,증가,0.6999972783143616,0.2932853698973461,0.006717351788292235,0.2799575821845175,0.2908399063971773
4059,4099,F,장년층,서울,0,15,1,2,증가,0.6204277254065272,0.37957227459347276,0.0,0.3812175204157387,0.5445752557246746
4060,4100,F,장년층,경기,0,4,1,2,감소,0.760847985649745,0.23915201435025496,0.0,0.2703435804701627,0.2300901710897429
4061,4101,M,장년층,울산,5,0,0,3,감소,0.4231874717719999,0.5721124310863923,0.004700097141607722,0.3786666666666666,0.5068450961411137
4062,4102,F,장년층,경기,0,38,0,1,증가,0.6140477887588195,0.36762978570955085,0.018322425531629646,0.3461538461538461,0.3308306091759601
4063,4103,F,장년층,서울,0,0,0,1,감소,0.9005327997801497,0.09946720021985031,0.0,0.276472481493402,0.2693101084147637
4064,4104,F,장년층,서울,0,5,0,1,감소,0.2631157908234636,0.6567283088921011,0.08015590028443532,0.3500557413600892,0.3761708003532127
4065,4105,F,장년층,경기,0,13,0,0,감소,0.8809107453545765,0.11745467725541864,0.0016345773900048983,0.33359466875735,0.3520095100923348
4066,4106,F,장년층,경기,0,0,0,2,증가,0.44191652898293243,0.46013796732337814,0.09794550369368937,0.6735395189003437,0.6887263295387196
4067,4107,F,장년층,경기,0,34,1,1,증가,0.8682587875839886,0.13174121241601147,0.0,0.3185579196217494,0.3110160999659959
4068,4108,F,장년층,대전,3,0,0,3,감소,0.8750460804531975,0.12495391954680246,0.0,0.328207381370826,0.3333914538963329
4069,4109,F,장년층,광주,5,1,0,1,감소,0.3605183867849595,0.6021863454662589,0.03729526774878159,0.3276108726752503,0.4499972416032489
4070,4110,F,장년층,서울,0,0,1,8,감소,0.8395763723611757,0.16042362763882437,0.0,0.2261235955056179,0.3336569708268222
4071,4111,F,장년층,경남,0,0,0,0,감소,0.4368420412268433,0.5610775117891221,0.00208044698403452,0.1346534653465346,0.0939211289545558
4072,4112,F,장년층,부산,15,0,0,1,증가,0.730008262662542,0.2512315639634397,0.018760173374018252,0.2774518021793797,0.4399823363953055
4073,4113,F,장년층,경기,1,22,0,0,증가,0.8391589938991031,0.16084100610089694,0.0,0.2842509603072983,0.3261012875853177
4074,4114,F,장년층,전북,1,0,0,1,증가,0.8291070883389796,0.17089291166102036,0.0,0.2961335676625659,0.370046907461577
4075,4115,F,장년층,서울,1,0,0,0,증가,0.4938856768181955,0.4313528861348971,0.07476143704690738,0.1558109833971903,0.1414919371243105
4076,4116,F,장년층,경기,0,0,0,2,증가,0.5268003978622865,0.47319960213771356,0.0,0.4294003868471953,0.5614218196733518
4077,4117,F,장년층,경기,0,0,0,3,감소,0.2228128471254857,0.7698043686334258,0.00738278424108844,0.4591836734693877,0.6506196562698744
4078,4118,F,장년층,서울,0,0,0,0,증가,0.9794518268588873,0.020548173141112732,0.0,0.3140432098765432,0.3959636328522726
4079,4119,F,장년층,경남,5,0,1,4,증가,0.3633366531419124,0.6236635933245068,0.012999753533580757,0.3246753246753247,0.244629055790878
4080,4120,F,장년층,서울,0,1,0,3,감소,0.18876192977018885,0.8112380702298112,0.0,0.3316129032258064,0.4648510322452222
4081,4121,F,장년층,서울,17,0,0,3,감소,0.1468092999550622,0.6830707227698821,0.17011997727505573,0.2488038277511961,0.3713901709049803
4082,4122,F,장년층,경남,1,4,0,2,감소,0.3583321664863014,0.6294915060149784,0.012176327498720248,0.4217207334273625,0.5686858770315185
4083,4123,F,장년층,경기,0,0,1,0,감소,0.6989388533299893,0.3010611466700107,0.0,0.3784954706577392,0.4040402117150598
4084,4124,F,장년층,경기,1,32,0,0,증가,0.9047283318308112,0.09527166816918879,0.0,0.341421143847487,0.3673650680346359
4085,4125,F,장년층,인천,1,0,0,0,증가,0.1363287176301773,0.8555529444063007,0.008118337963521965,0.5575916230366492,0.6434102769574734
4086,4126,F,장년층,경북,16,28,0,0,감소,0.2667469178690882,0.7332530821309118,0.0,0.2949260042283298,0.3386446164369543
4087,4127,F,장년층,서울,1,0,0,0,감소,0.4593824617132316,0.5406175382867684,0.0,0.5390625,0.6682659178764175
4088,4128,F,장년층,경기,0,0,1,0,증가,0.6875104672940704,0.3117940785914244,0.0006954541145052426,0.2764565992865636,0.5082590143626887
4089,4129,F,장년층,서울,0,0,0,0,감소,0.08249448468536608,0.9152931672320829,0.002212348082551003,0.3201530612244898,0.3824335759772183
4090,4130,M,장년층,경기,0,4,0,2,증가,0.7913817586427825,0.20861824135721752,0.0,0.3967851099830795,0.383209503719884
4091,4131,F,장년층,부산,15,0,0,4,감소,0.14848171359155365,0.8479766261757958,0.0035416602326505775,0.231578947368421,0.2523983081430735
4092,4132,F,장년층,전북,0,0,1,3,증가,0.8873805796602732,0.1126194203397268,0.0,0.28,0.3413165311696651
4093,4133,F,장년층,경기,0,1,0,0,증가,0.14802865573417842,0.8430925894724485,0.008878754793373052,0.484375,0.3818063588271284
4094,4134,F,장년층,경북,0,0,1,2,감소,0.12588501516001374,0.7547648030771668,0.11935018176281947,0.2464212678936605,0.4242528958045142
4095,4135,F,장년층,울산,3,0,0,2,감소,0.13265270832186862,0.4526056995619955,0.4147415921161359,0.2877697841726618,0.5142265012210053
4096,4136,F,장년층,서울,0,0,0,0,감소,0.585406471018978,0.32309777055829614,0.09149575842272582,0.3112068965517241,0.3501017426902007
4097,4137,F,장년층,부산,0,24,0,1,증가,0.5602299773271243,0.43419644187541867,0.005573580797456987,0.487062404870624,0.4190486520445188
4098,4138,F,장년층,부산,6,7,0,3,감소,0.11021417562510476,0.6055221691483338,0.2842636552265615,0.3756613756613756,0.4654398389216387
4099,4139,M,장년층,부산,1,6,1,0,감소,0.2573353363434517,0.7342446883202244,0.008419975336323963,0.4259501965923984,0.3576342348096945
4100,4140,F,장년층,서울,0,0,0,3,증가,0.3440098034381307,0.6174109989402472,0.03857919762162203,0.2959326788218794,0.3126855868336086
4101,4141,F,장년층,부산,0,0,0,10,감소,0.2098955467082942,0.7901044532917058,0.0,0.3405909797822706,0.4090241740067113
4102,4142,F,장년층,서울,0,6,1,0,감소,0.3679868446967707,0.6314660086121254,0.0005471466911039401,0.5064425770308123,0.5845214608532137
4103,4143,F,장년층,경기,9,0,0,0,증가,0.2662324205659717,0.7337675794340283,0.0,0.3533415841584158,0.2426079063530061
4104,4144,F,장년층,경기,0,13,0,1,감소,0.46672149966526866,0.5332785003347313,0.0,0.3199498117942284,0.399493743132404
4105,4145,F,장년층,인천,0,122,0,6,감소,0.756861637464773,0.24313836253522703,0.0,0.1586940015186028,0.1685585722573212
4106,4146,F,장년층,전남,0,22,0,1,증가,0.7175519333593968,0.28244806664060323,0.0,0.2845407020164301,0.2716344313511686
4107,4147,F,장년층,서울,0,6,1,0,감소,0.6397386958376053,0.36026130416239466,0.0,0.3803353658536585,0.4853764005750584
4108,4148,F,장년층,서울,0,0,1,2,증가,0.5993959046807597,0.4006040953192403,0.0,0.3830645161290322,0.3664231987947398
4109,4149,F,장년층,대구,1,12,0,0,증가,0.8674113020327674,0.13258869796723258,0.0,0.2533081285444234,0.3044020277376731
4110,4150,F,장년층,경기,0,4,1,0,증가,0.657206874881273,0.34279312511872695,0.0,0.2606417812704649,0.3120667286299214
4111,4151,F,장년층,경기,0,7,0,0,증가,0.9663719793159351,0.03362802068406492,0.0,0.3011472275334608,0.2936336958701384
4112,4152,F,장년층,경기,0,0,1,1,증가,0.6697711423942844,0.33022885760571563,0.0,0.2906692721055203,0.2171241763957007
4113,4153,F,장년층,경기,6,0,0,1,감소,0.3600256818075105,0.6177348701689439,0.022239448023545536,0.3934837092731829,0.4515849966381883
4114,4154,F,장년층,경기,0,0,0,1,감소,0.8121425120288608,0.18785748797113921,0.0,0.8246832856559052,0.8270038563004141
4115,4155,F,장년층,경남,0,0,0,1,감소,0.37048217126230604,0.611895580185153,0.017622248552540964,0.4684466019417476,0.4269902398298239
4116,4156,M,장년층,서울,0,0,1,6,증가,0.28667998207875545,0.45421909798966265,0.25910091993158185,0.4201520912547528,0.6344077919262334
4117,4157,F,장년층,대구,0,76,0,0,감소,0.6504066476306712,0.3495933523693288,0.0,0.3215211754537597,0.4056777111951037
4118,4158,F,장년층,경기,0,0,0,0,감소,0.3498312866329073,0.6366944715159654,0.013474241851127349,0.3066666666666666,0.4689025484652533
4119,4159,F,장년층,서울,0,0,0,1,감소,0.8822507331061581,0.11774926689384192,0.0,0.3598516075845012,0.3843170781444746
4120,4160,F,장년층,서울,0,0,0,0,감소,0.8429834175755551,0.15701658242444497,0.0,0.2901977644024076,0.293673032700178
4121,4161,M,장년층,서울,1,0,0,4,감소,0.2750702760740872,0.7249297239259128,0.0,0.2877263581488933,0.2247592619236962
4122,4162,F,장년층,서울,3,1,1,3,감소,0.5105224559868147,0.4894775440131853,0.0,0.2718978102189781,0.4466802768176641
4123,4163,F,장년층,부산,0,2,1,1,증가,0.7765168546753728,0.21388265876841644,0.00960048655621075,0.3209876543209876,0.3306714430320645
4124,4164,F,장년층,인천,1,2,0,0,증가,0.702530305883503,0.29746969411649704,0.0,0.2481343283582089,0.3911943134332005
4125,4165,F,장년층,서울,0,0,0,0,증가,0.3638321651791164,0.6028959105132151,0.03327192430766851,0.4573170731707317,0.5792583688071821
4126,4166,F,장년층,경기,9,2,1,3,감소,0.20237030411449017,0.7976296958855098,0.0,0.4695863746958637,0.4150605531419485
4127,4167,F,장년층,서울,3,0,1,7,감소,0.23417651991252428,0.7512178332458952,0.014605646841580552,0.2379518072289156,0.5594914492299563
4128,4168,M,장년층,경기,0,46,1,4,감소,0.8763431223351,0.12365687766490001,0.0,0.2386002120890774,0.4453539790770645
4129,4169,F,장년층,부산,0,0,0,0,증가,0.2221683567506293,0.7559569525590485,0.021874690690322243,0.3962962962962963,0.353666497357595
4130,4170,F,장년층,인천,0,0,0,3,감소,0.9954286477214348,0.0045713522785651465,0.0,0.3286991062562066,0.3288079364480448
4131,4171,F,장년층,서울,0,5,0,14,증가,0.18881995677623967,0.8111800432237604,0.0,0.2647058823529412,0.1489970626383148
4132,4172,F,장년층,서울,1,15,1,0,감소,0.5658659813897656,0.4341340186102344,0.0,0.2274247491638795,0.2317860558784754
4133,4173,F,장년층,경기,0,2,0,0,증가,0.955051680391163,0.04494831960883707,0.0,0.2818505338078292,0.245393749645566
4134,4174,F,장년층,경기,0,0,1,1,감소,0.06050767798239403,0.9234467980438069,0.01604552397379905,0.332871012482663,0.1399711079297141
4135,4175,F,장년층,서울,0,0,0,9,증가,0.2255981372929136,0.7744018627070864,0.0,0.5185614849187935,0.5435478050119559
4136,4176,F,장년층,경남,0,0,0,1,감소,0.9204063843846968,0.07959361561530323,0.0,0.4610619469026548,0.5121291743071441
4137,4177,F,장년층,서울,1,0,0,0,증가,0.21822470082043058,0.6860429190897315,0.09573238008983799,0.0763636363636363,0.1563091454455728
4138,4178,F,장년층,서울,1,0,0,0,감소,0.34067291220489265,0.3083700884770576,0.35095699931804974,0.4266666666666667,0.6390819260493651
4139,4179,F,장년층,경남,2,14,0,0,감소,0.722111062564483,0.27681242712025167,0.0010765103152653756,0.2522522522522522,0.2605399689620546
4140,4180,F,장년층,경기,0,4,1,1,감소,0.9758914053847583,0.02410859461524169,0.0,0.3216011042097998,0.3282134709840948
4141,4181,F,장년층,서울,0,89,1,0,감소,0.5114604284229809,0.4885395715770191,0.0,0.1917591125198098,0.2301257222778352
4142,4182,F,장년층,경남,4,0,0,2,감소,0.1695871372248623,0.8252807309772263,0.0051321317979114165,0.4275979557069846,0.5777149832134472
4143,4183,M,장년층,경기,0,0,1,0,증가,0.8649885599731983,0.1350114400268016,0.0,0.2411067193675889,0.3038478673575462
4144,4184,F,장년층,서울,0,0,0,0,증가,0.46005615894744367,0.4773510532712005,0.06259278778135582,0.2606382978723404,0.3182614666163486
4145,4185,F,장년층,경기,4,0,1,1,증가,0.9062003158616382,0.09379968413836182,0.0,0.740521327014218,0.7615326348204108
4146,4186,F,장년층,부산,0,0,1,0,증가,0.9051173808598136,0.09488261914018639,0.0,0.2455795677799607,0.2791840646218956
4147,4187,F,장년층,경기,0,0,0,7,감소,0.5434220361696861,0.4548098414908808,0.0017681223394331522,0.407624633431085,0.4537749411946898
4148,4188,F,장년층,경기,4,0,1,0,감소,0.8203118395801371,0.16784744117560657,0.011840719244256353,0.3435237329042638,0.3302192241720939
4149,4189,F,장년층,경남,0,0,1,1,증가,0.7720092162825772,0.2279907837174228,0.0,0.3201692524682651,0.3134642044503302
4150,4190,F,장년층,경기,0,0,0,2,증가,0.349570840461364,0.6397071430635862,0.010722016475049799,0.4385185185185185,0.4004908571303981
4151,4191,F,장년층,경기,0,13,0,1,증가,0.870437654342266,0.1295623456577339,0.0,0.3182481751824818,0.308100359417206
4152,4192,F,장년층,경기,0,0,1,2,감소,0.48727574132022056,0.47029205781552674,0.04243220086425272,0.6090047393364929,0.6683273729697512
4153,4193,M,장년층,부산,1,2,0,2,감소,0.32808563249421446,0.47925559671169127,0.19265877079409424,0.5268987341772152,0.5934474355187459
4154,4194,F,장년층,부산,0,0,0,0,증가,0.9649828778150003,0.03040604947299414,0.004611072712005596,0.2554744525547445,0.2497401501524277
4155,4195,F,장년층,울산,0,47,1,1,증가,0.7431190380529104,0.2568809619470896,0.0,0.325652841781874,0.2948892073656495
4156,4196,F,장년층,경기,0,20,1,1,증가,0.9218929302000699,0.07810706979993015,0.0,0.3301435406698564,0.3047714912937185
4157,4197,F,장년층,경남,0,0,1,2,감소,0.5288660204423361,0.47113397955766384,0.0,0.6717171717171717,0.5905999488295304
4158,4198,M,장년층,서울,1,4,0,5,감소,0.5180379898612242,0.4819620101387758,0.0,0.1838879159369527,0.2060925194636992
4159,4199,M,장년층,서울,1,0,0,2,증가,0.10355066623337848,0.3240858139630354,0.5723635198035861,0.4312896405919662,0.473879694147698
4160,4200,F,장년층,부산,0,17,0,2,증가,0.38254314631827113,0.5775300351919922,0.039926818489736636,0.3252747252747253,0.3390185826895391
4161,4201,F,장년층,서울,0,0,1,2,감소,0.39043816361928524,0.5137624467321281,0.09579938964858663,0.3010432190760059,0.358777644080121
4162,4202,F,장년층,대전,0,0,0,0,증가,0.9448849592052653,0.0551150407947347,0.0,0.3516483516483517,0.4145358343152426
4163,4203,M,장년층,서울,0,32,0,0,증가,0.3092755222052019,0.6907244777947982,0.0,0.3730084348641049,0.3492254560308031
4164,4204,F,장년층,서울,0,0,1,10,감소,0.10757699754728121,0.890992350863665,0.0014306515890538179,0.4247191011235955,0.4927799379000217
4165,4205,F,장년층,경기,1,0,0,1,감소,0.2623356377124023,0.7376643622875977,0.0,0.3816793893129771,0.397199076705464
4166,4206,F,장년층,경기,1,1,0,3,증가,0.8229120703844941,0.17708792961550593,0.0,0.2435754189944134,0.264749818450415
4167,4207,F,장년층,인천,0,0,0,0,감소,0.8955992024660764,0.10440079753392358,0.0,0.3283283283283283,0.3219495496337957
4168,4208,F,장년층,인천,5,25,0,3,감소,0.8982348302319669,0.10176516976803304,0.0,0.3129055515501081,0.3007325820496901
4169,4209,F,장년층,서울,1,0,0,2,감소,0.5588057913199062,0.4411942086800939,0.0,0.3356643356643357,0.3523481402462992
4170,4210,F,장년층,부산,0,0,0,3,감소,0.42950276426804745,0.5553509881992043,0.015146247532748309,0.3436055469953775,0.2552853687365642
4171,4211,F,장년층,서울,1,0,1,6,감소,0.7969301066310083,0.20306989336899176,0.0,0.0264423076923076,0.0866493423985068
4172,4212,F,장년층,서울,0,12,0,0,증가,0.21072276027192088,0.7655793156035469,0.023697924124532255,0.4753820033955857,0.4036856129828075
4173,4213,F,장년층,전북,0,0,0,0,증가,0.9542928171245271,0.04570718287547292,0.0,0.3181580324437467,0.3228080066045913
4174,4214,F,장년층,서울,10,0,0,5,증가,0.6944043180996692,0.3055956819003308,0.0,0.2970521541950113,0.2417214548781435
4175,4215,F,장년층,경남,4,0,0,4,감소,0.3494616748981858,0.6061264612482556,0.04441186385355857,0.3859649122807017,0.4954181785002823
4176,4216,F,장년층,서울,0,16,1,3,증가,0.6396270959857642,0.3603729040142358,0.0,0.3474178403755869,0.39687383922203
4177,4217,M,장년층,서울,7,0,1,0,증가,0.7702186875626232,0.13882509688225098,0.09095621555512574,0.1847358121330724,0.2193288832652329
4178,4218,F,장년층,경기,0,12,0,0,증가,0.865284234737209,0.13471576526279108,0.0,0.3040166204986149,0.3201943531412418
4179,4219,F,장년층,대전,6,0,1,0,증가,0.8972316362487425,0.10276836375125757,0.0,0.3741007194244604,0.3397441903833081
4180,4220,M,장년층,경기,0,0,0,2,증가,0.33001069138908723,0.6699893086109128,0.0,0.3037974683544304,0.3435269872572242
4181,4221,M,장년층,경기,0,0,0,0,감소,0.774176479963167,0.22582352003683306,0.0,0.3726800296956199,0.3319385879477962
4182,4222,F,장년층,부산,0,0,0,0,증가,0.32208614018592446,0.6149999716179276,0.0629138881961479,0.494028230184582,0.4683800853798998
4183,4223,F,장년층,대전,0,0,0,0,증가,0.9653345472274418,0.034665452772558204,0.0,0.2740980075390414,0.2799620477286529
4184,4224,M,장년층,울산,1,0,0,0,감소,0.8231969107634245,0.17680308923657553,0.0,0.305984555984556,0.331527923067041
4185,4225,F,장년층,경남,0,0,0,0,증가,0.9084397696566416,0.09156023034335833,0.0,0.2343915343915344,0.2644868204957556
4186,4226,F,장년층,서울,0,0,0,0,감소,0.39967004403598666,0.48803808851980673,0.11229186744420665,0.233076923076923,0.3498775041311198
4187,4227,F,장년층,경기,1,0,0,1,감소,0.47320842535741114,0.5267915746425889,0.0,0.337248322147651,0.3951982918824878
4188,4228,F,장년층,서울,0,0,1,5,감소,0.18270530038500613,0.7849609036061235,0.03233379600887036,0.2741652021089631,0.2847792365933609
4189,4229,F,장년층,서울,0,16,0,3,감소,0.5772731863220424,0.3836270294035237,0.0390997842744339,0.4648602878916172,0.4751771326343956
4190,4230,F,장년층,서울,0,0,1,0,증가,0.4420399074749903,0.388786132794208,0.1691739597308017,0.2537067545304777,0.1359160289169826
4191,4231,F,장년층,전북,0,0,0,2,감소,0.591629762467286,0.40837023753271395,0.0,0.8064516129032258,0.825055484797644
4192,4232,F,장년층,서울,1,0,1,0,감소,0.07661626515450873,0.7711040711858034,0.1522796636596879,0.300556586270872,0.6771353658303191
4193,4233,M,장년층,서울,0,0,0,1,감소,0.7109581847749062,0.2890418152250938,0.0,0.3393763596809282,0.3677996425096284
4194,4234,F,장년층,경남,2,0,1,1,증가,0.3575443583034784,0.6349181154742883,0.007537526222233264,0.2702702702702703,0.1970862208653141
4195,4235,F,장년층,인천,0,2,0,1,감소,0.9857305141572664,0.014269485842733612,0.0,0.3191196698762035,0.2953175046827909
4196,4236,F,장년층,서울,10,7,0,2,증가,0.9358468226526905,0.03596962040307326,0.02818355694423627,0.4034722222222222,0.4329952302888402
4197,4237,F,장년층,인천,0,3,0,2,증가,0.2503410429392562,0.738647852869257,0.011011104191486789,0.3698224852071006,0.3009473896093175
4198,4238,F,장년층,서울,0,0,1,0,증가,0.5605531897477531,0.43944681025224686,0.0,0.3000859845227859,0.3777715953940158
4199,4239,M,장년층,부산,1,73,0,0,증가,0.6166458582765996,0.3833541417234004,0.0,0.4472361809045226,0.544414136976206
4200,4241,F,장년층,경기,0,0,0,3,증가,0.7049964164818832,0.29500358351811684,0.0,0.2535310734463277,0.2604917288344376
4201,4242,F,장년층,서울,0,0,1,0,감소,0.9126555671659714,0.08734443283402864,0.0,0.2479969477298741,0.2989478161654751
4202,4243,F,장년층,경기,0,1,1,0,감소,0.49867613602248284,0.47962367517138144,0.021700188806135758,0.4641927083333333,0.5159595675170628
4203,4244,F,장년층,인천,0,1,0,0,감소,0.5557287697175455,0.4442712302824546,0.0,0.3544910179640718,0.3922113464724148
4204,4245,F,장년층,경기,0,11,0,0,증가,0.9582116835318565,0.041788316468143516,0.0,0.2724442138038401,0.3024605960095012
4205,4246,M,장년층,전북,0,0,0,2,증가,0.05574367458420352,0.9219187419849224,0.022337583430874115,0.4911937377690802,0.6369874641481786
4206,4247,M,장년층,부산,0,0,0,0,증가,0.902122312645219,0.09787768735478095,0.0,0.2544642857142857,0.2800473985150247
4207,4248,F,장년층,경남,0,0,0,0,증가,0.7560107486247588,0.24398925137524116,0.0,0.2787878787878788,0.2464517056125262
4208,4249,F,장년층,인천,0,35,0,0,증가,0.6578891976649073,0.3421108023350927,0.0,0.2430278884462151,0.2669707309984729
4209,4250,F,장년층,경기,3,0,1,0,감소,0.8829980436454337,0.11700195635456635,0.0,0.3157262905162065,0.2958470298075122
4210,4251,F,장년층,경기,0,0,0,0,감소,0.928198463667325,0.07180153633267501,0.0,0.4719211822660099,0.541174353404083
4211,4252,F,장년층,서울,0,4,0,4,증가,0.2674246281294203,0.7325753718705798,0.0,0.2409240924092409,0.2491043991040087
4212,4253,F,장년층,경기,0,17,1,2,증가,0.3703820931617715,0.6296179068382285,0.0,0.2589641434262948,0.2658244963439856
4213,4254,F,장년층,인천,0,17,0,2,감소,0.8257361606786454,0.17426383932135459,0.0,0.4291581108829568,0.4235988759425517
4214,4255,F,장년층,서울,0,0,0,3,증가,0.13702785436606985,0.1720202964475977,0.6909518491863325,0.2735229759299781,0.1390938031737105
4215,4256,F,장년층,경기,0,20,0,1,감소,0.7603100090806365,0.23968999091936352,0.0,0.1657779932137663,0.2137407254025028
