,고객번호,성별,CAT연령대,지역,경쟁사이용횟수,채널이용횟수,멤버십가입개수,RECENCY7,고객구분1_8,편의품구매비중,선매품구매비중,전문품구매비중,주말방문비중,주말구매비중
6118,6183,F,중년층,울산,0,0,1,1,증가,0.13109239344100634,0.7775370665477547,0.09137054001123901,0.4983050847457627,0.5634696808467589
6119,6184,M,중년층,경기,0,0,1,3,증가,0.6125198150987267,0.38748018490127334,0.0,0.3005068790731354,0.3442238106264209
6120,6185,F,중년층,서울,1,0,0,5,감소,0.6557250905069304,0.34257927468203575,0.0016956348110338541,0.6388616290480864,0.6741959796304844
6121,6186,F,중년층,서울,0,0,0,0,감소,0.7647233402078091,0.23527665979219095,0.0,0.2663495838287752,0.2264312370336773
6122,6187,M,중년층,경북,0,0,0,5,증가,0.397920611364284,0.4036318076491802,0.19844758098653573,0.243979057591623,0.3260309902549033
6123,6188,F,중년층,충북,4,0,0,0,감소,0.5351885890622771,0.4648114109377229,0.0,0.2448863636363636,0.2220932201821603
6124,6189,F,중년층,부산,0,12,1,0,감소,0.7675340471915184,0.226853956363016,0.005611996445465647,0.3296703296703296,0.3790038899764362
6125,6190,F,중년층,부산,0,0,1,1,증가,0.600171441814785,0.39982855818521507,0.0,0.3056835637480798,0.3529555730256691
6126,6191,F,중년층,인천,2,0,0,0,증가,0.7148652631457285,0.28513473685427154,0.0,0.3021739130434782,0.335220490455377
6127,6192,F,중년층,경남,0,0,0,0,감소,0.19892579173661934,0.7588148261680816,0.04225938209529901,0.2581168831168831,0.3169592419297589
6128,6193,F,중년층,경기,0,16,0,1,감소,0.7961746528581229,0.20382534714187706,0.0,0.3100263852242744,0.2754763828552399
6129,6194,M,중년층,서울,0,2,0,0,증가,0.59509313721058,0.40490686278941995,0.0,0.631525076765609,0.705466435979902
6130,6195,F,중년층,경기,0,32,1,0,증가,0.7133302034906506,0.2848451387732539,0.0018246577360955057,0.2607287449392712,0.3914159378459605
6131,6196,F,중년층,광주,0,0,0,0,증가,0.14645191337311456,0.7158329385373176,0.13771514808956783,0.39453125,0.3621748531458314
6132,6197,F,중년층,경기,0,58,0,1,감소,0.941742490296523,0.05825750970347694,0.0,0.2924329213144407,0.3485825046914677
6133,6198,F,중년층,서울,6,0,0,9,감소,0.26605418225000876,0.6938957608840451,0.04005005686594613,0.5553977272727273,0.6438514462377907
6134,6199,F,중년층,경기,0,20,1,0,감소,0.8354069516184054,0.1645930483815946,0.0,0.2662076878944349,0.2523141452619846
6135,6200,F,중년층,경기,0,54,1,0,증가,0.007690847236576922,0.9923091527634231,0.0,0.3580246913580246,0.5056306297666484
6136,6201,F,중년층,부산,0,0,1,0,감소,0.6488985656538937,0.3511014343461063,0.0,0.1127551020408163,0.2404784108575239
6137,6202,M,중년층,경남,0,0,0,1,감소,0.16449946770622612,0.7923196195156568,0.04318091277811714,0.543026706231454,0.648345052623842
6138,6203,F,중년층,경기,0,20,0,6,증가,0.6395232005927182,0.36047679940728183,0.0,0.4935649935649935,0.4919490319840851
6139,6204,F,중년층,전남,1,56,0,1,감소,0.9057632245318367,0.0942367754681633,0.0,0.2475490196078431,0.3898304041254148
6140,6205,F,중년층,경기,0,0,0,2,증가,0.683886631649844,0.2761208041104929,0.03999256423966315,0.3288888888888889,0.2486342003697455
6141,6206,F,중년층,경기,0,0,0,0,감소,0.8812952758366702,0.1187047241633298,0.0,0.1383255330213208,0.1136329836120418
6142,6207,F,중년층,인천,12,1,1,2,감소,0.9986709494140004,0.00126500650238934,6.404408361027311e-05,0.2689075630252101,0.2806375271020006
6143,6208,M,중년층,서울,0,0,0,0,증가,0.7447883040295462,0.24518199420059308,0.010029701769860743,0.2676181980374665,0.2744925956054507
6144,6209,M,중년층,인천,0,2,0,0,감소,0.9754921706699493,0.024507829330050673,0.0,0.1063315611406476,0.1177794502557977
6145,6210,F,중년층,부산,0,0,1,4,증가,0.4383430372935519,0.38307459896872487,0.1785823637377232,0.2824742268041237,0.2963059092856353
6146,6211,M,중년층,울산,4,0,0,10,감소,0.6526711840581577,0.34732881594184234,0.0,0.3928571428571428,0.4786270599404273
6147,6212,F,중년층,경기,0,60,0,0,감소,0.7666649798912271,0.2333350201087729,0.0,0.3980649619903248,0.4441028161920803
6148,6213,F,중년층,경남,0,0,0,1,감소,0.5130919583644273,0.48690804163557266,0.0,0.2725570947210782,0.282732435601858
6149,6214,M,중년층,서울,6,16,0,0,증가,0.29948829836106067,0.5620681367005134,0.13844356493842597,0.1987577639751552,0.555028778518229
6150,6215,F,중년층,대전,0,0,0,0,감소,0.6139005251917609,0.3860994748082392,0.0,0.2315238718116416,0.2873455744084355
6151,6216,F,중년층,경기,0,31,1,0,증가,0.19634780446658073,0.7132569979410593,0.09039519759235988,0.2920433996383363,0.2486230096421909
6152,6217,F,중년층,서울,0,0,0,2,감소,0.10841272105424236,0.24820004818723443,0.6433872307585232,0.3382789317507418,0.1441568387003804
6153,6218,F,중년층,경기,0,0,0,0,증가,0.34247952707216606,0.6575204729278339,0.0,0.2169421487603305,0.3625321884209805
6154,6219,F,중년층,경기,2,2,1,0,감소,0.7212072465968781,0.2787927534031219,0.0,0.3720930232558139,0.4114028936692488
6155,6220,M,중년층,경기,5,0,1,2,증가,0.3536204628604483,0.6415530209948552,0.004826516144696504,0.7585421412300684,0.6691018931458326
6156,6221,M,중년층,광주,0,1,0,5,감소,0.08214465942639254,0.4522170483627589,0.46563829221084857,0.4183168316831683,0.4666064926816934
6157,6222,F,중년층,경기,0,0,0,1,감소,0.2812652180613346,0.7156603482817075,0.0030744336569579287,0.4150943396226415,0.4342259978425027
6158,6223,M,중년층,경기,3,0,0,12,감소,0.7555325625750756,0.24446743742492436,0.0,0.3452914798206278,0.3922043434529585
6159,6224,M,중년층,경남,0,0,1,6,감소,0.2359223736604609,0.6021755788129682,0.16190204752657086,0.273972602739726,0.4976391618586656
6160,6225,F,중년층,충남,0,37,1,0,증가,0.8558623041595077,0.14413769584049235,0.0,0.2296587926509186,0.2335725347729235
6161,6226,M,중년층,부산,1,3,1,1,감소,0.2697842287266852,0.6586983664853169,0.07151740478799787,0.8115124153498872,0.7488190214470908
6162,6227,F,중년층,인천,0,0,0,0,증가,0.5393868842732341,0.4606131157267659,0.0,0.5130072840790842,0.4340578131109329
6163,6228,F,중년층,서울,1,4,1,1,감소,0.2327212698434478,0.7601716785571065,0.007107051599445714,0.7353433835845896,0.7995490781728357
6164,6229,F,중년층,경기,0,0,0,2,증가,0.142307747692928,0.857692252307072,0.0,0.8600917431192661,0.8964430863164129
6165,6230,F,중년층,경기,4,0,0,8,증가,0.26185045932563733,0.724849280572492,0.013300260101870727,0.4088176352705411,0.449502330039402
6166,6231,F,중년층,경남,0,0,1,0,증가,0.533623027432906,0.46637697256709404,0.0,0.0745233968804159,0.1218152862002701
6167,6232,F,중년층,서울,11,9,0,1,감소,0.7024207316213691,0.2975792683786309,0.0,0.1908745247148289,0.1709923876155517
6168,6233,F,중년층,경기,0,0,0,1,증가,0.958525655937412,0.041474344062588,0.0,0.32,0.3405546134978839
6169,6234,F,중년층,인천,0,18,1,7,증가,0.7533772162299102,0.24662278377008987,0.0,0.223,0.2616427161181101
6170,6235,F,중년층,광주,0,0,0,5,감소,0.7797401421724152,0.22025985782758487,0.0,0.2808573540280857,0.3852631698467311
6171,6236,F,중년층,부산,6,16,0,0,증가,0.04454051392896618,0.2493819884630322,0.7060774976080016,0.2907679033649698,0.476766409715469
6172,6237,F,중년층,부산,2,0,1,0,증가,0.8662320171411081,0.13376798285889194,0.0,0.2812680115273775,0.31511774308744
6173,6238,F,중년층,광주,13,0,0,5,감소,0.4758171049314983,0.5007423223672274,0.02344057270127432,0.65814266487214,0.6831112551938336
6174,6239,F,중년층,인천,0,4,1,5,증가,0.5264947346969144,0.4735052653030856,0.0,0.391123439667129,0.3240337084919953
6175,6240,F,중년층,경기,0,13,0,0,감소,0.8613883331374742,0.13861166686252582,0.0,0.3852998065764023,0.3095831170670601
6176,6241,F,중년층,서울,0,0,0,1,감소,0.280294420195138,0.7197055798048619,0.0,0.2489878542510121,0.2150985358434148
6177,6242,F,중년층,전북,0,0,0,16,증가,0.08108266892159925,0.9189173310784008,0.0,0.3304721030042918,0.3460784225112973
6178,6243,F,중년층,서울,0,0,0,4,증가,0.3727808303782856,0.6198627137232768,0.007356455898437596,0.2836456558773424,0.4023793092849785
6179,6244,F,중년층,광주,0,0,0,1,증가,0.7286030556380587,0.27139694436194123,0.0,0.2487257900101936,0.3863316197860501
6180,6245,M,중년층,서울,1,0,0,0,증가,0.5090604618098971,0.4134492478889994,0.07749029030110358,0.3699307616221562,0.4385981647854182
6181,6246,F,중년층,경기,0,0,0,0,증가,0.9559760059439295,0.04402399405607047,0.0,0.1897935779816513,0.2358263352810362
6182,6247,F,중년층,서울,21,2,0,1,감소,0.336325185927544,0.6446122189996308,0.01906259507282509,0.2383790226460071,0.2757326461861959
6183,6248,F,중년층,경기,0,0,0,0,증가,0.917671204624906,0.082328795375094,0.0,0.333116036505867,0.3812008311418486
6184,6249,M,중년층,경기,0,0,0,0,증가,0.5953059385305621,0.4046940614694379,0.0,0.2780921584478577,0.4753495779316242
6185,6250,M,중년층,경기,13,0,0,1,증가,0.7238247817292213,0.2761752182707787,0.0,0.3346823148522865,0.4661693266733954
6186,6251,F,중년층,서울,6,29,1,8,증가,0.08342891052313929,0.9144986134632104,0.0020724760136503614,0.5282738095238095,0.4459146854660954
6187,6252,F,중년층,서울,0,23,0,5,감소,0.35172799746252575,0.6482720025374742,0.0,0.3089430894308943,0.3187820493923546
6188,6253,M,중년층,서울,0,36,0,2,감소,0.7385782612683858,0.26142173873161423,0.0,0.4050039093041438,0.4735484828801123
6189,6254,M,중년층,서울,0,0,1,1,증가,0.35743302368220203,0.5867996357848133,0.05576734053298462,0.3150684931506849,0.4441882756113975
6190,6255,M,중년층,서울,6,33,0,0,감소,0.7829722869477653,0.1832141859801325,0.033813527072102126,0.3595890410958904,0.4086067040609972
6191,6256,F,중년층,서울,3,0,0,7,증가,0.4370262905124095,0.5085243430978734,0.05444936638971708,0.3087719298245614,0.4403662215829797
6192,6257,F,중년층,부산,2,1,1,0,감소,0.4864286774849033,0.5135713225150967,0.0,0.3344594594594595,0.3481581373986696
6193,6258,F,중년층,서울,0,19,0,0,증가,0.4197363708711326,0.34457809201703443,0.235685537111833,0.3190005810575247,0.375736753762558
6194,6259,F,중년층,부산,7,19,1,2,감소,0.20212785353351773,0.39212301855179027,0.405749127914692,0.4844444444444444,0.4221945278161461
6195,6260,F,중년층,경기,10,0,0,1,감소,0.8897566329186496,0.1102433670813504,0.0,0.3796433878157503,0.3787741711013865
6196,6261,F,중년층,경기,4,0,1,0,증가,0.38974538997296054,0.5477199678439406,0.06253464218309883,0.6178861788617886,0.840021320266104
6197,6262,F,중년층,인천,13,8,0,1,감소,0.9335897091094034,0.06641029089059655,0.0,0.2686868686868687,0.3031697391442838
6198,6263,M,중년층,서울,1,0,1,10,감소,0.5141608982571535,0.4858391017428465,0.0,0.2155339805825242,0.2506727497365733
6199,6264,F,중년층,서울,0,0,0,4,감소,0.4573471721055812,0.4676686461150042,0.07498418177941461,0.1638176638176638,0.3433983168398555
6200,6265,F,중년층,서울,0,0,0,1,증가,0.524670291586321,0.475329708413679,0.0,0.1298969072164948,0.0858063431687136
6201,6266,F,중년층,서울,1,0,0,5,감소,0.24508430327343955,0.7549156967265604,0.0,0.3171225937183384,0.3191353302877341
6202,6267,F,중년층,경남,0,0,0,1,감소,0.37971349024952455,0.5249928644622021,0.09529364528827336,0.2119366626065773,0.3589047943291373
6203,6268,F,중년층,부산,0,11,0,5,증가,0.8436358683613708,0.15636413163862922,0.0,0.2860998650472334,0.3033919771531937
6204,6269,F,중년층,경기,0,0,0,0,감소,0.45102556041883296,0.548974439581167,0.0,0.3555240793201133,0.3783764176722366
6205,6270,F,중년층,광주,4,1,0,2,감소,0.9538328495247118,0.04616715047528822,0.0,0.3061530765382691,0.3330914859010682
6206,6271,M,중년층,충북,0,0,0,2,감소,0.8566767381758069,0.14332326182419305,0.0,0.3521205357142857,0.4233792407573346
6207,6272,M,중년층,서울,0,0,0,0,감소,0.9373948566083757,0.06260514339162422,0.0,0.2637749120750293,0.3169885280090427
6208,6273,F,중년층,서울,0,16,0,1,감소,0.48684432091549423,0.5101747942216095,0.00298088486289633,0.3008474576271186,0.3698694104758757
6209,6274,F,중년층,대전,0,0,0,11,감소,0.5213400527274035,0.47865994727259653,0.0,0.5388525780682644,0.5434093679356748
6210,6275,F,중년층,경남,0,38,1,0,감소,0.6526529661473375,0.3473470338526625,0.0,0.3487525987525987,0.3108492455896868
6211,6276,F,중년층,경북,9,0,0,5,증가,0.07545364829888986,0.7005657645552225,0.22398058714588767,0.4869325997248968,0.5606994234515286
6212,6277,F,중년층,경기,2,0,0,1,감소,0.44020160473501635,0.5584545320569098,0.001343863208073858,0.4034401876465989,0.4034567769398124
6213,6278,F,중년층,경기,0,0,0,0,증가,0.4112429849468921,0.5506034886754023,0.038153526377705645,0.2619047619047619,0.2501337788853903
6214,6279,F,중년층,부산,1,0,0,0,감소,0.4079434161021129,0.5398991877615169,0.05215739613637023,0.4357476635514019,0.4620345613286311
6215,6280,F,중년층,경기,8,0,0,1,증가,0.25859035564131866,0.6931510474012953,0.04825859695738602,0.4519940915805022,0.4933816254878528
6216,6281,M,중년층,서울,2,39,0,0,감소,0.8061720785426483,0.12367535927732759,0.07015256218002414,0.2965892239248641,0.3399403951761975
6217,6282,F,중년층,경기,0,0,0,1,감소,0.28586992235676073,0.5587231358366789,0.15540694180656042,0.36318407960199,0.4486971732040518
6218,6283,F,중년층,경기,1,11,1,6,증가,0.27471955281238114,0.7252804471876189,0.0,0.5964071856287425,0.6280869794201026
6219,6284,F,중년층,경남,0,0,0,0,증가,0.7643053418825785,0.23569465811742152,0.0,0.1787360105332455,0.2316363603803702
6220,6285,F,중년층,서울,12,27,0,2,감소,0.8741603630582436,0.12583963694175634,0.0,0.1191191191191191,0.0875638425532352
6221,6286,F,중년층,경북,0,0,0,0,증가,0.9096219398730438,0.09037806012695619,0.0,0.3668072058259869,0.3623343900151387
6222,6287,F,중년층,서울,0,0,1,2,증가,0.04720087491057322,0.8632361445519052,0.08956298053752153,0.6968325791855203,0.6904123533458167
6223,6288,F,중년층,경기,2,0,1,5,증가,0.34340277469082475,0.636566991438521,0.020030233870654175,0.532051282051282,0.5022866332893704
6224,6289,F,중년층,서울,0,0,0,2,감소,0.32593626074777354,0.6740637392522265,0.0,0.3857142857142857,0.379158594601354
6225,6290,F,중년층,부산,3,2,0,0,감소,0.17897726809570488,0.7049394024720652,0.11608332943222992,0.4793814432989691,0.6374882763108465
6226,6291,F,중년층,경남,0,0,0,5,증가,0.3043375775328086,0.6339907573498497,0.061671665117341665,0.3328173374613003,0.5306731646922807
6227,6292,F,중년층,경기,0,15,1,0,감소,0.6439338007485524,0.35606619925144756,0.0,0.2677595628415301,0.381149745245716
6228,6293,F,중년층,부산,0,4,0,8,감소,0.6663114889987989,0.3327041991979654,0.0009843118032356992,0.700834326579261,0.7295804516418755
6229,6294,M,중년층,경남,0,2,0,1,감소,0.9002082458350833,0.0997917541649167,0.0,0.3280356007628734,0.3673847356386205
6230,6295,F,중년층,경기,0,0,1,0,증가,0.9816876526397215,0.018312347360278532,0.0,0.4310553983016579,0.4070821825694807
6231,6296,F,중년층,전남,0,0,1,0,감소,0.8466169763035236,0.15338302369647644,0.0,0.3468085106382979,0.3575389542219966
6232,6297,F,중년층,서울,2,0,0,6,증가,0.4957510458816098,0.46791333579829275,0.03633561832009751,0.2551928783382789,0.2533886886643414
6233,6298,M,중년층,부산,0,32,0,0,증가,0.30972240766594195,0.08112584226107157,0.6091517500729865,0.4205738278516445,0.3095827261121318
6234,6299,M,중년층,서울,0,2,0,1,감소,0.20675072674192285,0.5516332527501153,0.24161602050796188,0.6244343891402715,0.5497741966270822
6235,6300,F,중년층,부산,2,0,1,0,증가,0.4786856719126932,0.45608132665741785,0.06523300142988896,0.4546332046332046,0.4466467157865162
6236,6301,F,중년층,인천,0,6,1,5,증가,0.15697987580419953,0.8383570287800811,0.004663095415719294,0.371031746031746,0.6052104117999001
6237,6302,F,중년층,서울,0,0,0,0,감소,0.08726579147804803,0.2017085727013785,0.7110256358205734,0.222052067381317,0.1514083169521657
6238,6303,M,중년층,경기,2,2,0,10,감소,0.37322033644327646,0.5648321061513939,0.06194755740532967,0.9168900804289544,0.8025624720208137
6239,6304,F,중년층,인천,0,18,0,1,감소,0.5915205753156401,0.36681369846229245,0.041665726222067455,0.4393511988716502,0.4080560902654848
6240,6305,F,중년층,경기,0,27,0,5,증가,0.962090054895408,0.03790994510459203,0.0,0.2336035372144436,0.2683301128837564
6241,6306,F,중년층,서울,0,15,1,5,감소,0.9844657364493278,0.015534263550672186,0.0,0.1675362318840579,0.2005568299779914
6242,6307,F,중년층,서울,0,0,0,2,증가,0.40254274003645585,0.5974572599635442,0.0,0.4347826086956521,0.5423559567887307
6243,6308,F,중년층,인천,7,0,0,0,증가,0.5003628759039778,0.496660605035664,0.002976519060358263,0.3702185792349727,0.6394246994883145
6244,6309,F,중년층,대구,1,0,0,1,감소,0.46091329712331525,0.536757403466421,0.00232929941026374,0.6922110552763819,0.7304541780925862
6245,6310,M,중년층,경기,0,7,0,1,증가,0.16077990561157468,0.6453021752957836,0.1939179190926417,0.4939613526570048,0.7071032703753766
6246,6311,M,중년층,대구,0,0,0,1,감소,0.9684524931442352,0.028008807264540518,0.003538699591224323,0.3538102643856921,0.2944414106821048
6247,6312,M,중년층,서울,4,8,0,5,감소,0.8121093464497118,0.18789065355028817,0.0,0.5368663594470046,0.534581328095782
6248,6313,F,중년층,서울,0,0,1,0,감소,0.704655350467939,0.295344649532061,0.0,0.2598870056497175,0.369042498436702
6249,6314,F,중년층,부산,0,9,0,5,감소,0.770677561609613,0.22932243839038696,0.0,0.5067624683009299,0.5842361024262414
6250,6315,F,중년층,서울,2,0,0,0,감소,0.6435239970274722,0.32991409779632414,0.02656190517620366,0.6134122287968442,0.5704031816551656
6251,6316,F,중년층,경기,1,0,0,2,증가,0.37747543607285067,0.6225245639271494,0.0,0.4731543624161073,0.6493947018571884
6252,6317,F,중년층,경남,16,0,0,2,증가,0.16376871358429343,0.8229364193821398,0.013294867033566738,0.4271844660194174,0.4509340156483181
6253,6318,F,중년층,세종,1,6,1,7,감소,0.5383695272907548,0.46163047270924523,0.0,0.3165829145728643,0.4000482046354477
6254,6319,F,중년층,경기,0,24,0,0,증가,0.6291437121134945,0.37085628788650554,0.0,0.2405589123867069,0.2169145470168959
6255,6320,F,중년층,서울,0,44,0,0,감소,0.9209668842420049,0.07903311575799508,0.0,0.3169550173010381,0.3569777634638103
6256,6321,F,중년층,경기,0,16,0,2,증가,0.10359433624006602,0.8956817474529961,0.0007239163069378724,0.5878136200716846,0.5051652929511317
6257,6322,F,중년층,충북,0,0,0,0,증가,0.9798079860590142,0.020192013940985812,0.0,0.252021563342318,0.2630934454589661
6258,6323,F,중년층,대전,0,0,1,0,감소,0.13902074722950095,0.8451538144922891,0.015825438278209935,0.5753575357535754,0.4845298062973787
6259,6324,F,중년층,경기,0,2,0,1,감소,0.9310635516031176,0.06893644839688236,0.0,0.3715872281351226,0.3176544170995168
6260,6325,F,중년층,광주,1,0,0,5,증가,0.2196228460091371,0.7767765185301417,0.003600635460721168,0.3888888888888889,0.4437797779339513
6261,6326,M,중년층,경기,0,2,1,1,감소,0.7640534945693299,0.2359465054306701,0.0,0.2735775526110678,0.2945422820388506
6262,6327,F,중년층,서울,0,47,0,2,증가,0.9427583587613156,0.05724164123868438,0.0,0.1228269085411942,0.1421278179131686
6263,6328,F,중년층,경기,0,0,0,0,증가,0.9105878351983945,0.08941216480160558,0.0,0.261574074074074,0.2766890450753979
6264,6329,F,중년층,서울,0,0,0,0,감소,0.3346660460316225,0.6653339539683775,0.0,0.0777777777777777,0.0382503343370426
6265,6330,M,중년층,경북,0,241,0,11,증가,0.47459240220226717,0.5254075977977328,0.0,0.2473498233215547,0.1174628675682761
6266,6331,M,중년층,서울,0,0,1,1,증가,0.44239416321254815,0.5005012371948723,0.05710459959257955,0.3202511773940345,0.4498980734342858
6267,6332,F,중년층,경기,0,0,0,0,감소,0.9471405218703883,0.05285947812961169,0.0,0.2806273844849512,0.3595084260176328
6268,6333,F,중년층,서울,7,0,0,0,증가,0.2282403258692343,0.49386829966277945,0.27789137446798623,0.2705479452054795,0.2341738158345403
6269,6334,F,중년층,전북,0,24,0,1,감소,0.6544203658984645,0.3455796341015355,0.0,0.1599402092675635,0.3378258292151344
6270,6335,F,중년층,경기,0,0,0,1,감소,0.6618165157383068,0.32503200812538613,0.01315147613630703,0.4119278779472954,0.450141322418742
6271,6336,F,중년층,서울,0,38,0,0,감소,0.8962211731429831,0.10377882685701692,0.0,0.5064285714285715,0.5503217650801463
6272,6337,F,중년층,경북,0,0,0,2,감소,0.8966033080083653,0.10339669199163475,0.0,0.3414634146341463,0.3442806438296198
6273,6339,F,중년층,대구,0,0,0,0,감소,0.3520044638661382,0.6479955361338618,0.0,0.3849347568208778,0.2119540506283027
6274,6340,F,중년층,경기,0,0,0,12,감소,0.8789421881170029,0.1210578118829971,0.0,0.0675675675675675,0.1748563433522015
6275,6341,F,중년층,부산,0,0,0,0,증가,0.3860545468526981,0.5648373908078209,0.04910806233948104,0.4876957494407158,0.484825834151157
6276,6342,F,중년층,대구,0,0,0,0,감소,0.8345579846472946,0.16544201535270536,0.0,0.3312645461598138,0.2866571068448281
6277,6343,F,중년층,서울,0,0,0,7,감소,0.23563647430005216,0.7643635256999478,0.0,0.2608695652173913,0.2564237448140511
6278,6344,F,중년층,부산,0,0,0,1,증가,0.4105723612616777,0.5894276387383224,0.0,0.267680608365019,0.4463600603505165
6279,6346,F,중년층,경기,0,12,1,0,감소,0.7171161280194042,0.28288387198059584,0.0,0.289875173370319,0.2810521547881724
6280,6347,F,중년층,부산,20,0,0,1,감소,0.5547575762454878,0.4452424237545122,0.0,0.6298507462686567,0.7484315449113019
6281,6348,F,중년층,부산,0,53,0,2,증가,0.7887144256284309,0.21128557437156914,0.0,0.3159437280187573,0.3685140523605242
6282,6349,F,중년층,경기,0,0,1,0,증가,0.8851233607398353,0.11487663926016468,0.0,0.0165061898211829,0.0038020332650007
6283,6350,F,중년층,전남,0,0,1,0,증가,0.7107160252636683,0.2892839747363317,0.0,0.2959479015918958,0.3027968198045198
6284,6351,F,중년층,서울,0,0,0,1,증가,0.9306339474480764,0.06936605255192359,0.0,0.335750139431121,0.3864309903783978
6285,6352,F,중년층,서울,0,0,0,2,감소,0.3266043889783003,0.6452155384539326,0.028180072567766987,0.3493975903614458,0.4088544997707309
6286,6353,F,중년층,부산,0,6,1,0,증가,0.4818988667883161,0.5181011332116838,0.0,0.2906976744186046,0.2616412146005338
6287,6354,F,중년층,경기,0,12,0,2,증가,0.5832814445536046,0.4167185554463954,0.0,0.3436041083099906,0.3825880499165578
6288,6355,M,중년층,서울,0,2,0,1,감소,0.04036309197199693,0.7155606793178967,0.2440762287101064,0.6179344033496161,0.4392774800015118
6289,6356,F,중년층,서울,0,0,0,2,증가,0.5581186898281983,0.4401537446501897,0.0017275655216119315,0.4198581560283688,0.5983831202090442
6290,6357,F,중년층,경남,0,0,1,0,감소,0.46033253732504853,0.521136109123837,0.01853135355111448,0.1545866364665911,0.1961928753484197
6291,6358,F,중년층,서울,9,0,0,1,감소,0.30750815390178826,0.6908197599386832,0.0016720861595286218,0.3514246947082768,0.3837545072261266
6292,6359,F,중년층,서울,2,0,1,1,증가,0.6945352555345564,0.29497881144351634,0.010485933021927189,0.2789432789432789,0.3675677534477333
6293,6360,F,중년층,경기,3,0,0,0,증가,0.11731453817289854,0.8815030992587404,0.001182362568361126,0.3428886438809261,0.4197827151586304
6294,6361,F,중년층,서울,14,0,0,0,감소,0.842721800087649,0.15217014891671335,0.0051080509956377244,0.3449550977284733,0.441123294467614
6295,6362,F,중년층,경기,0,6,1,5,감소,0.2831492291071713,0.6260190751085994,0.09083169578422925,0.6444444444444445,0.4323168383463106
6296,6363,F,중년층,전북,1,0,0,0,증가,0.7218106616366774,0.2781893383633226,0.0,0.2226680040120361,0.3222430524234202
6297,6364,M,중년층,경기,7,52,1,1,감소,0.7454677415151352,0.2523860072302387,0.0021462512546262117,0.2855340622371741,0.2738726979538998
6298,6365,F,중년층,서울,0,0,0,0,감소,0.5414481536607839,0.4585518463392161,0.0,0.4619883040935672,0.5568502374370969
6299,6366,F,중년층,전북,0,0,1,1,감소,0.9861467532597015,0.013853246740298494,0.0,0.3238520926452661,0.3319189070468297
6300,6367,F,중년층,대전,0,40,1,4,감소,0.6360423996399657,0.3639576003600344,0.0,0.2824267782426778,0.4009450000586228
6301,6368,F,중년층,부산,0,0,0,1,증가,0.34419691244916684,0.6544309043380394,0.0013721832127937374,0.3459214501510574,0.3481810949190412
6302,6369,F,중년층,인천,0,0,0,2,증가,0.7173460169371227,0.28265398306287726,0.0,0.3826879271070615,0.4173292693212695
6303,6370,F,중년층,경기,0,39,0,2,증가,0.36546887880715306,0.6345311211928469,0.0,0.2241630276564774,0.285440056692175
6304,6371,F,중년층,인천,0,0,0,1,감소,0.6911423872269989,0.30885761277300106,0.0,0.3740974729241877,0.4120391817394659
6305,6372,F,중년층,부산,0,61,0,0,증가,0.7473676514101997,0.24503267106853524,0.007599677521265036,0.3155497722836695,0.3242284441114365
6306,6373,F,중년층,서울,0,0,0,0,증가,0.7264824675755244,0.18742947432988827,0.08608805809458737,0.2866568914956012,0.3619964070393219
6307,6374,F,중년층,경기,0,12,1,0,감소,0.4395336581383241,0.4218969680201253,0.13856937384155057,0.4521900061690315,0.6175891373790059
6308,6375,F,중년층,전북,0,0,0,6,감소,0.15806231612700883,0.8408608016890265,0.0010768821839646004,0.590443686006826,0.562935854138759
6309,6376,F,중년층,부산,0,0,0,9,증가,0.23967958567733333,0.34612197664100464,0.41419843768166204,0.2695791156100159,0.5063648428463141
6310,6377,F,중년층,서울,3,0,0,0,증가,0.7537342485079945,0.2462657514920055,0.0,0.2312365975696926,0.2896393133031273
6311,6378,F,중년층,경기,0,0,0,0,증가,0.9072431890544127,0.09275681094558726,0.0,0.2258675078864353,0.2417997198864277
6312,6379,M,중년층,경기,0,0,0,2,감소,0.38839777652907176,0.6116022234709282,0.0,0.5310262529832935,0.4954570471942603
6313,6380,F,중년층,경남,1,0,0,5,증가,0.47128363451078015,0.5195409668388308,0.009175398650389108,0.3118971061093247,0.4345792196022615
6314,6381,F,중년층,충남,0,10,1,7,감소,0.878582823912481,0.12141717608751905,0.0,0.1304,0.1895940590511503
6315,6382,F,중년층,인천,0,7,0,0,증가,0.08289239952285432,0.8999334093709455,0.017174191106200252,0.5782918149466192,0.6336029799129813
6316,6383,F,중년층,경기,0,2,1,0,감소,0.8237778769094783,0.17622212309052163,0.0,0.2511682242990654,0.2843992808696633
6317,6384,F,중년층,경북,0,0,0,5,증가,0.20419377906498526,0.7433246006650779,0.05248162026993681,0.2259036144578313,0.2894331170309972
6318,6385,F,중년층,경기,0,0,0,1,감소,0.8301593594820285,0.16984064051797157,0.0,0.3382254836557705,0.3861958077550469
6319,6386,F,중년층,서울,0,0,0,13,감소,0.5359966293232593,0.4640033706767407,0.0,0.3932038834951456,0.3892368348205562
6320,6387,F,중년층,서울,9,0,0,0,증가,0.3005967290987068,0.6597957388396213,0.03960753206167185,0.3592233009708738,0.3301192787916546
6321,6388,F,중년층,서울,0,0,0,5,증가,0.263166492738009,0.6287561219134958,0.1080773853484951,0.189873417721519,0.2112617826347008
