고객번호,가공식품_방문지수,신선식품_방문지수,일상용품_방문지수,의약품/의료기기_방문지수,교육/문화용품_방문지수,외식_방문지수,기타_방문지수,디지털/가전_방문지수,가구/인테리어_방문지수,의류_방문지수,전문스포츠/레저_방문지수,패션잡화_방문지수,유아동_방문지수,명품_방문지수
06160,2.0,2.6,3.2,0.0,0.19999999999999996,1.2000000000000002,0.0,0.4,0.4,0.8,2.4000000000000004,4.0,1.8,1.8
06161,0.0,-0.6000000000000001,0.0,1.8,-0.6000000000000003,-0.19999999999999996,0.0,0.0,2.2,0.4,-0.3999999999999999,4.2,1.8,0.0
06162,5.8,2.0,3.4000000000000004,4.2,0.0,1.4000000000000001,0.0,1.6,0.4,2.0,0.0,1.2000000000000002,0.6000000000000001,0.4
06163,0.0,1.8,0.19999999999999996,0.0,-1.0000000000000002,0.4,0.0,0.19999999999999996,-0.20000000000000018,1.6,1.2000000000000002,5.6000000000000005,0.6000000000000001,0.0
06164,-1.8000000000000003,-0.6000000000000001,0.19999999999999996,-0.19999999999999996,0.0,0.3999999999999999,0.0,0.0,1.8,4.6000000000000005,0.8,1.8,0.6000000000000001,1.2000000000000002
06165,0.8,-0.19999999999999996,0.19999999999999996,0.0,-0.6000000000000001,2.2,0.0,0.8,-0.6000000000000001,0.0,0.0,0.8,1.8,1.4000000000000001
06166,0.8,0.4,0.19999999999999996,2.2,0.0,0.4,0.0,0.4,0.0,-0.6000000000000001,0.0,0.19999999999999996,0.0,0.0
06167,-0.6000000000000001,-0.19999999999999996,-0.19999999999999996,1.4000000000000001,-2.5999999999999996,1.2000000000000002,0.0,0.0,-1.4000000000000004,3.2,1.4000000000000001,-1.0000000000000002,0.19999999999999996,0.0
06168,1.8,3.4000000000000004,2.8000000000000003,0.0,1.6,2.2,0.0,0.4,-0.6000000000000001,0.0,0.0,0.19999999999999996,1.0,3.8
06169,0.19999999999999996,-0.8,-0.3999999999999999,0.0,0.0,0.19999999999999996,0.0,1.0,1.6,-0.19999999999999996,1.8,2.0,0.6000000000000001,2.8000000000000003
06170,-0.19999999999999996,0.8,-0.19999999999999996,2.0,-1.0000000000000002,0.6000000000000001,0.8,-0.6000000000000001,-1.0000000000000002,2.2,0.19999999999999973,1.2000000000000002,-0.8,0.0
06171,0.4,0.8,1.8,1.4000000000000001,-0.8,3.2,0.0,0.4,-0.6000000000000001,1.4000000000000001,1.6,2.2,3.4000000000000004,0.0
06172,1.0,0.0,0.4,1.8,-0.8,2.4000000000000004,0.8,-0.6000000000000001,0.19999999999999973,3.4000000000000004,2.0,2.0,0.8,0.0
06173,1.4000000000000001,2.2,0.19999999999999996,0.0,0.4,4.4,0.0,0.4,0.4,2.6,0.0,0.3999999999999999,0.0,0.0
06174,1.8,1.2000000000000002,1.8,1.2000000000000002,1.6,2.2,1.4000000000000001,0.0,3.6,-0.3999999999999999,3.0,2.6,1.6,0.4
06175,0.4,-0.19999999999999996,0.19999999999999996,2.0,2.0,1.2000000000000002,0.4,0.4,1.6,2.6,1.0,2.4000000000000004,-0.3999999999999999,0.0
06176,0.6000000000000001,-1.6,1.2000000000000002,1.4000000000000001,5.2,1.6,0.0,4.800000000000001,5.4,0.19999999999999996,0.0,4.0,2.6,3.6
06177,1.4000000000000001,0.8,2.4000000000000004,3.2,0.8,1.8,0.0,0.4,0.0,1.6,0.0,0.6000000000000001,2.4000000000000004,1.6
06178,0.0,0.8,1.8,3.4000000000000004,-0.8,0.8,0.6000000000000001,0.8,0.4,0.8,0.0,2.0,2.2,0.0
06179,0.8,0.4,2.2,0.0,0.4,2.8000000000000003,0.0,0.0,1.0,5.4,1.4000000000000001,3.8000000000000007,0.0,0.4
06180,0.0,0.0,0.0,3.6,-0.20000000000000018,-0.19999999999999996,0.4,0.6000000000000001,-0.6000000000000003,1.4000000000000001,1.4000000000000001,1.0,-0.6000000000000003,0.0
06181,1.2000000000000002,-0.19999999999999996,0.19999999999999996,0.0,4.800000000000001,1.4000000000000001,0.0,2.0,0.4,3.4000000000000004,3.4000000000000004,3.2,-0.19999999999999996,1.0
06182,1.4000000000000001,1.0,1.2000000000000002,2.2,0.0,2.8000000000000003,0.0,0.0,0.0,2.0,0.0,2.6,0.19999999999999996,0.0
06183,1.8,1.4000000000000001,1.8,2.8000000000000003,3.4000000000000004,1.4000000000000001,0.0,3.0,3.8,0.8,3.2,3.2,2.8000000000000003,4.6000000000000005
06184,1.0,2.4000000000000004,1.8,2.2,2.2,0.8,0.0,-0.8,4.4,4.800000000000001,5.8,6.6,3.6,0.0
06185,0.4,0.4,2.2,0.0,1.6,-0.19999999999999996,1.8,0.19999999999999996,-1.8000000000000003,1.2000000000000002,1.2000000000000002,1.8,-0.6000000000000003,0.4
06186,1.0,0.0,1.4000000000000001,5.0,1.0,-1.0000000000000002,0.0,0.0,0.0,-0.3999999999999999,-0.19999999999999996,4.2,0.4,0.0
06187,1.2000000000000002,0.8,0.8,0.8,2.8000000000000003,0.4,2.8000000000000003,0.0,0.19999999999999996,1.4000000000000001,2.6,3.2,-0.19999999999999996,1.6
06188,-0.6000000000000001,0.19999999999999996,-0.6000000000000001,1.0,0.8000000000000003,1.6,4.0,0.0,-0.6000000000000003,0.6000000000000001,0.0,0.6000000000000001,2.2,0.0
06189,0.4,0.4,-0.19999999999999996,1.6,1.0,0.19999999999999996,1.0,0.0,2.0,1.0,2.6,3.6,1.2000000000000002,0.8
06190,0.4,0.0,2.8000000000000003,1.8,3.2,0.0,0.4,0.0,2.6,1.4000000000000001,1.6,-2.0,-0.19999999999999996,0.0
06191,1.4000000000000001,1.0,1.8,-1.2000000000000002,1.4000000000000001,1.8,0.0,0.0,-0.19999999999999996,3.4000000000000004,1.6,5.8,1.6,0.0
06192,1.0,1.2000000000000002,-1.4000000000000004,-0.19999999999999996,0.0,0.4,0.0,-0.6000000000000003,0.3999999999999999,2.0,1.4000000000000001,0.8,-0.19999999999999996,4.0
06193,0.4,0.4,-0.8,1.2000000000000002,0.19999999999999996,2.2,0.0,0.0,2.2,0.0,0.19999999999999996,1.2000000000000002,-0.6000000000000001,0.0
06194,0.8,0.4,1.8,0.0,0.0,1.6,0.0,0.4,1.6,4.0,0.4,-0.19999999999999996,4.800000000000001,0.0
06195,0.8,-0.19999999999999996,2.4000000000000004,1.0,0.4,-0.8,0.0,-0.6000000000000001,2.8000000000000003,0.3999999999999999,4.800000000000001,1.2000000000000002,-0.8,0.4
06196,-0.8,1.2000000000000002,1.2000000000000002,0.0,0.0,2.2,0.0,1.4000000000000001,0.4,0.8,0.4,1.8,4.800000000000001,2.6
06197,-0.6000000000000001,-0.6000000000000001,-0.19999999999999996,1.2000000000000002,1.4000000000000001,2.6,1.6,-0.6000000000000001,3.6,0.19999999999999996,-0.19999999999999996,1.0,1.0,0.0
06198,0.8,1.4000000000000001,-1.6,-0.6000000000000001,0.0,0.6000000000000001,0.0,0.0,1.0,-1.0000000000000002,0.4,-1.2000000000000002,0.0,-3.0
06199,0.0,-0.3999999999999999,0.8,-0.3999999999999999,-1.2000000000000002,0.6000000000000001,0.0,0.0,-0.6000000000000001,3.8000000000000007,0.8,2.4000000000000004,0.6000000000000001,0.0
06200,3.6,4.2,4.4,-0.6000000000000001,7.600000000000001,7.800000000000001,1.0,1.0,3.4000000000000004,7.800000000000001,-0.6000000000000001,5.2,-1.0000000000000002,0.0
06201,1.0,1.2000000000000002,0.4,0.4,3.2,0.19999999999999996,0.0,0.4,1.8,0.6000000000000001,4.6000000000000005,0.4,1.0,0.0
06202,0.8,1.4000000000000001,0.4,0.4,1.4000000000000001,0.8,0.0,1.2000000000000002,1.6,0.6000000000000001,4.2,-1.8000000000000003,0.8,4.800000000000001
06203,1.2000000000000002,1.4000000000000001,0.8,1.2000000000000002,0.19999999999999973,1.8,0.0,2.2,2.8000000000000003,1.8,0.4,5.4,2.2,0.0
06204,0.0,1.4000000000000001,1.4000000000000001,1.2000000000000002,0.6000000000000001,0.4,0.0,0.4,0.0,2.6,1.8,1.6,0.8,0.0
06205,1.0,-0.19999999999999996,0.6000000000000001,0.0,-0.6000000000000001,1.4000000000000001,0.19999999999999996,0.0,0.4,-1.4000000000000004,0.8,-1.4000000000000004,0.6000000000000001,1.6
06206,1.4000000000000001,0.4,0.8,0.8,0.4,0.8,0.0,0.8,1.2000000000000002,1.6,0.4,-0.3999999999999999,1.6,0.0
06207,-0.8,2.8000000000000003,3.4000000000000004,0.0,2.8000000000000003,-0.3999999999999999,0.0,0.4,0.0,3.8000000000000007,0.4,-0.6000000000000003,0.8,0.8
06208,1.4000000000000001,1.8,1.2000000000000002,-0.19999999999999996,2.0,-0.3999999999999999,0.0,0.0,0.0,3.2,0.0,3.4000000000000004,4.2,0.6000000000000001
06209,0.8,-0.19999999999999996,-0.19999999999999996,2.8000000000000003,3.6,0.0,0.0,0.0,0.0,1.2000000000000002,0.4,0.4,1.4000000000000001,0.0
06210,0.19999999999999996,-0.19999999999999996,0.19999999999999996,0.4,0.0,0.6000000000000001,0.0,0.0,0.0,3.4000000000000004,0.4,1.2000000000000002,0.4,2.0
06211,-0.19999999999999996,1.4000000000000001,-0.19999999999999996,1.4000000000000001,2.6,0.3999999999999999,2.2,0.4,1.6,1.0,0.8,-2.0,1.2000000000000002,0.0
06212,2.4000000000000004,1.4000000000000001,-0.6000000000000001,3.0,2.2,1.8,0.0,-0.19999999999999996,2.0,-0.20000000000000018,1.2000000000000002,3.4000000000000004,0.0,0.0
06213,0.4,0.4,-0.6000000000000001,1.6,2.8000000000000003,1.8,1.4000000000000001,0.4,-2.4000000000000004,-1.6,1.8,1.0,0.19999999999999996,0.0
06214,0.8,0.4,1.4000000000000001,1.8,1.8,1.2000000000000002,0.0,0.8,-0.6000000000000003,1.8,0.0,2.6,0.0,0.19999999999999996
06215,0.8,0.4,1.4000000000000001,-0.19999999999999996,2.4000000000000004,0.8,0.4,0.0,2.2,1.6,2.8000000000000003,3.4000000000000004,0.4,0.0
06216,4.0,4.4,0.8,1.8,2.4000000000000004,1.4000000000000001,-0.6000000000000001,2.6,2.0,-0.8,6.2,1.8,-0.3999999999999999,2.6000000000000005
06217,1.2000000000000002,2.4000000000000004,3.2,0.0,0.0,0.8,0.0,0.8,0.4,1.4000000000000001,0.0,1.8,0.0,2.0
06218,-1.4000000000000004,-0.19999999999999996,1.2000000000000002,0.0,-0.20000000000000018,1.2000000000000002,-0.6000000000000001,1.6,0.0,2.0,1.4000000000000001,2.2,0.0,0.0
06219,0.0,0.4,1.8,0.8,-0.19999999999999996,1.4000000000000001,0.0,0.0,-1.8000000000000003,1.2000000000000002,0.8,1.6,7.200000000000001,0.0
06220,1.4000000000000001,1.4000000000000001,1.2000000000000002,0.0,1.0,4.800000000000001,0.0,1.0,2.2,3.4000000000000004,1.4000000000000001,2.2,-0.8,1.2000000000000002
06221,2.4000000000000004,0.4,3.4000000000000004,0.0,3.8000000000000007,-0.6000000000000003,0.4,0.4,0.19999999999999996,-0.19999999999999996,1.8,2.2,4.0,2.4000000000000004
06222,0.4,0.4,0.8,0.0,0.0,0.8,0.0,4.2,1.2000000000000002,1.0,0.4,2.4000000000000004,-0.6000000000000001,0.8
06223,-0.6000000000000001,-0.6000000000000001,-0.19999999999999996,0.0,4.2,0.6000000000000001,0.4,0.8,-0.6000000000000003,3.2,0.4,0.6000000000000001,0.0,0.0
06224,-0.3999999999999999,-0.3999999999999999,0.6000000000000001,0.0,1.4000000000000001,-1.6,0.0,-1.2000000000000002,2.4000000000000004,0.8,0.0,0.0,1.2000000000000002,0.0
06225,1.4000000000000001,1.0,1.8,3.4000000000000004,2.4000000000000004,2.2,2.4000000000000004,0.0,0.4,3.0,1.6,2.2,2.4000000000000004,0.0
06226,0.8,2.2,0.8,1.6,2.8000000000000003,-0.3999999999999999,0.0,1.6,0.8,-0.3999999999999999,0.6000000000000001,1.4000000000000001,2.2,2.4000000000000004
06227,0.8,1.4000000000000001,1.4000000000000001,1.0,3.8000000000000007,3.2,3.0000000000000004,0.0,4.2,0.19999999999999996,2.4000000000000004,2.8000000000000003,0.8,0.0
06228,-0.3999999999999999,-1.2000000000000002,-0.8,0.4,0.0,2.4000000000000004,0.0,1.2000000000000002,1.6,-0.3999999999999999,3.0,2.2,-0.3999999999999999,1.2000000000000002
06229,1.6,2.6,2.0,0.0,-0.19999999999999996,1.2000000000000002,0.0,0.8,3.4000000000000004,2.2,0.4,1.8,3.0,0.0
06230,1.2000000000000002,0.0,0.4,0.0,0.4,1.4000000000000001,0.0,1.8,1.2000000000000002,-0.19999999999999996,0.4,0.4,-0.3999999999999999,1.4000000000000001
06231,0.4,2.2,0.8,0.0,1.2000000000000002,0.8,0.0,1.8,0.19999999999999996,1.2000000000000002,1.4000000000000001,3.4000000000000004,-0.3999999999999999,0.0
06232,0.4,0.4,-0.19999999999999996,1.6,0.3999999999999999,1.6,1.4000000000000001,0.4,-0.3999999999999999,0.6000000000000001,3.4000000000000004,-1.0000000000000002,1.0,0.0
06233,1.4000000000000001,-0.19999999999999996,1.2000000000000002,0.0,0.4,2.0,0.0,0.0,0.0,1.8,0.0,0.8,0.4,0.0
06234,-0.6000000000000001,0.4,0.8,3.4000000000000004,4.800000000000001,3.2,2.8000000000000003,0.0,1.4000000000000001,2.2,2.2,0.8000000000000003,0.19999999999999996,0.0
06235,-0.19999999999999996,-1.4000000000000004,0.19999999999999996,2.0,0.4,2.8000000000000003,0.0,0.4,5.2,2.0,1.0,-0.19999999999999996,0.4,0.0
06236,-1.8000000000000003,0.0,-1.0000000000000002,0.0,0.0,-0.19999999999999996,0.4,0.6000000000000001,1.8,0.6000000000000001,3.4000000000000004,3.4000000000000004,-0.6000000000000003,2.0
06237,0.0,1.4000000000000001,1.6,0.0,3.0,-0.3999999999999999,2.4000000000000004,-0.19999999999999996,1.4000000000000001,0.0,-0.19999999999999996,0.8,1.4000000000000001,0.0
06238,1.2000000000000002,2.2,2.2,0.0,1.2000000000000002,2.2,0.0,1.0,0.4,0.19999999999999996,2.0,2.8000000000000003,-0.3999999999999999,0.8
06239,1.2000000000000002,1.0,0.8,0.8,0.6000000000000001,1.8,0.4,0.0,0.4,4.0,0.8,-0.3999999999999999,-1.8000000000000003,0.0
06240,-0.6000000000000001,0.0,-0.19999999999999996,0.6000000000000001,0.19999999999999996,1.4000000000000001,0.0,1.0,-1.4000000000000004,0.19999999999999996,5.2,1.0,-2.0,0.0
06241,1.8,0.8,-0.19999999999999996,0.0,0.8,1.2000000000000002,0.0,0.0,0.0,0.8,0.0,5.2,0.4,0.0
06242,1.8,0.8,0.3999999999999999,0.8,0.4,0.6000000000000001,0.0,1.0,0.4,-0.3999999999999999,0.8,1.8,-0.8,0.0
06243,-0.19999999999999996,0.4,0.8,1.6,-0.6000000000000003,1.6,0.0,2.2,0.4,4.800000000000001,4.2,3.0,0.0,1.6
06244,1.0,2.8000000000000003,2.4000000000000004,2.4000000000000004,3.8000000000000007,3.2,4.800000000000001,-0.6000000000000001,-2.4000000000000004,3.2,1.2000000000000002,4.4,3.8000000000000007,0.0
06245,0.4,1.4000000000000001,2.4000000000000004,0.8,2.4000000000000004,2.4000000000000004,0.0,0.0,0.0,4.0,3.6,2.2,4.0,2.4000000000000004
06246,0.4,0.4,-0.19999999999999996,1.0,1.6,0.0,0.0,0.4,0.0,1.0,0.8,1.0,-0.3999999999999999,0.0
06247,0.8,0.8,0.8,-0.19999999999999996,0.4,-0.19999999999999996,0.0,0.19999999999999996,1.2000000000000002,1.2000000000000002,2.0,2.2,-0.3999999999999999,0.8
06248,1.4000000000000001,2.4000000000000004,0.8,1.4000000000000001,0.4,1.2000000000000002,1.0,1.4000000000000001,0.0,4.2,-0.6000000000000001,0.4,0.8,0.0
06249,0.0,-0.6000000000000001,0.4,1.4000000000000001,0.0,0.4,0.0,0.0,0.0,2.4000000000000004,0.6000000000000001,1.6,0.0,0.0
06250,2.0,1.8,1.4000000000000001,4.2,2.4000000000000004,1.8,0.0,0.4,1.0,3.8000000000000007,0.4,5.6000000000000005,0.8,0.0
06251,5.2,4.6000000000000005,2.8000000000000003,0.8,0.4,3.2,0.0,0.8,3.0,1.2000000000000002,-0.6000000000000001,4.2,0.4,0.8
06252,-0.6000000000000001,-0.19999999999999996,-0.6000000000000001,0.4,1.2000000000000002,-0.8,0.0,0.8,2.2,0.19999999999999996,0.4,0.8,2.0,0.0
06253,0.4,0.4,2.4000000000000004,1.6,0.19999999999999973,1.8,1.6,0.0,2.8000000000000003,1.2000000000000002,3.8,3.4000000000000004,0.3999999999999999,0.0
06254,4.4,1.4000000000000001,0.8,0.8,0.0,1.4000000000000001,0.0,0.8,-0.6000000000000001,0.6000000000000001,0.4,3.2,1.6,0.8
06255,0.4,1.8,-1.4000000000000004,0.0,0.19999999999999996,1.8,-0.19999999999999996,0.4,-1.6,-0.6000000000000003,2.0,3.0,1.0,-0.6000000000000001
06256,0.8,0.6000000000000001,3.2,0.0,0.0,0.8,0.0,5.0,2.0,0.6000000000000001,0.0,-0.20000000000000018,-0.19999999999999996,1.6
06257,2.6,0.19999999999999996,1.2000000000000002,0.4,4.0,3.4000000000000004,0.0,-0.6000000000000001,0.4,-1.4000000000000004,0.0,1.6,-0.19999999999999996,0.0
06258,0.4,0.8,0.8,2.6,-1.4000000000000004,0.0,0.0,-0.3999999999999999,1.0,-0.19999999999999996,4.800000000000001,1.4000000000000001,0.4,3.2
06259,0.8,1.0,0.6000000000000001,0.0,2.8000000000000003,1.8,0.0,1.0,0.0,-0.8,0.4,2.0,3.0,1.2000000000000002
06260,-0.6000000000000001,-0.19999999999999996,0.19999999999999996,0.0,-0.8,-0.6000000000000001,0.0,-0.6000000000000001,0.0,1.0,0.8,1.0,1.0,0.0
06261,1.4000000000000001,-0.19999999999999996,1.4000000000000001,0.0,0.0,0.4,0.0,3.0000000000000004,2.8000000000000003,0.8,0.0,2.0,0.0,2.6
06262,0.4,0.8,0.4,0.4,0.0,1.2000000000000002,0.0,0.0,1.8,1.0,0.0,0.8,0.4,0.0
06263,-3.0,-2.0,-1.4000000000000004,1.8,-1.4000000000000004,1.8,0.0,0.4,0.0,1.4000000000000001,0.0,1.0,-3.2000000000000006,0.0
06264,3.8000000000000007,3.8000000000000007,2.8000000000000003,3.2,5.2,2.8000000000000003,0.0,-0.3999999999999999,4.4,0.0,-0.3999999999999999,-1.4000000000000004,1.8,0.8
06265,-0.3999999999999999,0.3999999999999999,-0.6000000000000003,0.0,0.0,-1.2000000000000002,0.0,2.0,2.8000000000000003,1.6,1.2000000000000002,-0.8,-0.3999999999999999,0.0
06266,0.8,1.4000000000000001,2.8000000000000003,-0.8,0.0,0.8,0.0,0.8,0.0,1.8,0.0,0.5999999999999996,0.6000000000000001,0.0
06267,1.6,0.8,0.8,1.0,0.0,-0.19999999999999996,0.0,-0.8,-0.20000000000000018,0.19999999999999996,1.0,0.19999999999999996,-0.6000000000000001,2.6
06268,4.4,2.2,3.4000000000000004,0.8,2.2,2.8000000000000003,1.4000000000000001,0.0,0.19999999999999996,3.8000000000000007,1.6,0.8,0.0,0.0
06269,0.8,0.19999999999999996,-1.4000000000000004,0.8,2.6,1.2000000000000002,0.0,0.4,0.0,1.2000000000000002,0.4,-0.19999999999999996,1.4000000000000001,0.0
06270,0.4,-0.6000000000000001,0.8,4.2,2.8000000000000003,0.4,-0.6000000000000001,0.4,-1.4000000000000004,2.0,0.0,0.8,0.0,0.0
06271,0.4,0.8,0.8,0.8,0.6000000000000001,-1.4000000000000004,3.2,0.0,0.4,4.0,2.0,2.6,0.19999999999999996,0.0
06272,1.4000000000000001,0.0,1.6,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.8,0.4,-0.8,0.0
06273,0.4,0.4,2.4000000000000004,2.8000000000000003,-1.8000000000000003,2.2,0.0,1.4000000000000001,1.4000000000000001,0.4,1.4000000000000001,0.6000000000000001,-0.8,2.0
06274,-0.19999999999999996,-0.19999999999999996,-0.19999999999999996,1.8,4.0,1.6,4.0,0.0,1.8,3.2,1.6,3.2,-1.6,0.0
06275,0.4,-0.19999999999999996,-0.19999999999999996,1.2000000000000002,-0.6000000000000001,-0.19999999999999996,0.4,0.0,0.8,0.3999999999999999,-0.20000000000000018,2.0,0.19999999999999996,0.0
06276,2.6,2.2,1.8,0.0,0.0,1.8,0.0,5.0,3.6,1.2000000000000002,0.6000000000000001,0.8,1.2000000000000002,2.4000000000000004
06277,0.4,0.4,0.19999999999999996,0.8,3.2,1.6,0.8,1.2000000000000002,1.4000000000000001,1.8,3.4000000000000004,0.4,0.0,1.4000000000000001
06278,-0.3999999999999999,-1.2000000000000002,1.2000000000000002,0.8,0.0,0.4,0.0,2.4000000000000004,0.0,0.8,0.8,1.2000000000000002,0.4,1.2000000000000002
06279,1.8,3.2,0.8,1.4000000000000001,0.6000000000000001,0.6000000000000001,0.0,0.6000000000000001,0.8,0.6000000000000001,-0.19999999999999996,-0.19999999999999996,0.8,2.0
06280,-0.6000000000000001,1.2000000000000002,2.4000000000000004,1.0,0.19999999999999996,3.2,0.0,0.0,3.4000000000000004,1.8,0.0,0.8,0.19999999999999996,3.4000000000000004
06281,0.0,0.4,0.19999999999999996,0.6000000000000001,2.0,1.2000000000000002,0.0,0.19999999999999996,-2.0,4.0,0.4,0.19999999999999996,0.8,0.4
06282,0.8,0.4,0.4,1.0,1.0,-0.19999999999999996,0.0,2.4000000000000004,0.19999999999999996,0.4,1.0,0.6000000000000001,2.0,1.6
06283,1.2000000000000002,0.8,2.2,0.8,0.0,1.4000000000000001,0.0,2.6,2.6,-0.8,1.2000000000000002,0.19999999999999996,-0.6000000000000001,0.0
06284,1.0,0.4,1.8,2.0,2.0,1.8,-0.8,0.4,0.0,2.8000000000000003,0.0,1.2000000000000002,2.0,0.0
06285,0.8,2.2,-0.19999999999999996,-0.3999999999999999,0.19999999999999973,0.4,1.0,-0.8,0.5999999999999996,3.0,2.0,0.0,1.2000000000000002,0.0
06286,0.4,0.4,1.0,2.8000000000000003,1.2000000000000002,0.8,3.8000000000000007,0.0,0.4,3.2,0.6000000000000001,2.8000000000000003,1.8,0.0
06287,2.4000000000000004,1.8,0.4,0.0,0.0,0.6000000000000001,0.0,0.8,0.4,0.19999999999999996,0.0,1.2000000000000002,2.0,2.4000000000000004
06288,1.4000000000000001,0.4,0.8,0.0,0.0,4.6000000000000005,0.4,-0.3999999999999999,2.8000000000000003,1.2000000000000002,0.4,3.2,0.4,1.0
06289,0.4,1.2000000000000002,1.6,0.0,0.0,-0.8,0.0,1.8,2.6,0.0,0.4,4.800000000000001,0.4,0.0
06290,2.0,0.4,0.4,1.0,1.4000000000000001,1.4000000000000001,1.0,-1.2000000000000002,-1.0000000000000002,1.2000000000000002,0.0,2.8000000000000003,1.2000000000000002,2.2
06291,2.0,-0.3999999999999999,1.6,0.4,-0.6000000000000001,0.19999999999999996,0.0,0.19999999999999996,-1.0000000000000002,1.8,3.2,1.8,-1.4000000000000004,2.2
06292,0.4,0.4,1.8,2.8000000000000003,-1.4000000000000004,0.19999999999999996,0.4,0.0,-1.8000000000000003,-0.20000000000000018,4.2,1.2000000000000002,2.0,0.0
06293,1.0,2.8000000000000003,3.0000000000000004,0.0,0.0,-0.19999999999999996,0.0,1.0,0.8,0.8,0.0,1.6,0.0,0.4
06294,0.8,1.2000000000000002,-1.4000000000000004,1.8,0.4,0.4,0.0,0.4,0.0,-0.19999999999999996,0.6000000000000001,-0.19999999999999996,0.0,0.0
06295,1.4000000000000001,1.0,1.0,3.6,1.6,-0.3999999999999999,0.0,0.0,1.0,0.4,1.8,2.4000000000000004,1.2000000000000002,0.0
06296,0.8,0.19999999999999996,1.2000000000000002,0.6000000000000001,6.0,-1.4000000000000004,0.0,0.0,5.800000000000001,-0.3999999999999999,2.2,0.6000000000000001,1.6,0.0
06297,-0.8,0.19999999999999996,1.4000000000000001,0.0,0.4,1.0,0.0,1.2000000000000002,0.0,0.19999999999999973,0.0,0.8,-0.20000000000000018,0.8
06298,2.0,2.0,1.8,0.4,1.6,2.2,0.0,-0.19999999999999996,0.8,2.2,-0.6000000000000001,4.0,1.4000000000000001,3.0000000000000004
06299,0.6000000000000001,1.2000000000000002,0.8,0.0,1.0,-0.3999999999999999,2.0,-1.2000000000000002,-2.8000000000000007,-0.20000000000000018,0.0,1.0,0.19999999999999996,4.800000000000001
06300,0.4,0.4,0.8,0.19999999999999996,0.0,0.8,0.4,0.19999999999999996,-0.6000000000000001,2.6,-0.8,-2.0,3.6,4.4
06301,0.0,2.0,0.8,0.0,0.8,3.2,-0.6000000000000001,1.6,-2.8000000000000007,1.2000000000000002,2.2,-1.6,1.4000000000000001,-0.6000000000000001
06302,-0.19999999999999996,0.4,-0.19999999999999996,1.8,-0.6000000000000001,0.19999999999999996,0.0,0.4,0.0,1.0,0.8,-1.0000000000000002,0.4,-0.3999999999999999
06303,0.19999999999999996,0.19999999999999996,-0.19999999999999996,0.0,0.6000000000000001,0.19999999999999996,0.0,-0.8,2.0,0.8,2.8000000000000003,1.6,-0.8,-0.6000000000000003
06304,1.4000000000000001,0.8,0.8,2.2,0.8,1.2000000000000002,0.4,0.4,3.6,1.8,0.8,0.19999999999999996,2.2,3.8
06305,0.8,-0.19999999999999996,1.4000000000000001,0.4,1.2000000000000002,0.0,0.0,0.0,1.2000000000000002,0.8,0.4,0.4,0.8,0.0
06306,0.4,-0.6000000000000001,-0.19999999999999996,-0.8,0.4,1.2000000000000002,0.0,0.0,0.0,-0.19999999999999996,0.4,0.4,0.0,0.0
06307,0.4,0.0,1.2000000000000002,0.0,0.0,1.2000000000000002,-0.6000000000000001,0.8,0.4,0.19999999999999996,1.8,0.6000000000000001,0.0,0.0
06308,0.19999999999999996,1.2000000000000002,-0.3999999999999999,0.0,0.0,0.8,0.0,1.0,0.4,3.4000000000000004,0.8,4.800000000000001,-1.4000000000000004,3.0000000000000004
06309,-0.6000000000000001,-1.2000000000000002,0.4,0.0,0.0,-0.3999999999999999,1.4000000000000001,1.4000000000000001,1.2000000000000002,-0.19999999999999996,1.0,1.2000000000000002,0.19999999999999996,1.2000000000000002
06310,0.8,1.4000000000000001,1.4000000000000001,1.2000000000000002,1.6,-0.8,0.0,1.4000000000000001,-0.20000000000000018,0.8,1.6,2.0,0.19999999999999996,1.0
06311,-0.19999999999999996,0.6000000000000001,-2.0,-1.2000000000000002,-1.0000000000000002,0.4,0.0,0.4,0.4,0.6000000000000001,-0.19999999999999996,0.4,0.19999999999999996,0.8
06312,-0.19999999999999996,-0.6000000000000001,-0.19999999999999996,0.0,1.2000000000000002,0.19999999999999996,0.0,0.0,0.4,2.0,0.4,0.6000000000000001,0.6000000000000001,0.0
06313,0.4,-0.19999999999999996,-0.19999999999999996,0.19999999999999996,0.19999999999999996,0.4,0.0,0.0,0.0,0.3999999999999999,0.4,-0.7999999999999998,1.6,0.0
06314,0.4,-0.19999999999999996,0.8,2.2,5.0,3.6,0.0,-0.6000000000000001,-2.2,1.6,3.0,1.2000000000000002,0.6000000000000001,0.0
06315,1.2000000000000002,1.4000000000000001,-1.2000000000000002,2.6,0.0,0.8,0.0,2.2,0.0,0.8,0.0,2.2,0.0,-0.6000000000000001
06316,0.19999999999999996,0.19999999999999996,0.0,0.0,2.4000000000000004,-0.3999999999999999,0.0,0.4,3.0000000000000004,2.0,0.0,0.8000000000000003,1.6,0.0
06317,4.2,2.4000000000000004,1.8,0.0,0.8,2.4000000000000004,0.0,0.4,4.0,1.8,-1.2000000000000002,3.2,3.0,2.2
06318,-0.3999999999999999,0.0,-1.2000000000000002,0.4,-1.7999999999999998,1.0,-0.8,0.19999999999999996,-1.6,5.4,-0.3999999999999999,0.6000000000000001,-0.8,0.0
