고객번호,가공식품_방문지수,신선식품_방문지수,일상용품_방문지수,의약품/의료기기_방문지수,교육/문화용품_방문지수,외식_방문지수,기타_방문지수,디지털/가전_방문지수,가구/인테리어_방문지수,의류_방문지수,전문스포츠/레저_방문지수,패션잡화_방문지수,유아동_방문지수,명품_방문지수
05398,0.19999999999999996,-0.19999999999999996,0.8,0.0,0.0,0.19999999999999996,0.0,0.4,1.8,4.800000000000001,0.0,-0.19999999999999996,0.0,0.8
05399,0.4,0.4,0.4,3.4000000000000004,1.8,2.4000000000000004,0.0,0.0,-0.8,0.4,2.2,3.2,1.4000000000000001,0.0
05400,0.0,-0.19999999999999996,0.4,0.4,1.0,1.0,0.0,0.0,0.0,0.8,0.0,2.2,1.4000000000000001,0.0
05401,1.4000000000000001,1.4000000000000001,0.8,0.0,1.6,0.8,0.4,0.0,2.2,0.8,1.0,1.8,2.4000000000000004,0.0
05402,0.4,0.8,1.8,0.0,1.2000000000000002,0.4,0.4,-0.3999999999999999,0.4,1.8,0.0,1.6,-1.8000000000000003,0.0
05403,-0.6000000000000001,0.0,0.4,3.4000000000000004,1.2000000000000002,-0.3999999999999999,-0.6000000000000001,1.0,0.6000000000000001,1.2000000000000002,2.6,2.0,-0.20000000000000018,0.0
05404,1.8,0.19999999999999996,-0.3999999999999999,0.0,0.0,2.6,0.0,4.4,0.4,2.4000000000000004,0.4,2.2,0.8,0.4
05405,0.8,0.4,0.19999999999999996,1.8,2.6,3.4000000000000004,0.0,0.4,-0.6000000000000003,2.8000000000000003,0.4,5.4,0.8,0.4
05406,1.4000000000000001,0.0,0.8,-1.4000000000000004,-0.6000000000000001,-1.2000000000000002,0.0,0.0,-0.6000000000000003,0.8,0.4,2.2,0.0,0.0
05407,0.0,0.4,0.8,1.8,0.0,-0.8,0.0,0.0,0.6000000000000001,1.4000000000000001,0.19999999999999996,2.2,0.8,0.0
05408,0.19999999999999996,-1.2000000000000002,0.19999999999999996,0.0,1.6,3.4000000000000004,0.0,2.6,1.6,1.4000000000000001,-0.19999999999999996,2.2,-0.19999999999999996,0.4
05409,1.0,0.4,1.8,0.4,2.0,4.4,0.0,4.800000000000001,3.4000000000000004,2.2,1.4000000000000001,0.19999999999999996,3.0000000000000004,2.4000000000000004
05410,0.4,-0.6000000000000001,0.8,0.0,0.0,1.0,0.0,0.0,0.0,1.4000000000000001,0.0,3.0000000000000004,0.0,0.0
05411,-0.6000000000000001,0.4,1.8,1.2000000000000002,3.2,1.4000000000000001,0.0,0.0,2.2,0.3999999999999999,5.6000000000000005,-1.0000000000000002,0.8,0.0
05412,1.2000000000000002,1.4000000000000001,1.8,1.8,1.4000000000000001,0.4,2.2,0.0,2.2,2.8000000000000003,1.6,1.2000000000000002,3.8000000000000007,0.0
05413,0.4,-0.6000000000000001,-0.19999999999999996,1.8,1.0,0.8,0.0,0.0,-0.20000000000000018,1.4000000000000001,0.8,0.19999999999999996,1.6,0.4
05414,0.0,0.4,-0.19999999999999996,0.19999999999999996,0.19999999999999996,0.0,0.0,0.0,1.6,2.4000000000000004,2.0,2.8000000000000003,-0.19999999999999996,0.0
05415,0.8,-0.19999999999999996,0.4,0.0,-0.3999999999999999,-0.19999999999999996,0.0,1.6,0.4,0.6000000000000001,2.4000000000000004,0.6000000000000001,2.0,1.6
05416,0.4,-0.6000000000000001,1.2000000000000002,0.8,0.19999999999999996,0.8,0.4,0.0,0.4,1.8,1.2000000000000002,1.8,0.19999999999999996,0.0
05417,1.0,1.4000000000000001,0.4,1.0,3.4000000000000004,2.4000000000000004,0.4,0.0,2.2,-0.6000000000000001,2.0,-1.8000000000000003,-0.19999999999999996,0.6000000000000001
05418,1.0,0.8,1.2000000000000002,2.8000000000000003,-1.2000000000000002,1.4000000000000001,0.0,3.0,0.6000000000000001,3.0,0.6000000000000001,1.8,1.8,0.0
05419,0.8,0.8,2.8000000000000003,0.0,0.0,1.8,0.0,2.4000000000000004,1.6,-1.2000000000000002,1.0,0.4,0.4,0.8
05420,2.0,2.4000000000000004,3.0000000000000004,0.0,0.8,1.2000000000000002,0.0,5.800000000000001,0.0,2.8000000000000003,0.8,0.6000000000000001,0.6000000000000001,0.0
05421,0.4,-0.19999999999999996,-1.0000000000000002,-0.6000000000000003,-0.6000000000000003,1.4000000000000001,-0.19999999999999996,-1.0000000000000002,2.2,1.4000000000000001,0.0,2.2,0.0,3.6
05422,-0.19999999999999996,-0.19999999999999996,0.4,-0.3999999999999999,0.4,-0.3999999999999999,0.0,0.4,-0.19999999999999996,0.19999999999999996,0.0,-1.2000000000000002,0.8,0.0
05423,-0.6000000000000001,0.4,1.0,1.2000000000000002,-1.0000000000000002,0.6000000000000001,0.8,0.0,1.2000000000000002,2.8000000000000003,1.4000000000000001,5.2,1.2000000000000002,0.0
05424,0.4,0.4,1.4000000000000001,2.8000000000000003,1.4000000000000001,1.0,0.0,0.6000000000000001,4.4,3.2,0.8,3.2,3.6,2.0
05425,0.8,0.19999999999999996,0.8,1.4000000000000001,0.4,2.0,0.4,1.0,0.0,0.19999999999999996,2.0,2.4000000000000004,0.0,0.0
05426,3.8000000000000007,3.4000000000000004,1.4000000000000001,0.0,0.4,0.8,0.0,4.800000000000001,0.0,1.6,0.0,0.19999999999999996,3.2,-1.8000000000000003
05427,0.4,0.0,-0.19999999999999996,2.4000000000000004,1.8,0.19999999999999996,0.8,0.0,0.8000000000000003,1.2000000000000002,4.6000000000000005,1.6,0.6000000000000001,1.6
05428,0.8,0.4,0.6000000000000001,0.0,0.4,4.0,0.0,0.4,3.4000000000000004,1.4000000000000001,-0.6000000000000001,2.2,0.0,0.4
05429,0.4,-0.6000000000000001,-0.19999999999999996,0.6000000000000001,-0.20000000000000018,0.8,0.0,-0.19999999999999996,0.8,-0.20000000000000018,1.0,-1.8000000000000003,0.4,0.0
05430,0.8,-0.3999999999999999,-1.2000000000000002,0.8,-1.4000000000000004,0.4,0.0,-1.2000000000000002,-1.0000000000000002,0.19999999999999996,-0.6000000000000001,0.0,-0.3999999999999999,0.0
05431,-0.19999999999999996,0.4,-0.6000000000000001,0.6000000000000001,-0.19999999999999996,-0.3999999999999999,0.0,0.4,2.2,0.19999999999999996,1.2000000000000002,-1.4000000000000004,4.2,0.0
05432,3.4000000000000004,3.0000000000000004,3.8000000000000007,1.0,0.0,1.2000000000000002,0.0,0.0,2.0,2.8000000000000003,0.0,1.2000000000000002,3.8000000000000007,-0.19999999999999996
05433,0.4,0.4,2.0,0.0,2.4000000000000004,0.8,0.0,2.8000000000000003,0.0,0.4,0.0,-0.6000000000000001,-0.19999999999999996,0.0
05434,0.0,0.19999999999999996,-0.19999999999999996,-0.3999999999999999,0.0,0.0,0.0,-0.6000000000000001,0.0,2.2,2.2,1.6,-0.8,0.0
05435,1.4000000000000001,1.0,0.19999999999999996,0.0,0.0,1.2000000000000002,0.0,0.0,0.4,1.4000000000000001,0.0,1.4000000000000001,-1.4000000000000004,0.0
05436,-0.19999999999999996,-0.6000000000000001,-1.2000000000000002,-0.8,1.0,0.4,0.0,3.0000000000000004,-0.19999999999999996,-0.6000000000000001,1.4000000000000001,0.4,-0.19999999999999996,0.0
05437,0.4,-1.2000000000000002,0.19999999999999996,0.0,0.8,0.8,0.0,0.0,-1.8000000000000003,0.6000000000000001,0.8,0.19999999999999996,2.0,1.8
05438,0.0,-1.0000000000000002,0.4,2.6,0.4,2.8000000000000003,0.0,0.0,0.0,0.19999999999999996,0.4,0.8,0.0,0.0
05439,2.0,2.0,1.4000000000000001,2.4000000000000004,3.8000000000000007,4.800000000000001,0.8,-2.0,3.8,2.0,4.800000000000001,4.0,0.4,0.0
05440,2.0,0.4,1.4000000000000001,1.4000000000000001,0.8,0.19999999999999996,0.0,0.4,0.4,-1.4000000000000004,2.4000000000000004,0.8000000000000003,0.0,1.0
05441,0.4,0.4,1.0,0.4,1.6,0.0,1.4000000000000001,-0.6000000000000001,0.8,1.8,2.2,-0.19999999999999996,2.0,0.0
05442,0.19999999999999996,0.4,-0.3999999999999999,0.4,0.0,4.0,0.0,1.2000000000000002,1.6,-0.8,-1.8000000000000003,2.4000000000000004,2.8000000000000003,0.0
05443,0.0,0.4,0.8,3.4000000000000004,1.4000000000000001,0.0,0.0,0.4,1.6,1.8,-0.19999999999999996,-1.2000000000000002,0.4,0.4
05444,0.0,2.0,1.4000000000000001,0.8,2.4000000000000004,0.4,0.0,0.0,1.6,2.6,-0.6000000000000001,-0.19999999999999996,1.0,0.0
05445,1.4000000000000001,0.4,0.8,1.0,0.4,2.8000000000000003,0.0,0.4,1.4000000000000001,2.4000000000000004,0.0,1.0,0.0,0.8
05446,0.4,1.8,0.0,-0.8,-0.8,1.4000000000000001,0.0,0.0,1.2000000000000002,5.0,0.19999999999999996,3.2,1.4000000000000001,0.0
05447,0.8,-1.2000000000000002,1.4000000000000001,0.0,1.0,0.0,0.4,0.0,0.0,-2.4000000000000004,1.2000000000000002,-0.20000000000000018,-0.8,0.0
05448,0.4,0.4,1.4000000000000001,1.6,0.8,0.0,0.0,0.0,1.6,1.2000000000000002,1.2000000000000002,-0.3999999999999999,0.8,0.0
05449,2.4000000000000004,0.4,1.2000000000000002,0.4,0.0,1.8,0.0,0.4,0.0,-1.4000000000000004,0.0,0.6000000000000001,2.2,0.0
05450,1.2000000000000002,0.19999999999999996,0.3999999999999999,1.4000000000000001,-1.0000000000000002,0.8,0.0,0.0,0.4,1.2000000000000002,0.0,0.8,0.8,3.6
05451,0.0,0.0,1.4000000000000001,0.8,2.4000000000000004,0.4,0.0,0.4,0.0,3.8000000000000007,0.0,1.2000000000000002,1.2000000000000002,0.0
05452,0.8,-0.19999999999999996,-0.19999999999999996,2.8000000000000003,-1.8000000000000003,2.0,0.0,0.0,0.4,1.0,2.4000000000000004,1.8,2.4000000000000004,0.0
05453,-1.2000000000000002,-0.8,-2.4000000000000004,-0.19999999999999996,-2.0,-2.5999999999999996,0.8,0.0,-1.4000000000000004,-0.19999999999999996,1.4000000000000001,1.0,-2.4000000000000004,1.0
05454,1.2000000000000002,1.8,4.4,1.0,0.19999999999999996,-0.3999999999999999,0.19999999999999996,0.0,0.19999999999999996,1.6,-0.8,1.8,4.0,0.0
05455,0.4,-0.19999999999999996,-0.8,-1.2000000000000002,0.6000000000000001,0.0,0.0,0.4,1.0,-0.8,1.6,1.2000000000000002,0.19999999999999996,0.0
05456,-0.6000000000000001,0.4,-0.8,0.19999999999999996,-3.2000000000000006,-1.0000000000000002,1.2000000000000002,-1.8000000000000003,2.0,1.4000000000000001,-0.3999999999999999,1.6,0.19999999999999996,0.0
05457,0.8,0.19999999999999996,0.8,0.8,0.4,1.8,0.0,-1.0000000000000002,1.4000000000000001,2.4000000000000004,0.0,2.8000000000000003,0.0,4.4
05458,0.0,-0.19999999999999996,1.0,0.19999999999999996,1.8,1.2000000000000002,0.0,0.0,0.0,-0.19999999999999996,0.0,-0.8,1.6,0.0
05459,1.0,0.8,0.19999999999999996,1.0,3.0,1.2000000000000002,-0.3999999999999999,0.0,1.4000000000000001,3.8000000000000007,2.4000000000000004,2.4000000000000004,0.19999999999999996,0.8
05460,0.8,0.19999999999999996,0.8,0.0,1.2000000000000002,1.2000000000000002,0.0,0.8,-1.0000000000000002,4.0,-0.19999999999999996,0.8,1.6,-2.0
05461,0.4,0.0,0.19999999999999996,1.2000000000000002,0.19999999999999996,1.2000000000000002,0.4,0.4,0.8,3.4000000000000004,0.4,2.8000000000000003,2.4000000000000004,1.0
05462,-0.19999999999999996,0.0,-0.19999999999999996,0.0,0.0,1.4000000000000001,0.0,0.4,3.2,-0.19999999999999996,0.4,0.8,0.8,-1.8000000000000003
05463,-0.6000000000000001,-0.19999999999999996,-0.19999999999999996,0.0,-0.3999999999999999,1.4000000000000001,0.0,0.0,3.2,0.0,0.4,0.8,0.6000000000000001,0.0
05464,0.0,1.2000000000000002,1.6,1.0,0.0,2.0,0.0,1.0,0.0,2.6,0.0,0.0,0.0,0.0
05465,1.2000000000000002,1.2000000000000002,-0.3999999999999999,-0.6000000000000001,0.0,-1.0000000000000002,0.0,0.0,-0.6000000000000001,0.19999999999999996,2.4000000000000004,-1.2000000000000002,0.0,0.8
05466,2.4000000000000004,1.4000000000000001,1.4000000000000001,0.0,0.0,3.2,0.0,0.0,5.0,0.6000000000000001,1.0,1.4000000000000001,-0.8,-0.6000000000000001
05467,0.4,0.4,0.4,1.4000000000000001,0.8000000000000003,0.6000000000000001,0.0,-1.8000000000000003,1.8,2.2,0.8,0.4,0.0,0.0
05468,2.0,1.0,-0.19999999999999996,-0.6000000000000001,1.2000000000000002,0.8,0.0,-0.3999999999999999,1.0,1.6,0.0,0.8,0.0,6.2
05469,0.4,1.4000000000000001,1.8,2.4000000000000004,6.4,-0.19999999999999996,0.0,-0.8,2.0,2.4000000000000004,0.8,6.000000000000001,-0.19999999999999996,0.0
05470,1.4000000000000001,0.4,-0.6000000000000001,0.0,0.0,0.8,0.0,1.2000000000000002,1.6,0.19999999999999996,0.8,0.19999999999999996,0.4,0.8
05471,0.4,-0.6000000000000001,0.8,0.6000000000000001,0.8,0.8,0.0,0.4,0.0,1.8,1.0,1.8,0.4,0.0
05472,0.0,0.0,-1.2000000000000002,0.4,1.0,0.8000000000000003,0.8,0.0,0.6000000000000001,0.8,0.19999999999999996,-1.4000000000000004,0.19999999999999996,0.0
05473,0.8,0.19999999999999996,1.2000000000000002,2.0,0.0,0.4,1.4000000000000001,-1.2000000000000002,-0.6000000000000003,0.8,-1.2000000000000002,0.8,-1.6,0.0
05474,0.0,0.4,-0.19999999999999996,1.0,1.6,2.8000000000000003,0.0,0.0,-0.19999999999999996,2.4000000000000004,3.0000000000000004,3.4000000000000004,0.0,0.0
05475,1.2000000000000002,1.8,0.6000000000000001,0.0,2.0,1.6,0.0,2.0,-3.0,1.0,-1.8000000000000003,2.4000000000000004,0.0,0.19999999999999996
05476,1.4000000000000001,0.8,2.2,0.0,0.4,2.2,0.0,0.4,0.4,1.8,2.0,2.0,3.8,1.6
05477,2.0,0.4,0.4,0.19999999999999996,5.2,1.8,0.0,0.0,1.0,2.4000000000000004,0.4,3.2,2.2,0.0
05478,-0.6000000000000001,-1.2000000000000002,-0.6000000000000001,1.6,-1.8000000000000003,5.8,0.0,0.0,1.2000000000000002,3.8000000000000007,0.0,0.0,0.4,0.0
05479,-0.19999999999999996,0.19999999999999996,-0.8,1.0,3.2,2.2,1.2000000000000002,0.0,0.3999999999999999,6.2,1.4000000000000001,3.8000000000000007,3.2,0.0
05480,0.4,0.8,0.4,1.2000000000000002,1.4000000000000001,-1.2000000000000002,0.0,0.0,0.0,0.0,0.8,0.8,0.4,0.0
05481,0.4,2.6,1.4000000000000001,0.0,1.2000000000000002,2.4000000000000004,0.0,0.6000000000000001,1.8,0.4,0.0,1.2000000000000002,-1.2000000000000002,-1.0000000000000002
05482,0.4,1.4000000000000001,0.19999999999999996,3.2,1.2000000000000002,1.8,0.0,1.8,2.0,1.8,0.8,0.8,0.4,2.2
05483,2.8000000000000003,2.8000000000000003,2.8000000000000003,1.2000000000000002,1.4000000000000001,1.2000000000000002,-1.4000000000000004,0.0,0.0,0.8,0.4,4.6000000000000005,-1.0000000000000002,0.0
05484,0.19999999999999996,1.4000000000000001,2.4000000000000004,0.0,0.0,2.2,0.0,0.4,0.4,1.4000000000000001,0.4,1.2000000000000002,1.8,2.4000000000000004
05485,1.0,0.4,1.4000000000000001,2.8000000000000003,3.4000000000000004,1.4000000000000001,0.0,-0.19999999999999996,-1.0000000000000002,1.2000000000000002,-0.3999999999999999,0.6000000000000001,-0.8,1.0
05486,6.000000000000001,6.4,6.800000000000001,1.8,3.0000000000000004,0.0,0.0,0.0,5.2,1.2000000000000002,2.0,1.2000000000000002,1.4000000000000001,0.0
05487,1.0,-0.6000000000000001,1.4000000000000001,4.2,-0.19999999999999996,1.2000000000000002,-0.6000000000000001,1.0,3.6,2.2,1.0,0.19999999999999996,-0.6000000000000001,0.8
05488,0.8,0.4,-0.6000000000000001,-0.8,0.0,3.8000000000000007,0.0,0.0,0.0,3.2,-0.6000000000000001,1.4000000000000001,1.8,1.2000000000000002
05489,-1.4000000000000004,-0.8,1.4000000000000001,0.0,0.0,1.8,0.0,3.2,1.0,5.6000000000000005,0.4,1.8,0.19999999999999996,-1.8000000000000003
05490,1.4000000000000001,1.0,2.4000000000000004,0.0,0.0,1.8,0.4,0.0,0.0,1.8,2.0,3.0000000000000004,3.2,0.8
05491,0.6000000000000001,1.2000000000000002,-2.0,0.0,0.0,1.6,0.0,3.2,1.6,0.8,0.0,-0.19999999999999996,0.0,0.6000000000000001
05492,0.0,0.8,0.4,-0.19999999999999996,2.2,0.6000000000000001,0.19999999999999996,0.4,-0.8,2.8000000000000003,0.4,1.6,2.0,0.0
05493,0.4,0.4,-0.19999999999999996,2.4000000000000004,0.4,-0.19999999999999996,0.0,0.0,1.2000000000000002,0.19999999999999996,0.4,-0.3999999999999999,1.2000000000000002,-1.8000000000000003
05494,-0.19999999999999996,0.4,0.19999999999999996,1.8,0.4,0.8,0.0,3.6,-0.8,1.0,-0.6000000000000001,1.8,0.19999999999999996,1.6
05495,-0.6000000000000001,0.19999999999999996,1.2000000000000002,-0.6000000000000001,-0.6000000000000001,3.2,0.0,0.0,1.6,2.2,0.0,1.8,-0.6000000000000001,8.0
05496,3.0000000000000004,1.0,1.8,0.4,0.8,1.2000000000000002,0.0,0.8,2.8000000000000003,2.4000000000000004,0.0,4.800000000000001,1.4000000000000001,0.4
05497,1.2000000000000002,2.8000000000000003,0.8,1.8,0.4,1.6,0.0,0.0,0.4,2.2,0.0,0.19999999999999973,-1.2000000000000002,0.0
05498,1.2000000000000002,0.4,0.0,0.4,1.0,4.0,0.0,1.2000000000000002,3.4000000000000004,1.2000000000000002,1.2000000000000002,0.6000000000000001,3.0000000000000004,0.8
05499,0.4,0.19999999999999996,0.8,0.0,0.0,1.2000000000000002,0.0,4.0,0.8,1.8,0.4,3.8000000000000007,0.8,1.6
05500,0.4,-0.19999999999999996,0.4,-0.3999999999999999,-1.6,0.4,0.0,0.0,1.0,1.8,0.0,2.4000000000000004,0.4,0.0
05501,1.0,-0.19999999999999996,1.4000000000000001,0.0,1.0,0.4,0.0,0.8,3.4000000000000004,5.8,0.0,4.800000000000001,0.4,4.2
05502,0.4,-0.6000000000000001,-0.6000000000000001,-0.6000000000000001,0.0,4.4,0.4,1.0,0.8,-0.3999999999999999,1.4000000000000001,-1.0000000000000002,0.4,0.0
05503,-0.6000000000000001,1.8,0.4,0.4,0.0,0.8,2.4000000000000004,0.0,0.4,4.6000000000000005,0.4,3.4000000000000004,3.4000000000000004,0.4
05504,1.4000000000000001,1.0,0.6000000000000001,3.6,-0.7999999999999998,2.8000000000000003,-0.6000000000000001,-0.19999999999999996,-1.8000000000000003,1.8,3.8000000000000007,2.6,5.4,4.2
05505,1.4000000000000001,1.8,0.8,0.0,3.6,0.19999999999999996,0.4,0.4,-0.19999999999999996,-0.3999999999999999,0.8,-1.0000000000000002,1.8,0.0
05506,2.0,1.4000000000000001,1.2000000000000002,0.0,1.6,1.8,0.0,0.0,2.4000000000000004,1.6,1.8,2.6,1.4000000000000001,0.0
05507,1.8,2.4000000000000004,2.4000000000000004,0.4,-0.19999999999999996,0.8,3.0000000000000004,0.0,4.4,1.4000000000000001,2.2,-1.6,0.8,2.6
05508,-0.6000000000000001,-0.19999999999999996,-0.19999999999999996,0.19999999999999996,0.8,0.4,0.0,0.0,0.0,2.0,0.0,-0.6000000000000001,-0.19999999999999996,0.0
05509,-0.19999999999999996,-0.19999999999999996,1.2000000000000002,0.0,0.0,-1.2000000000000002,0.0,0.0,0.4,2.2,0.4,3.2,0.19999999999999996,0.0
05510,2.4000000000000004,0.3999999999999999,0.8,-0.6000000000000001,3.0,2.2,-0.6000000000000001,0.4,0.0,1.0,0.0,4.0,1.6,0.0
05511,1.4000000000000001,0.8,2.2,0.0,0.0,0.8,0.0,0.0,3.0000000000000004,1.6,1.6,4.800000000000001,0.4,0.0
05512,0.4,0.4,0.4,0.4,0.0,1.4000000000000001,0.0,0.8,1.2000000000000002,1.2000000000000002,-0.19999999999999996,-0.19999999999999996,0.4,0.0
05513,0.0,0.4,2.0,1.8,0.19999999999999996,0.4,-0.6000000000000001,0.0,2.2,-0.3999999999999999,0.4,-0.8,0.4,0.0
05514,1.0,1.4000000000000001,0.8,-0.19999999999999996,1.0,3.0000000000000004,0.0,0.0,0.19999999999999996,1.8,0.0,1.2000000000000002,2.4000000000000004,0.0
05515,0.4,0.8,1.4000000000000001,1.8,1.2000000000000002,2.8000000000000003,0.8,0.0,4.2,4.2,2.8000000000000003,2.2,1.2000000000000002,0.0
05516,1.4000000000000001,-0.19999999999999996,1.4000000000000001,0.0,0.0,4.0,0.0,1.4000000000000001,5.6000000000000005,1.6,0.0,1.2000000000000002,0.4,0.0
05517,0.4,0.4,0.4,0.8,1.0,-1.2000000000000002,1.2000000000000002,1.0,0.0,0.8,0.8,2.8000000000000003,3.0,0.0
05518,-0.19999999999999996,0.8,1.2000000000000002,3.6,0.4,1.2000000000000002,0.0,0.0,1.4000000000000001,0.6000000000000001,2.6,1.4000000000000001,3.2,0.0
05519,0.4,1.0,1.4000000000000001,0.4,0.19999999999999996,2.2,0.4,0.0,2.0,1.8,2.6,2.4000000000000004,1.8,0.0
05520,-0.19999999999999996,-0.8,-0.3999999999999999,0.0,0.0,1.4000000000000001,0.0,2.4000000000000004,0.0,0.19999999999999996,0.0,1.8,-0.8,0.8
05521,0.8,1.8,3.4000000000000004,0.0,0.0,1.6,0.0,3.4000000000000004,0.0,0.8,0.4,3.2,0.4,2.8000000000000003
05522,0.4,-0.19999999999999996,1.8,0.0,1.4000000000000001,-0.19999999999999996,0.19999999999999996,0.0,-1.8000000000000003,2.4000000000000004,-0.19999999999999996,-1.8000000000000003,0.0,0.0
05523,1.4000000000000001,-0.6000000000000001,0.4,1.0,2.0,0.0,0.0,4.2,-1.4000000000000004,2.8000000000000003,0.4,3.0000000000000004,1.0,0.0
05524,0.0,0.4,0.4,1.2000000000000002,0.8,0.3999999999999999,0.0,0.0,0.4,1.8,-0.19999999999999996,-0.6000000000000003,0.4,0.0
05525,0.8,0.8,0.8,1.2000000000000002,1.6,0.4,0.6000000000000001,1.0,2.0,1.2000000000000002,1.8,1.4000000000000001,3.6,0.0
05526,3.8000000000000007,1.0,1.8,0.4,0.4,4.800000000000001,0.0,1.8,2.2,2.2,0.6000000000000001,1.0,4.2,0.0
05527,-1.8000000000000003,-3.0,-1.2000000000000002,0.0,0.0,0.6000000000000001,0.0,2.2,2.4000000000000004,0.0,0.19999999999999996,1.6,1.8,2.4000000000000004
05528,-0.8,0.0,1.2000000000000002,0.4,-1.2000000000000002,1.0,0.0,-0.6000000000000001,0.6000000000000001,2.8000000000000003,0.0,2.4000000000000004,1.6,0.0
05529,1.2000000000000002,0.19999999999999996,0.8,0.8,5.0,0.19999999999999996,0.0,3.2,2.4000000000000004,0.4,0.4,0.19999999999999996,-0.6000000000000003,1.2000000000000002
05530,0.8,0.19999999999999996,1.0,-0.3999999999999999,0.4,0.8,0.0,-0.6000000000000001,-1.4000000000000004,0.8,0.8,0.8,-1.6,0.4
05531,0.8,0.19999999999999996,0.8,0.4,0.8,-0.6000000000000001,0.0,0.0,0.4,1.0,0.0,1.4000000000000001,2.4000000000000004,0.0
05532,1.4000000000000001,2.4000000000000004,2.4000000000000004,0.0,1.6,2.2,0.0,1.2000000000000002,2.0,0.8,-0.6000000000000001,-0.19999999999999996,3.6,3.2
05533,0.4,0.0,0.19999999999999996,2.2,0.0,-1.0000000000000002,0.0,0.0,-0.19999999999999996,-1.4000000000000004,0.0,0.19999999999999996,-0.6000000000000001,0.0
05534,0.8,1.0,-1.2000000000000002,1.2000000000000002,1.0,0.4,0.0,-0.6000000000000001,-0.19999999999999996,2.2,0.0,4.800000000000001,0.8,0.0
05535,1.4000000000000001,0.0,1.4000000000000001,1.0,1.4000000000000001,0.0,0.0,0.0,-0.20000000000000018,3.2,2.0,2.2,2.4000000000000004,0.0
05536,0.4,0.4,-1.2000000000000002,0.4,0.8,-0.19999999999999996,0.0,-0.19999999999999996,0.8,-0.3999999999999999,0.0,0.4,0.19999999999999996,1.0
05537,1.4000000000000001,1.4000000000000001,1.0,0.8,0.4,2.0,0.8,0.0,0.8,0.8,0.4,-0.8,2.4000000000000004,0.0
05538,0.4,0.8,0.8,4.800000000000001,1.0,1.4000000000000001,0.4,0.0,0.4,1.2000000000000002,0.0,3.6,-1.2000000000000002,0.0
05539,1.8,3.8000000000000007,1.4000000000000001,0.0,2.8000000000000003,0.19999999999999996,0.0,2.0,-1.0000000000000002,1.2000000000000002,0.0,-0.3999999999999999,0.0,0.4
05540,1.4000000000000001,2.0,1.4000000000000001,1.8,0.0,1.8,0.0,0.8,0.8,3.4000000000000004,0.0,0.4,0.4,0.19999999999999996
05541,4.2,3.8000000000000007,0.8,0.0,0.0,3.0000000000000004,0.0,0.4,-0.6000000000000001,2.6,0.0,2.6,-0.6000000000000001,0.19999999999999996
05542,1.4000000000000001,2.4000000000000004,2.8000000000000003,0.0,0.0,1.8,0.0,2.0,0.4,3.4000000000000004,0.0,2.8000000000000003,0.0,0.8
05543,1.6,1.6,2.0,0.0,0.0,-0.19999999999999996,0.0,1.2000000000000002,0.4,0.4,0.0,1.4000000000000001,0.4,0.0
05544,0.0,0.0,0.4,0.8,-0.8,2.4000000000000004,1.0,1.4000000000000001,2.6,1.0,0.4,3.4000000000000004,0.19999999999999996,3.2
05545,0.0,-0.19999999999999996,0.19999999999999996,-0.19999999999999996,1.2000000000000002,1.6,0.19999999999999996,0.0,0.4,-0.19999999999999996,2.8000000000000003,1.2000000000000002,0.8,0.0
05546,2.8000000000000003,2.6,1.4000000000000001,0.0,0.19999999999999996,1.8,0.0,0.8,1.2000000000000002,1.4000000000000001,0.19999999999999996,0.19999999999999996,0.8,-0.20000000000000018
05547,-0.6000000000000001,0.8,0.8,1.2000000000000002,1.4000000000000001,0.8,0.6000000000000001,0.4,2.0,0.8,-0.3999999999999999,2.4000000000000004,0.0,1.2000000000000002
05548,1.0,0.0,1.8,3.0000000000000004,0.19999999999999996,0.0,0.0,0.0,1.4000000000000001,1.2000000000000002,2.6,2.6,0.19999999999999996,0.0
05549,-0.19999999999999996,-0.19999999999999996,0.8,0.0,-1.2000000000000002,0.8,0.0,1.8,1.6,0.8,0.4,-0.19999999999999996,0.8,0.0
05550,0.8,0.4,-0.19999999999999996,1.2000000000000002,1.6,0.8,0.0,0.4,1.4000000000000001,1.2000000000000002,1.6,0.3999999999999999,2.4000000000000004,0.0
05551,1.4000000000000001,5.2,1.2000000000000002,0.0,0.0,2.8000000000000003,0.0,1.0,0.0,1.8,1.4000000000000001,0.0,0.0,0.0
05552,4.0,0.4,2.4000000000000004,1.4000000000000001,2.4000000000000004,1.4000000000000001,2.0,2.0,0.0,0.8,1.8,2.8000000000000003,1.2000000000000002,5.0
05553,-0.6000000000000001,0.4,-0.6000000000000001,1.0,0.3999999999999999,-0.6000000000000001,0.0,0.6000000000000001,0.8,2.2,0.4,0.8,0.8,0.0
05554,0.19999999999999996,-0.6000000000000001,1.2000000000000002,0.19999999999999996,2.4000000000000004,1.8,0.0,2.0,1.2000000000000002,1.0,0.19999999999999996,2.8000000000000003,1.4000000000000001,0.8
05555,1.4000000000000001,2.8000000000000003,1.6,0.4,0.0,3.0,0.0,-0.6000000000000001,0.0,-0.19999999999999996,1.4000000000000001,3.2,0.0,0.8
05556,1.2000000000000002,1.6,1.8,0.8,0.8,1.0,0.0,0.0,0.8,1.2000000000000002,0.0,2.0,0.8,0.0
