고객번호,분기_sum지수
04599,1.2000000000000002
04600,3.4000000000000004
04601,0.8
04602,1.6
04603,3.0
04604,1.2000000000000002
04605,1.2000000000000002
04606,3.4000000000000004
04607,0.8
04608,1.6
04609,3.0
04610,1.2000000000000002
04611,1.6
04612,2.6
04613,2.4000000000000004
04614,1.2000000000000002
04615,4.2
04616,1.2000000000000002
04617,1.6
04618,2.6
04619,2.4000000000000004
04620,1.2000000000000002
04621,4.2
04622,1.2000000000000002
04623,1.6
04624,2.6
04625,1.4000000000000001
04626,3.2
04627,5.0
04628,1.2000000000000002
04629,2.6
04630,4.800000000000001
04631,1.4000000000000001
04632,3.2
04633,5.0
04634,1.2000000000000002
04635,2.6
04636,4.800000000000001
04637,1.4000000000000001
04638,3.2
04639,5.0
04640,2.0
04641,2.6
04642,5.2
04643,1.8
04644,3.6
04645,5.0
04646,2.0
04647,2.6
04648,5.2
04649,1.8
04650,3.6
04651,5.0
04652,2.0
04653,5.6000000000000005
04654,5.4
04655,3.6
04656,1.8
04657,7.600000000000001
04658,0.6000000000000001
04659,5.6000000000000005
04660,5.4
04661,3.6
04662,1.8
04663,7.600000000000001
04664,0.6000000000000001
04665,5.6000000000000005
04666,5.4
04667,2.4000000000000004
04668,0.8
04669,2.4000000000000004
04670,1.2000000000000002
04671,2.4000000000000004
04672,2.4000000000000004
04673,2.4000000000000004
04674,0.8
04675,2.4000000000000004
04676,1.2000000000000002
04677,2.4000000000000004
04678,2.4000000000000004
04679,2.4000000000000004
04680,0.8
04681,1.8
04682,0.19999999999999996
04683,1.0
04684,1.4000000000000001
04685,0.6000000000000001
04686,0.6000000000000001
04687,1.8
04688,0.19999999999999996
04689,1.0
04690,1.4000000000000001
04691,0.6000000000000001
04692,0.6000000000000001
04693,1.8
04694,0.19999999999999996
04695,1.2000000000000002
04696,0.19999999999999996
04697,2.4000000000000004
04698,0.19999999999999996
04699,2.0
04700,0.6000000000000001
04701,1.2000000000000002
04702,0.19999999999999996
04703,2.4000000000000004
04704,0.19999999999999996
04705,2.0
04706,0.6000000000000001
04707,1.2000000000000002
04708,0.19999999999999996
04709,1.8
04710,2.2
04711,1.4000000000000001
04712,1.4000000000000001
04713,0.6000000000000001
04714,1.4000000000000001
04715,1.8
04716,2.2
04717,1.4000000000000001
04718,1.4000000000000001
04719,0.6000000000000001
04720,1.4000000000000001
04721,1.8
04722,2.2
04723,-0.20000000000000018
04724,0.6000000000000001
04725,4.6000000000000005
04726,-1.7999999999999998
04727,3.8
04728,3.0
04729,-0.20000000000000018
04730,0.6000000000000001
04731,4.6000000000000005
04732,-1.7999999999999998
04733,3.8
04734,3.0
04735,-0.20000000000000018
04736,0.6000000000000001
04737,7.0
04738,-1.2000000000000002
04739,5.0
04740,4.4
04741,1.4000000000000001
04742,2.4000000000000004
04743,7.0
04744,-1.2000000000000002
04745,5.0
04746,4.4
04747,1.4000000000000001
04748,2.4000000000000004
04749,7.0
04750,-1.2000000000000002
04751,4.2
04752,3.2
04753,1.8
04754,0.8
04755,7.0
04756,-2.0
04757,4.2
04758,3.2
04759,1.8
04760,0.8
04761,7.0
04762,-2.0
04763,4.2
04764,3.2
04765,3.0
04766,-0.19999999999999996
04767,6.200000000000001
04768,0.0
04769,3.6
04770,2.0
04771,3.0
04772,-0.19999999999999996
04773,6.200000000000001
04774,0.0
04775,3.6
04776,2.0
04777,3.0
04778,-0.19999999999999996
04779,6.200000000000001
04780,0.3999999999999999
04781,3.6
04782,1.2000000000000002
04783,3.0
04784,0.19999999999999996
04785,6.200000000000001
04786,0.3999999999999999
04787,3.6
04788,1.2000000000000002
04789,3.0
04790,0.19999999999999996
04791,6.200000000000001
04792,0.3999999999999999
04793,3.2
04794,4.2
04795,3.4000000000000004
04796,3.2
04797,5.4
04798,3.8
04799,3.2
04800,4.2
04801,3.4000000000000004
04802,3.2
04803,5.4
04804,3.8
04805,3.2
04806,4.2
04807,3.0
04808,0.19999999999999996
04809,3.4000000000000004
04810,0.6000000000000001
04811,2.2
04812,1.0
04813,3.0
04814,0.19999999999999996
04815,3.4000000000000004
04816,0.6000000000000001
04817,2.2
04818,1.0
04819,3.0
04820,0.19999999999999996
04821,3.0
04823,0.6000000000000001
04824,2.2
04826,1.4000000000000001
04827,3.4000000000000004
04828,0.6000000000000001
04829,3.0
04830,0.6000000000000001
04831,2.2
04832,1.4000000000000001
04833,3.4000000000000004
04835,0.6000000000000001
04836,3.0
04837,0.6000000000000001
04838,-0.6000000000000003
04839,3.0
04840,-0.6000000000000003
04841,2.6
04842,0.19999999999999973
04843,2.6
04844,-0.6000000000000003
04845,3.0
04846,-0.6000000000000003
04847,2.6
04848,0.19999999999999973
04849,2.6
04850,-0.6000000000000003
04851,3.0
04852,-1.0000000000000002
04853,1.8
04854,-1.0000000000000002
04855,1.8
04856,-1.0000000000000002
04857,1.8
04858,-1.0000000000000002
04859,1.8
04860,-1.0000000000000002
04861,1.8
04862,-1.0000000000000002
04863,1.8
04864,-1.0000000000000002
04865,1.8
04866,2.2
04867,1.8
04868,0.8000000000000003
04869,4.2
04870,0.19999999999999996
04871,1.2000000000000002
04872,2.2
04873,1.8
04874,0.8000000000000003
04875,4.2
04876,0.19999999999999996
04877,1.2000000000000002
04878,2.2
04879,1.8
04880,0.8000000000000003
04881,4.2
04882,1.8
04883,2.0
04884,3.0
04885,2.6
04886,0.8000000000000003
04887,4.2
04888,1.8
04889,2.0
04890,3.0
04891,2.6
04892,0.8000000000000003
04893,4.2
04894,1.6
04895,3.2
04896,1.6
04897,3.0
04898,0.19999999999999973
04899,4.2
04900,1.6
04901,3.2
04902,1.6
04903,3.0
04904,0.19999999999999973
04905,4.2
04906,1.6
04907,3.2
04908,1.0
04909,4.0
04910,1.0
04911,3.2
04912,2.2
04913,4.0
04914,1.0
04915,4.0
04916,1.0
04917,3.2
04918,2.2
04919,4.0
04920,1.0
04921,4.0
04922,1.4000000000000001
04923,1.0
04924,1.0
04925,1.0
04927,0.6000000000000001
04928,1.0
04929,1.4000000000000001
04930,1.0
04931,1.0
04932,1.0
04933,0.6000000000000001
04934,1.0
04935,1.4000000000000001
04936,1.0
04937,2.8000000000000003
04938,2.8000000000000003
04939,2.0
04940,2.4000000000000004
04941,2.4000000000000004
04942,3.2
04943,2.8000000000000003
04944,2.8000000000000003
04945,2.0
04946,2.4000000000000004
04947,2.4000000000000004
04948,3.2
04949,2.8000000000000003
04950,2.8000000000000003
04951,2.4000000000000004
04952,1.6
04953,2.4000000000000004
04954,2.0
04955,2.4000000000000004
04956,2.4000000000000004
04957,2.4000000000000004
04958,1.6
04959,2.4000000000000004
04960,2.0
04961,2.4000000000000004
04962,2.4000000000000004
04963,2.4000000000000004
04964,1.6
04965,3.4000000000000004
04966,2.4000000000000004
04967,1.8
04968,2.8000000000000003
04969,2.2
04970,1.6
04971,3.0
04972,1.6
04973,1.8
04974,3.6
04975,2.2
04976,0.8
04977,3.4000000000000004
04978,2.4000000000000004
04979,1.8
04980,2.8000000000000003
04981,2.2
04982,1.6
04983,3.0
04984,1.6
04985,1.8
04986,3.6
04987,2.2
04988,0.8
04989,3.4000000000000004
04990,2.4000000000000004
04991,1.8
04992,2.8000000000000003
04993,1.2000000000000002
04994,2.0
04995,2.4000000000000004
04996,1.2000000000000002
04997,1.6
04998,3.2
04999,1.2000000000000002
05000,1.2000000000000002
05001,2.8000000000000003
05002,2.0
05003,1.6
05004,2.4000000000000004
05005,1.2000000000000002
05006,2.0
05007,1.4000000000000001
05008,3.2
05009,4.4
05010,1.4000000000000001
05011,4.0
05012,3.2
05013,1.8
05014,4.0
05015,4.0
05016,0.6000000000000001
05017,4.4
05018,4.0
05019,1.4000000000000001
05020,3.2
05021,5.2
05022,1.0
05023,4.2
05024,4.4
05025,1.8
05026,2.2
05027,5.2
05028,1.0
05029,4.2
05030,4.4
05031,1.8
05032,2.2
05033,5.2
05034,1.0
05035,3.8
05036,4.4
05037,1.0
05038,2.6
05039,5.2
05040,1.0
05041,3.8
05042,4.4
05043,1.0
05044,2.6
05045,5.2
05046,1.0
05047,3.8
05048,4.4
05049,1.0
05050,2.0
05051,2.2
05052,2.2
05053,0.8000000000000003
05054,3.8000000000000007
05055,1.0
05056,2.0
05057,2.2
05058,2.2
05059,0.8000000000000003
05060,3.8000000000000007
05061,1.0
05062,2.0
05063,-0.19999999999999996
05064,-0.19999999999999996
05065,2.2
05066,1.0
05067,1.0
05068,0.6000000000000001
05069,-0.19999999999999996
05070,-0.19999999999999996
05071,2.2
05072,1.0
05073,1.0
05074,0.6000000000000001
05075,-0.19999999999999996
05076,-0.19999999999999996
05078,4.2
05079,0.0
05080,3.0
05081,0.0
05082,1.8
05083,-0.8
05084,4.2
05085,0.0
05086,3.0
05087,0.0
05088,1.8
05089,-0.8
05090,4.2
05091,0.0
05092,4.0
05093,1.0
05094,3.2
05095,0.19999999999999996
05096,5.2
05098,0.19999999999999996
05099,4.0
05100,1.0
05101,3.2
05102,0.19999999999999996
05103,5.2
05104,0.19999999999999996
05105,4.0
05106,1.0
05107,3.6
05108,0.0
05109,3.6
05110,-1.2000000000000002
05111,3.6
05112,-1.2000000000000002
05113,3.6
05114,0.0
05115,3.6
05116,-1.2000000000000002
05117,3.6
05118,-1.2000000000000002
05119,3.6
05120,0.0
05121,2.4000000000000004
05122,0.8
05123,2.4000000000000004
05124,1.2000000000000002
05125,2.4000000000000004
05126,2.0
05127,2.4000000000000004
05128,0.8
05129,2.4000000000000004
05130,1.2000000000000002
05131,2.4000000000000004
05132,2.0
05133,2.4000000000000004
05134,0.8
05135,3.4000000000000004
05136,1.4000000000000001
05137,-0.19999999999999996
05138,4.2
05139,1.0
05140,0.6000000000000001
05141,3.4000000000000004
05142,1.4000000000000001
05143,-0.19999999999999996
05144,4.2
05145,1.0
05146,0.6000000000000001
05147,3.4000000000000004
05148,1.4000000000000001
05149,0.6000000000000001
05150,3.8000000000000007
05151,0.19999999999999996
05152,1.4000000000000001
05153,3.4000000000000004
05154,-0.19999999999999996
05155,0.6000000000000001
05156,3.8000000000000007
05157,0.19999999999999996
05158,1.4000000000000001
05159,3.4000000000000004
05160,-0.19999999999999996
05161,0.6000000000000001
05162,3.8000000000000007
05163,1.4000000000000001
05164,0.19999999999999996
05165,4.6000000000000005
05166,1.4000000000000001
05167,1.4000000000000001
05168,4.6000000000000005
05169,1.4000000000000001
05170,0.19999999999999996
05171,4.6000000000000005
05172,1.4000000000000001
05173,1.4000000000000001
05174,4.6000000000000005
05175,1.4000000000000001
05176,0.19999999999999996
05177,0.0
05178,2.0
05179,2.8000000000000003
05180,0.0
05181,1.6
05182,2.4000000000000004
05183,0.0
05184,2.0
05185,2.8000000000000003
05186,0.0
05187,1.6
05188,2.4000000000000004
05189,0.0
05190,2.0
05191,1.6
05192,-0.3999999999999999
05193,2.0
05194,1.6
05195,0.0
05196,1.6
05197,1.6
05198,-0.3999999999999999
05200,2.0
05201,1.6
05202,0.0
05203,1.6
05204,1.6
05205,-0.3999999999999999
05206,2.4000000000000004
05207,2.0
05208,0.3999999999999999
05209,1.6
05210,2.0
05211,-0.3999999999999999
05212,2.4000000000000004
05213,2.0
05214,0.3999999999999999
05215,1.6
05216,2.0
05217,-0.3999999999999999
05218,2.4000000000000004
05219,2.0
05220,1.0
05221,2.6
05222,1.8
05223,2.2
05224,1.0
05225,3.4000000000000004
05226,1.0
05227,2.6
05228,1.8
05229,2.2
05230,1.0
05231,3.4000000000000004
05232,1.0
05233,2.6
05234,2.6000000000000005
05235,2.2
05236,1.0
05237,4.2
05238,0.6000000000000001
05239,2.6
05240,2.6000000000000005
05241,2.2
05242,1.0
05243,4.2
05244,0.6000000000000001
05245,2.6
05246,2.6000000000000005
05247,2.2
05248,1.6
05249,2.2
05250,-2.0
05251,3.2
05252,0.5999999999999996
05253,0.0
05254,1.6
05255,2.2
05256,-2.0
05257,3.2
05258,0.5999999999999996
05259,0.0
05260,1.6
05261,2.2
05262,-1.6
05263,3.6
05264,-1.0000000000000002
05265,0.0
05266,2.4000000000000004
05267,0.6000000000000001
05268,-1.6
05269,3.6
05270,-1.0000000000000002
05271,0.0
05272,2.4000000000000004
05273,0.6000000000000001
05274,-1.6
05275,3.6
05276,-0.6000000000000003
05277,1.0
05278,2.0
05279,1.6
05280,-0.7999999999999998
05281,3.8000000000000007
05282,-0.6000000000000003
05283,1.0
05284,2.0
05285,1.6
05286,-0.7999999999999998
05287,3.8000000000000007
05288,-0.6000000000000003
05289,1.0
05290,2.0
05291,3.2
05292,1.2000000000000002
05293,2.8000000000000003
05294,1.2000000000000002
05295,3.2
05296,2.0
05297,3.2
05298,1.2000000000000002
05299,2.8000000000000003
05300,1.2000000000000002
05301,3.2
05302,2.0
05303,3.2
05304,2.0
05305,0.19999999999999996
05306,2.8000000000000003
05307,1.0
05308,2.4000000000000004
05309,1.4000000000000001
05310,2.0
05311,0.19999999999999996
05312,2.8000000000000003
05313,1.0
05314,2.4000000000000004
05315,1.4000000000000001
05316,2.0
05317,0.19999999999999996
05318,0.19999999999999973
05319,1.8
05320,0.5999999999999996
05321,2.2
05322,0.5999999999999996
05323,1.0
05325,0.19999999999999973
05326,1.8
05327,0.5999999999999996
05328,2.2
05329,0.5999999999999996
05330,1.0
05331,0.19999999999999973
05332,1.8
05333,0.19999999999999973
05334,2.2
05335,0.5999999999999996
05336,1.4000000000000001
05337,0.19999999999999973
05338,1.8
05339,0.19999999999999973
05340,2.2
05341,0.5999999999999996
05342,1.4000000000000001
05343,0.19999999999999973
05344,1.8
05345,0.19999999999999973
05346,2.2
05347,0.19999999999999996
05348,5.6000000000000005
05349,1.4000000000000001
05350,4.800000000000001
05351,1.8
05352,4.800000000000001
05353,0.19999999999999996
05354,5.6000000000000005
05355,1.4000000000000001
05356,4.800000000000001
05357,1.8
05358,4.800000000000001
05359,0.19999999999999996
05360,5.6000000000000005
05361,1.4000000000000001
05362,5.2
05363,2.6000000000000005
05364,4.800000000000001
05365,1.0
05366,6.0
05367,1.4000000000000001
05368,5.2
05369,2.6000000000000005
05370,4.800000000000001
05371,1.0
05372,6.0
05373,1.4000000000000001
05374,5.2
05375,3.2
05376,1.2000000000000002
05377,4.0
05378,2.8000000000000003
05379,2.0
05380,3.6
05381,3.2
05382,1.2000000000000002
05383,4.0
05384,2.8000000000000003
05385,2.0
05386,3.6
05387,3.2
05388,1.2000000000000002
05389,0.0
05390,1.8
05391,2.4000000000000004
05392,0.3999999999999999
05393,2.2
05394,1.6
05395,0.0
05396,1.8
05397,2.4000000000000004
05398,0.3999999999999999
05399,2.2
05400,1.6
05401,0.0
05402,1.8
05403,2.0
05404,-0.8
05405,1.0
05406,2.0
05407,0.0
05408,0.6000000000000001
05409,2.0
05410,-0.8
05411,1.0
05412,2.0
05413,0.0
05414,0.6000000000000001
05415,2.0
05416,-0.8
05417,2.4000000000000004
05418,1.6
05419,0.6000000000000001
05420,0.6000000000000001
05421,5.0
05422,-2.4000000000000004
05423,2.4000000000000004
05424,1.6
05425,0.6000000000000001
05426,0.6000000000000001
05427,5.0
05428,-2.4000000000000004
05429,2.4000000000000004
05430,1.6
05431,1.2000000000000002
05432,1.6
05433,2.0
05434,0.8
05435,2.4000000000000004
05436,1.6
05437,1.2000000000000002
05438,1.6
05439,2.0
05440,0.8
05441,2.4000000000000004
05442,1.6
05443,1.2000000000000002
05444,1.6
05445,1.0
05446,3.8000000000000007
05447,-1.2000000000000002
05448,3.6
05449,1.2000000000000002
05450,1.4000000000000001
05451,1.0
05452,3.8000000000000007
05453,-1.2000000000000002
05454,3.6
05455,1.2000000000000002
05456,1.4000000000000001
05457,1.0
05458,3.8000000000000007
05459,2.4000000000000004
05460,1.8
05461,1.8
05462,1.6
05463,2.6
05464,1.8
05465,2.4000000000000004
05466,1.8
05467,1.8
05468,1.6
05469,2.6
05470,1.8
05471,2.4000000000000004
05472,1.8
05473,2.2
05474,1.6
05475,3.0
05476,2.6
05477,2.4000000000000004
05478,2.2
05479,2.2
05480,1.6
05481,3.0
05482,2.6
05483,2.4000000000000004
05484,2.2
05485,2.2
05486,1.6
05487,3.6
05488,0.19999999999999996
05489,5.6000000000000005
05490,2.4000000000000004
05491,3.0
05492,3.2
05493,3.6
05494,0.19999999999999996
05495,5.6000000000000005
05496,2.4000000000000004
05497,3.0
05498,3.2
05499,3.6
05500,0.19999999999999996
05501,1.6
05502,2.8000000000000003
05503,2.8000000000000003
05504,2.0
05505,2.4000000000000004
05506,2.8000000000000003
05507,1.6
05508,2.8000000000000003
05509,2.8000000000000003
05510,2.0
05511,2.4000000000000004
05512,2.8000000000000003
05513,1.6
05514,2.8000000000000003
05515,2.0
05516,1.0
05517,1.2000000000000002
05518,0.6000000000000001
05519,1.6
05520,1.4000000000000001
05521,2.0
05522,1.0
05523,1.2000000000000002
05524,0.6000000000000001
05525,1.6
05526,1.4000000000000001
05527,2.0
05528,1.0
05529,-0.19999999999999996
05530,-1.2000000000000002
05531,-0.19999999999999996
05532,-1.6
05533,1.0
05534,-1.6
05535,-0.19999999999999996
05536,-1.2000000000000002
05537,-0.19999999999999996
05538,-1.6
05539,1.0
05540,-1.6
05541,-0.19999999999999996
05542,-1.2000000000000002
05543,1.2000000000000002
05544,-0.8
05545,-2.0
05546,1.2000000000000002
05547,-0.3999999999999999
05548,-1.2000000000000002
05549,1.2000000000000002
05550,-0.8
05551,-2.0
05552,1.2000000000000002
05553,-0.3999999999999999
05554,-1.2000000000000002
05555,1.2000000000000002
05556,-0.8
05557,0.0
05558,4.4
05559,1.2000000000000002
05560,2.0
05561,2.4000000000000004
05562,2.8000000000000003
05563,0.0
05564,4.4
05565,1.2000000000000002
05566,2.0
05567,2.4000000000000004
05568,2.8000000000000003
05569,0.0
05570,4.4
05571,2.4000000000000004
05572,1.6
05573,3.2
05574,4.4
05575,0.0
05576,5.2
05577,2.4000000000000004
05579,1.6
05580,3.2
05581,4.4
05582,0.0
05583,5.2
05584,2.4000000000000004
05585,1.6
05586,3.8000000000000007
05587,4.0
05588,4.4
05589,3.8
05590,4.0
05591,4.4
05592,3.8000000000000007
05593,4.0
05594,4.4
05595,3.8
05596,4.0
05597,4.4
05598,3.8000000000000007
05599,4.0
05600,4.0
05601,2.6
05602,2.4000000000000004
05603,3.6
05604,3.4000000000000004
05605,2.8000000000000003
05606,4.0
05607,2.6
05608,2.4000000000000004
05609,3.6
05611,3.4000000000000004
05612,2.8000000000000003
05613,4.0
05614,2.6
05615,0.8
05616,4.0
05617,1.8
05618,2.4000000000000004
05619,2.8000000000000003
05620,3.0
05621,0.8
05622,4.0
05623,1.8
05624,2.4000000000000004
05625,2.8000000000000003
05626,3.0
05627,0.8
05628,4.0
05629,1.2000000000000002
05630,0.19999999999999996
05631,0.3999999999999999
05632,1.6
05633,0.6000000000000001
05634,-0.3999999999999999
05635,1.2000000000000002
05636,0.19999999999999996
05637,0.3999999999999999
05638,1.6
05639,0.6000000000000001
05640,-0.3999999999999999
05641,1.2000000000000002
05642,0.19999999999999996
05643,1.2000000000000002
05644,2.0
05645,0.6000000000000001
05646,-0.8
05647,1.6
05648,0.6000000000000001
05649,1.2000000000000002
05650,2.0
05651,0.6000000000000001
05652,-0.8
05653,1.6
05654,0.6000000000000001
05655,1.2000000000000002
05656,2.0
05657,0.6000000000000001
05658,0.0
05659,2.4000000000000004
05660,1.4000000000000001
05661,1.2000000000000002
05662,2.4000000000000004
05663,0.6000000000000001
05664,0.0
05665,2.4000000000000004
05666,1.4000000000000001
05667,1.2000000000000002
05668,2.4000000000000004
05669,0.6000000000000001
05670,0.0
05671,1.8
05672,2.6
05673,3.4000000000000004
05674,1.0
05675,3.0
05676,1.8
05677,1.8
05678,2.6
05679,3.4000000000000004
05680,1.0
05681,3.0
05682,1.8
05683,1.8
05684,2.6
05685,4.0
05686,1.4000000000000001
05687,1.2000000000000002
05688,3.6
05689,1.8
05690,0.0
05691,4.0
05692,1.4000000000000001
05693,1.2000000000000002
05694,3.6
05695,1.8
05696,0.0
05697,4.0
05698,1.4000000000000001
05699,0.8000000000000003
05700,3.6
05701,2.6000000000000005
05702,1.2000000000000002
05703,3.6
05705,1.8
05706,0.8000000000000003
05707,3.6
05708,2.6000000000000005
05709,1.2000000000000002
05710,3.6
05711,1.8
05712,0.8000000000000003
05713,3.6
05714,2.2
05715,0.19999999999999973
05716,1.2000000000000002
05717,3.2
05718,-1.6
05719,3.4000000000000004
05720,2.2
05721,0.19999999999999973
05722,1.2000000000000002
05723,3.2
05724,-1.6
05725,3.4000000000000004
05726,2.2
05727,0.19999999999999973
05728,1.6
05729,1.8
05730,-1.2000000000000002
05731,3.0
05732,1.6
05733,-0.20000000000000018
05734,1.6
05735,1.8
05736,-1.2000000000000002
05737,3.0
05738,1.6
05739,-0.20000000000000018
05740,1.6
05741,1.8
05742,0.19999999999999973
05743,1.4000000000000001
05744,2.6000000000000005
05745,0.5999999999999996
05746,1.8
05747,0.6000000000000001
05748,1.4
05749,2.6
05750,1.4000000000000001
05751,-0.6000000000000003
05752,3.0
05753,1.8
05754,0.19999999999999973
05755,1.4000000000000001
05756,2.6000000000000005
05757,0.19999999999999973
05758,2.6
05759,1.0
05760,0.5999999999999996
05761,2.2
05762,1.0
05763,-1.0000000000000002
05764,2.6
05765,2.2
05766,-0.20000000000000018
05767,1.8
05768,2.6000000000000005
05769,0.19999999999999973
05770,1.6
05771,1.0
05772,5.4
05773,1.2000000000000002
05775,1.0
05776,3.8000000000000007
05777,1.6
05778,2.2
05780,4.6000000000000005
05781,0.8
05782,2.6000000000000005
05783,5.0
05784,1.6
05785,1.0
05786,4.6000000000000005
05787,2.0
05788,1.0
05789,3.4000000000000004
05790,1.2000000000000002
05791,3.0
05792,3.8000000000000007
05793,1.6
05794,2.6000000000000005
05795,4.6000000000000005
05796,1.2000000000000002
05797,1.8
05798,4.6000000000000005
05799,2.0
05800,2.6000000000000005
05801,3.8000000000000007
05802,2.4000000000000004
05803,1.4000000000000001
05804,4.2
05805,1.6
05806,2.6000000000000005
05807,3.8000000000000007
05808,2.4000000000000004
05809,1.4000000000000001
05810,4.2
05811,1.6
05812,2.6000000000000005
05813,3.8000000000000007
05814,4.0
05815,3.4000000000000004
05816,2.8000000000000003
05817,0.6000000000000001
05818,6.800000000000001
05819,-0.19999999999999996
05820,4.0
05821,3.4000000000000004
05822,2.8000000000000003
05823,0.6000000000000001
05824,6.800000000000001
05825,-0.19999999999999996
05826,4.0
05827,3.4000000000000004
05828,3.2
05829,1.0
05830,5.2
05831,1.0
05832,3.2
05833,3.4000000000000004
05834,3.2
05835,1.0
05836,5.2
05837,1.0
05838,3.2
05839,3.4000000000000004
05840,3.2
05841,1.0
05842,3.4000000000000004
05843,2.6
05844,1.8
05845,3.8000000000000007
05846,2.2
05847,2.2
05848,3.4000000000000004
05849,2.6
05850,1.8
05851,3.8000000000000007
05852,2.2
05853,2.2
05854,3.4000000000000004
05855,2.6
05856,2.4000000000000004
05857,5.8
05858,2.8000000000000003
05859,7.0
05860,1.6
05861,6.6
05862,2.4000000000000004
05863,5.8
05864,2.8000000000000003
05865,7.0
05866,1.6
05867,6.6
05868,2.4000000000000004
05869,5.8
05870,1.4000000000000001
05871,5.0
05872,1.0
05873,4.2
05874,1.4000000000000001
05875,4.2
05876,1.4000000000000001
05877,5.0
05878,1.0
05879,4.2
05880,1.4000000000000001
05881,4.2
05882,1.4000000000000001
05883,5.0
05884,0.6000000000000001
05885,1.6
05886,1.8
05887,1.2000000000000002
05888,1.4000000000000001
05889,2.0
05890,0.6000000000000001
05891,1.6
05892,1.8
05893,1.2000000000000002
05894,1.4000000000000001
05895,2.0
05896,0.6000000000000001
05897,1.6
05898,0.3999999999999999
05899,2.0
05900,1.2000000000000002
05901,2.0
05902,0.8000000000000003
05903,2.4000000000000004
05904,0.3999999999999999
05905,2.0
05906,1.2000000000000002
05907,2.0
05908,0.8000000000000003
05909,2.4000000000000004
05910,0.3999999999999999
05911,2.0
05912,1.0
05913,1.2000000000000002
05914,0.6000000000000001
05915,1.6
05916,0.6000000000000001
05917,1.2000000000000002
05918,1.0
05919,1.2000000000000002
05920,0.6000000000000001
05921,1.6
05922,0.6000000000000001
05924,1.2000000000000002
05925,1.0
05926,1.2000000000000002
05927,1.0
05928,0.19999999999999996
05929,1.0
05930,0.6000000000000001
05931,1.0
05932,1.8
05933,1.0
05934,0.19999999999999996
05935,1.0
05936,0.6000000000000001
05937,1.0
05938,1.8
05939,1.0
05940,0.19999999999999996
05941,2.0
05942,0.6000000000000001
05943,0.8
05944,1.0
05945,0.8
05946,0.19999999999999996
05947,2.0
05948,0.6000000000000001
05949,0.8
05950,1.0
05951,0.8
05952,0.19999999999999996
05953,2.0
05954,0.6000000000000001
05955,0.8
05956,0.6000000000000001
05957,3.0
05958,-2.2
05959,2.4000000000000004
05960,2.8000000000000003
05961,-0.8
05962,-2.5999999999999996
05963,4.2
05964,0.19999999999999996
05965,0.3999999999999999
05966,0.3999999999999999
05967,0.8
05968,0.6000000000000001
05969,3.0
05970,-3.0
05971,2.0
05972,4.0
05973,-0.3999999999999999
05974,-2.2
05975,4.6000000000000005
05976,0.6000000000000001
05977,0.3999999999999999
05978,0.3999999999999999
05979,1.2000000000000002
05980,1.4000000000000001
05981,3.0
05982,-3.0
05983,2.0
05984,4.0
05985,-0.3999999999999999
05986,-2.2
05987,4.6000000000000005
05988,0.6000000000000001
05989,0.3999999999999999
05990,0.3999999999999999
05991,1.2000000000000002
05992,1.4000000000000001
05994,3.0
05995,-3.0
05996,2.0
05997,4.0
05998,0.19999999999999996
05999,-1.6
06000,2.8000000000000003
06001,0.4
06002,0.19999999999999996
06003,-1.0000000000000002
06004,1.8
06005,0.8
06006,1.2000000000000002
06007,-2.0
06008,1.8
06009,1.4000000000000001
06010,0.19999999999999996
06011,-1.6
06012,4.2
06013,0.4
06014,-1.2000000000000002
06015,3.8000000000000007
06016,0.4
06017,-1.2000000000000002
06018,4.2
06019,0.4
06020,-1.2000000000000002
06021,3.8000000000000007
06022,0.4
06023,-1.2000000000000002
06024,4.2
06025,0.4
06026,-1.2000000000000002
06027,5.0
06028,0.4
06029,-1.2000000000000002
06030,4.2
06031,2.0
06032,-1.2000000000000002
06033,5.0
06034,0.4
06035,-1.2000000000000002
06036,4.2
06037,2.0
06038,-1.2000000000000002
06039,5.0
06040,3.0000000000000004
06041,-2.0
06042,5.8
06043,2.0
06044,1.4000000000000001
06045,4.0
06046,3.0000000000000004
06047,-2.0
06048,5.8
06049,2.0
06050,1.4000000000000001
06051,4.0
06052,3.0000000000000004
06053,-2.0
06054,5.4
06055,1.6
06056,5.0
06057,2.0
06058,4.6000000000000005
06059,2.8000000000000003
06060,5.0
06061,2.0
06062,5.800000000000001
06063,2.4000000000000004
06064,4.6000000000000005
06065,2.0
06066,5.4
06067,1.6
06068,0.0
06069,3.2
06070,-0.3999999999999999
06071,4.0
06072,0.0
06073,3.2
06074,0.8000000000000003
06075,3.6
06076,-0.3999999999999999
06077,3.2
06078,0.3999999999999999
06079,2.8000000000000003
06080,0.0
06082,3.2
06083,-1.0000000000000002
06084,4.4
06085,-0.20000000000000018
06086,1.8
06087,1.2000000000000002
06088,3.8
06089,-0.6000000000000003
06090,3.2
06091,-0.20000000000000018
06092,2.2
06093,1.2000000000000002
06094,2.6
06095,-1.0000000000000002
06096,4.4
06097,0.3999999999999999
06099,3.2
06100,2.8000000000000003
06101,0.0
06102,3.6
06103,2.8000000000000003
06104,0.0
06105,3.6
06106,2.8000000000000003
06107,-0.3999999999999999
06108,3.2
06109,3.6
06110,0.3999999999999999
06111,3.2
06112,2.8000000000000003
06113,0.0
06114,4.0
06115,3.2
06116,1.2000000000000002
06117,3.2
06119,2.8000000000000003
06120,0.0
06121,4.0
